Verb_ID,Questions
229570,The verse is: הֲיֻקַּ֥ח מִגִּבֹּ֖ור מַלְקֹ֑וחַ וְאִם־שְׁבִ֥י צַדִּ֖יק יִמָּלֵֽט׃ . The motion verb is: יֻקַּ֥ח .
229586,The verse is: כִּי־כֹ֣ה׀ אָמַ֣ר יְהוָ֗ה גַּם־שְׁבִ֤י גִבֹּור֙ יֻקָּ֔ח וּמַלְקֹ֥וחַ עָרִ֖יץ יִמָּלֵ֑ט וְאֶת־יְרִיבֵךְ֙ אָנֹכִ֣י אָרִ֔יב וְאֶת־בָּנַ֖יִךְ אָנֹכִ֥י אֹושִֽׁיעַ׃ . The motion verb is: יֻקָּ֔ח .
229634,The verse is: כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה אֵ֣י זֶ֠ה סֵ֣פֶר כְּרִית֤וּת אִמְּכֶם֙ אֲשֶׁ֣ר שִׁלַּחְתִּ֔יהָ אֹ֚ו מִ֣י מִנֹּושַׁ֔י אֲשֶׁר־מָכַ֥רְתִּי אֶתְכֶ֖ם לֹ֑ו הֵ֤ן בַּעֲוֹנֹֽתֵיכֶם֙ נִמְכַּרְתֶּ֔ם וּבְפִשְׁעֵיכֶ֖ם שֻׁלְּחָ֥ה אִמְּכֶֽם׃ . The motion verb is: שִׁלַּחְתִּ֔יהָ .
229650,The verse is: כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה אֵ֣י זֶ֠ה סֵ֣פֶר כְּרִית֤וּת אִמְּכֶם֙ אֲשֶׁ֣ר שִׁלַּחְתִּ֔יהָ אֹ֚ו מִ֣י מִנֹּושַׁ֔י אֲשֶׁר־מָכַ֥רְתִּי אֶתְכֶ֖ם לֹ֑ו הֵ֤ן בַּעֲוֹנֹֽתֵיכֶם֙ נִמְכַּרְתֶּ֔ם וּבְפִשְׁעֵיכֶ֖ם שֻׁלְּחָ֥ה אִמְּכֶֽם׃ . The motion verb is: שֻׁלְּחָ֥ה .
229653,The verse is: מַדּ֨וּעַ בָּ֜אתִי וְאֵ֣ין אִ֗ישׁ קָרָ֥אתִי֮ וְאֵ֣ין עֹונֶה֒ הֲקָצֹ֨ור קָצְרָ֤ה יָדִי֙ מִפְּד֔וּת וְאִם־אֵֽין־בִּ֥י כֹ֖חַ לְהַצִּ֑יל הֵ֣ן בְּגַעֲרָתִ֞י אַחֲרִ֣יב יָ֗ם אָשִׂ֤ים נְהָרֹות֙ מִדְבָּ֔ר תִּבְאַ֤שׁ דְּגָתָם֙ מֵאֵ֣ין מַ֔יִם וְתָמֹ֖ת בַּצָּמָֽא׃ . The motion verb is: בָּ֜אתִי .
229785,The verse is: קָרֹוב֙ מַצְדִּיקִ֔י מִֽי־יָרִ֥יב אִתִּ֖י נַ֣עַמְדָה יָּ֑חַד מִֽי־בַ֥עַל מִשְׁפָּטִ֖י יִגַּ֥שׁ אֵלָֽי׃ . The motion verb is: יִגַּ֥שׁ .
229812,The verse is: מִ֤י בָכֶם֙ יְרֵ֣א יְהוָ֔ה שֹׁמֵ֖עַ בְּקֹ֣ול עַבְדֹּ֑ו אֲשֶׁ֣ר׀ הָלַ֣ךְ חֲשֵׁכִ֗ים וְאֵ֥ין נֹ֨גַהּ֙ לֹ֔ו יִבְטַח֙ בְּשֵׁ֣ם יְהוָ֔ה וְיִשָּׁעֵ֖ן בֵּאלֹהָֽיו׃ . The motion verb is: הָלַ֣ךְ .
229832,The verse is: הֵ֧ן כֻּלְּכֶ֛ם קֹ֥דְחֵי אֵ֖שׁ מְאַזְּרֵ֣י זִיקֹ֑ות לְכ֣וּ׀ בְּא֣וּר אֶשְׁכֶ֗ם וּבְזִיקֹות֙ בִּֽעַרְתֶּ֔ם מִיָּדִי֙ הָיְתָה־זֹּ֣את לָכֶ֔ם לְמַעֲצֵבָ֖ה תִּשְׁכָּבֽוּן׃ פ . The motion verb is: לְכ֣וּ׀ .
229915,The verse is: הַקְשִׁ֤יבוּ אֵלַי֙ עַמִּ֔י וּלְאוּמִּ֖י אֵלַ֣י הַאֲזִ֑ינוּ כִּ֤י תֹורָה֙ מֵאִתִּ֣י תֵצֵ֔א וּמִשְׁפָּטִ֔י לְאֹ֥ור עַמִּ֖ים אַרְגִּֽיעַ׃ . The motion verb is: תֵצֵ֔א .
229924,The verse is: קָרֹ֤וב צִדְקִי֙ יָצָ֣א יִשְׁעִ֔י וּזְרֹעַ֖י עַמִּ֣ים יִשְׁפֹּ֑טוּ אֵלַי֙ אִיִּ֣ים יְקַוּ֔וּ וְאֶל־זְרֹעִ֖י יְיַחֵלֽוּן׃ . The motion verb is: יָצָ֣א .
230052,The verse is: הֲלֹ֤וא אַתְּ־הִיא֙ הַמַּחֲרֶ֣בֶת יָ֔ם מֵ֖י תְּהֹ֣ום רַבָּ֑ה הַשָּׂ֨מָה֙ מַֽעֲמַקֵּי־יָ֔ם דֶּ֖רֶךְ לַעֲבֹ֥ר גְּאוּלִֽים׃ . The motion verb is: עֲבֹ֥ר .
230057,The verse is: וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה וְשִׂמְחַ֥ת עֹולָ֖ם עַל־רֹאשָׁ֑ם שָׂשֹׂ֤ון וְשִׂמְחָה֙ יַשִּׂיג֔וּן נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס . The motion verb is: יְשׁוּב֗וּן .
230059,The verse is: וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה וְשִׂמְחַ֥ת עֹולָ֖ם עַל־רֹאשָׁ֑ם שָׂשֹׂ֤ון וְשִׂמְחָה֙ יַשִּׂיג֔וּן נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס . The motion verb is: בָ֤אוּ .
230072,The verse is: וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה וְשִׂמְחַ֥ת עֹולָ֖ם עַל־רֹאשָׁ֑ם שָׂשֹׂ֤ון וְשִׂמְחָה֙ יַשִּׂיג֔וּן נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס . The motion verb is: נָ֖סוּ .
230264,The verse is: כֹּֽה־אָמַ֞ר אֲדֹנַ֣יִךְ יְהוָ֗ה וֵאלֹהַ֨יִךְ֙ יָרִ֣יב עַמֹּ֔ו הִנֵּ֥ה לָקַ֛חְתִּי מִיָּדֵ֖ךְ אֶת־כֹּ֣וס הַתַּרְעֵלָ֑ה אֶת־קֻבַּ֨עַת֙ כֹּ֣וס חֲמָתִ֔י לֹא־תֹוסִ֥יפִי לִשְׁתֹּותָ֖הּ עֹֽוד׃ . The motion verb is: לָקַ֛חְתִּי .
230291,The verse is: וְשַׂמְתִּ֨יהָ֙ בְּיַד־מֹוגַ֔יִךְ אֲשֶׁר־אָמְר֥וּ לְנַפְשֵׁ֖ךְ שְׁחִ֣י וְנַעֲבֹ֑רָה וַתָּשִׂ֤ימִי כָאָ֨רֶץ֙ גֵּוֵ֔ךְ וְכַח֖וּץ לַעֹבְרִֽים׃ ס . The motion verb is: נַעֲבֹ֑רָה .
230304,The verse is: וְשַׂמְתִּ֨יהָ֙ בְּיַד־מֹוגַ֔יִךְ אֲשֶׁר־אָמְר֥וּ לְנַפְשֵׁ֖ךְ שְׁחִ֣י וְנַעֲבֹ֑רָה וַתָּשִׂ֤ימִי כָאָ֨רֶץ֙ גֵּוֵ֔ךְ וְכַח֖וּץ לַעֹבְרִֽים׃ ס . The motion verb is: עֹבְרִֽים׃ ס .
230320,The verse is: עוּרִ֥י עוּרִ֛י לִבְשִׁ֥י עֻזֵּ֖ךְ צִיֹּ֑ון לִבְשִׁ֣י׀ בִּגְדֵ֣י תִפְאַרְתֵּ֗ךְ יְרוּשָׁלִַ֨ם֙ עִ֣יר הַקֹּ֔דֶשׁ כִּ֣י לֹ֥א יֹוסִ֛יף יָבֹא־בָ֥ךְ עֹ֖וד עָרֵ֥ל וְטָמֵֽא׃ . The motion verb is: יָבֹא־.
230355,The verse is: כִּ֣י כֹ֤ה אָמַר֙ אֲדֹנָ֣י יְהוִ֔ה מִצְרַ֛יִם יָֽרַד־עַמִּ֥י בָרִֽאשֹׁנָ֖ה לָג֣וּר שָׁ֑ם וְאַשּׁ֖וּר בְּאֶ֥פֶס עֲשָׁקֹֽו׃ . The motion verb is: יָֽרַד־.
230376,The verse is: וְעַתָּ֤ה מַה־לִּי־פֹה֙ נְאֻם־יְהוָ֔ה כִּֽי־לֻקַּ֥ח עַמִּ֖י חִנָּ֑ם מֹשְׁלָ֤יו יְהֵילִ֨ילוּ֙ נְאֻם־יְהוָ֔ה וְתָמִ֥יד כָּל־הַיֹּ֖ום שְׁמִ֥י מִנֹּאָֽץ׃ . The motion verb is: לֻקַּ֥ח .
230436,The verse is: קֹ֥ול צֹפַ֛יִךְ נָ֥שְׂאוּ קֹ֖ול יַחְדָּ֣ו יְרַנֵּ֑נוּ כִּ֣י עַ֤יִן בְּעַ֨יִן֙ יִרְא֔וּ בְּשׁ֥וּב יְהוָ֖ה צִיֹּֽון׃ . The motion verb is: שׁ֥וּב .
230468,The verse is: ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ . The motion verb is: ס֤וּרוּ .
230469,The verse is: ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ . The motion verb is: ס֨וּרוּ֙ .
230470,The verse is: ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ . The motion verb is: צְא֣וּ  (occurrence number 1).
230476,The verse is: ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ . The motion verb is: צְא֣וּ  (occurrence number 2).
230487,The verse is: כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס . The motion verb is: תֵּצֵ֔אוּ .
230492,The verse is: כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס . The motion verb is: תֵלֵכ֑וּן .
230494,The verse is: כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס . The motion verb is: הֹלֵ֤ךְ .
230499,The verse is: כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס . The motion verb is: מְאַסִּפְכֶ֖ם .
230554,The verse is: מִ֥י הֶאֱמִ֖ין לִשְׁמֻעָתֵ֑נוּ וּזְרֹ֥ועַ יְהוָ֖ה עַל־מִ֥י נִגְלָֽתָה׃ . The motion verb is: נִגְלָֽתָה׃ .
230556,The verse is: וַיַּ֨עַל כַּיֹּונֵ֜ק לְפָנָ֗יו וְכַשֹּׁ֨רֶשׁ֙ מֵאֶ֣רֶץ צִיָּ֔ה לֹא־תֹ֥אַר לֹ֖ו וְלֹ֣א הָדָ֑ר וְנִרְאֵ֥הוּ וְלֹֽא־מַרְאֶ֖ה וְנֶחְמְדֵֽהוּ׃ . The motion verb is: יַּ֨עַל .
230678,The verse is: מֵעֹ֤צֶר וּמִמִּשְׁפָּט֙ לֻקָּ֔ח וְאֶת־דֹּורֹ֖ו מִ֣י יְשֹׂוחֵ֑חַ כִּ֤י נִגְזַר֙ מֵאֶ֣רֶץ חַיִּ֔ים מִפֶּ֥שַׁע עַמִּ֖י נֶ֥גַע לָֽמֹו׃ . The motion verb is: לֻקָּ֔ח .
230887,The verse is: בְּרֶ֥גַע קָטֹ֖ן עֲזַבְתִּ֑יךְ וּבְרַחֲמִ֥ים גְּדֹלִ֖ים אֲקַבְּצֵֽךְ׃ . The motion verb is: אֲקַבְּצֵֽךְ׃ .
230911,The verse is: כִּי־מֵ֥י נֹ֨חַ֙ זֹ֣את לִ֔י אֲשֶׁ֣ר נִשְׁבַּ֗עְתִּי מֵעֲבֹ֥ר מֵי־נֹ֛חַ עֹ֖וד עַל־הָאָ֑רֶץ כֵּ֥ן נִשְׁבַּ֛עְתִּי מִקְּצֹ֥ף עָלַ֖יִךְ וּמִגְּעָר־בָּֽךְ׃ . The motion verb is: עֲבֹ֥ר .
231003,The verse is: בִּצְדָקָ֖ה תִּכֹּונָ֑נִי רַחֲקִ֤י מֵעֹ֨שֶׁק֙ כִּֽי־לֹ֣א תִירָ֔אִי וּמִ֨מְּחִתָּ֔ה כִּ֥י לֹֽא־תִקְרַ֖ב אֵלָֽיִךְ׃ . The motion verb is: תִקְרַ֖ב .
231015,The verse is: הֵ֣ן גֹּ֥ור יָג֛וּר אֶ֖פֶס מֵֽאֹותִ֑י מִי־גָ֥ר אִתָּ֖ךְ עָלַ֥יִךְ יִפֹּֽול׃ . The motion verb is: יִפֹּֽול׃ .
231025,The verse is: הִנֵּ֤ה אָֽנֹכִי֙ בָּרָ֣אתִי חָרָ֔שׁ נֹפֵ֨חַ֙ בְּאֵ֣שׁ פֶּחָ֔ם וּמֹוצִ֥יא כְלִ֖י לְמַעֲשֵׂ֑הוּ וְאָנֹכִ֛י בָּרָ֥אתִי מַשְׁחִ֖ית לְחַבֵּֽל׃ . The motion verb is: מֹוצִ֥יא .
231063,The verse is: הֹ֤וי כָּל־צָמֵא֙ לְכ֣וּ לַמַּ֔יִם וַאֲשֶׁ֥ר אֵֽין־לֹ֖ו כָּ֑סֶף לְכ֤וּ שִׁבְרוּ֙ וֶֽאֱכֹ֔לוּ וּלְכ֣וּ שִׁבְר֗וּ בְּלֹוא־כֶ֛סֶף וּבְלֹ֥וא מְחִ֖יר יַ֥יִן וְחָלָֽב׃ . The motion verb is: לְכ֣וּ  (occurrence number 1).
231072,The verse is: הֹ֤וי כָּל־צָמֵא֙ לְכ֣וּ לַמַּ֔יִם וַאֲשֶׁ֥ר אֵֽין־לֹ֖ו כָּ֑סֶף לְכ֤וּ שִׁבְרוּ֙ וֶֽאֱכֹ֔לוּ וּלְכ֣וּ שִׁבְר֗וּ בְּלֹוא־כֶ֛סֶף וּבְלֹ֥וא מְחִ֖יר יַ֥יִן וְחָלָֽב׃ . The motion verb is: לְכ֤וּ .
231077,The verse is: הֹ֤וי כָּל־צָמֵא֙ לְכ֣וּ לַמַּ֔יִם וַאֲשֶׁ֥ר אֵֽין־לֹ֖ו כָּ֑סֶף לְכ֤וּ שִׁבְרוּ֙ וֶֽאֱכֹ֔לוּ וּלְכ֣וּ שִׁבְר֗וּ בְּלֹוא־כֶ֛סֶף וּבְלֹ֥וא מְחִ֖יר יַ֥יִן וְחָלָֽב׃ . The motion verb is: לְכ֣וּ  (occurrence number 2).
231116,The verse is: הַטּ֤וּ אָזְנְכֶם֙ וּלְכ֣וּ אֵלַ֔י שִׁמְע֖וּ וּתְחִ֣י נַפְשְׁכֶ֑ם וְאֶכְרְתָ֤ה לָכֶם֙ בְּרִ֣ית עֹולָ֔ם חַֽסְדֵ֥י דָוִ֖ד הַנֶּאֱמָנִֽים׃ . The motion verb is: לְכ֣וּ .
231175,The verse is: יַעֲזֹ֤ב רָשָׁע֙ דַּרְכֹּ֔ו וְאִ֥ישׁ אָ֖וֶן מַחְשְׁבֹתָ֑יו וְיָשֹׁ֤ב אֶל־יְהוָה֙ וִֽירַחֲמֵ֔הוּ וְאֶל־אֱלֹהֵ֖ינוּ כִּֽי־יַרְבֶּ֥ה לִסְלֹֽוחַ׃ . The motion verb is: יָשֹׁ֤ב .
231214,The verse is: כִּ֡י כַּאֲשֶׁ֣ר יֵרֵד֩ הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג מִן־הַשָּׁמַ֗יִם וְשָׁ֨מָּה֙ לֹ֣א יָשׁ֔וּב כִּ֚י אִם־הִרְוָ֣ה אֶת־הָאָ֔רֶץ וְהֹולִידָ֖הּ וְהִצְמִיחָ֑הּ וְנָ֤תַן זֶ֨רַע֙ לַזֹּרֵ֔עַ וְלֶ֖חֶם לָאֹכֵֽל׃ . The motion verb is: יֵרֵד֩ .
231226,The verse is: כִּ֡י כַּאֲשֶׁ֣ר יֵרֵד֩ הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג מִן־הַשָּׁמַ֗יִם וְשָׁ֨מָּה֙ לֹ֣א יָשׁ֔וּב כִּ֚י אִם־הִרְוָ֣ה אֶת־הָאָ֔רֶץ וְהֹולִידָ֖הּ וְהִצְמִיחָ֑הּ וְנָ֤תַן זֶ֨רַע֙ לַזֹּרֵ֔עַ וְלֶ֖חֶם לָאֹכֵֽל׃ . The motion verb is: יָשׁ֔וּב .
231252,The verse is: כֵּ֣ן יִֽהְיֶ֤ה דְבָרִי֙ אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם כִּ֤י אִם־עָשָׂה֙ אֶת־אֲשֶׁ֣ר חָפַ֔צְתִּי וְהִצְלִ֖יחַ אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ . The motion verb is: יֵצֵ֣א .
231256,The verse is: כֵּ֣ן יִֽהְיֶ֤ה דְבָרִי֙ אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם כִּ֤י אִם־עָשָׂה֙ אֶת־אֲשֶׁ֣ר חָפַ֔צְתִּי וְהִצְלִ֖יחַ אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ . The motion verb is: יָשׁ֥וּב .
231268,The verse is: כֵּ֣ן יִֽהְיֶ֤ה דְבָרִי֙ אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם כִּ֤י אִם־עָשָׂה֙ אֶת־אֲשֶׁ֣ר חָפַ֔צְתִּי וְהִצְלִ֖יחַ אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ . The motion verb is: שְׁלַחְתִּֽיו׃ .
231272,The verse is: כִּֽי־בְשִׂמְחָ֣ה תֵצֵ֔אוּ וּבְשָׁלֹ֖ום תּֽוּבָל֑וּן הֶהָרִ֣ים וְהַגְּבָעֹ֗ות יִפְצְח֤וּ לִפְנֵיכֶם֙ רִנָּ֔ה וְכָל־עֲצֵ֥י הַשָּׂדֶ֖ה יִמְחֲאוּ־כָֽף׃ . The motion verb is: תֵצֵ֔אוּ .
231296,The verse is: תַּ֤חַת הַֽנַּעֲצוּץ֙ יַעֲלֶ֣ה בְרֹ֔ושׁ וְתַ֥חַת הַסִּרְפַּ֖ד יַעֲלֶ֣ה הֲדַ֑ס וְהָיָ֤ה לַֽיהוָה֙ לְשֵׁ֔ם לְאֹ֥ות עֹולָ֖ם לֹ֥א יִכָּרֵֽת׃ ס . The motion verb is: יַעֲלֶ֣ה  (occurrence number 1).
231302,The verse is: תַּ֤חַת הַֽנַּעֲצוּץ֙ יַעֲלֶ֣ה בְרֹ֔ושׁ וְתַ֥חַת הַסִּרְפַּ֖ד יַעֲלֶ֣ה הֲדַ֑ס וְהָיָ֤ה לַֽיהוָה֙ לְשֵׁ֔ם לְאֹ֥ות עֹולָ֖ם לֹ֥א יִכָּרֵֽת׃ ס . The motion verb is: יַעֲלֶ֣ה  (occurrence number 2).
231327,The verse is: כֹּ֚ה אָמַ֣ר יְהוָ֔ה שִׁמְר֥וּ מִשְׁפָּ֖ט וַעֲשׂ֣וּ צְדָקָ֑ה כִּֽי־קְרֹובָ֤ה יְשֽׁוּעָתִי֙ לָבֹ֔וא וְצִדְקָתִ֖י לְהִגָּלֹֽות׃ . The motion verb is: בֹ֔וא .
231331,The verse is: כֹּ֚ה אָמַ֣ר יְהוָ֔ה שִׁמְר֥וּ מִשְׁפָּ֖ט וַעֲשׂ֣וּ צְדָקָ֑ה כִּֽי־קְרֹובָ֤ה יְשֽׁוּעָתִי֙ לָבֹ֔וא וְצִדְקָתִ֖י לְהִגָּלֹֽות׃ . The motion verb is: הִגָּלֹֽות׃ .
231454,The verse is: וַהֲבִיאֹותִ֞ים אֶל־הַ֣ר קָדְשִׁ֗י וְשִׂמַּחְתִּים֙ בְּבֵ֣ית תְּפִלָּתִ֔י עֹולֹתֵיהֶ֧ם וְזִבְחֵיהֶ֛ם לְרָצֹ֖ון עַֽל־מִזְבְּחִ֑י כִּ֣י בֵיתִ֔י בֵּית־תְּפִלָּ֥ה יִקָּרֵ֖א לְכָל־הָעַמִּֽים׃ . The motion verb is: הֲבִיאֹותִ֞ים .
231482,The verse is: נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה מְקַבֵּ֖ץ נִדְחֵ֣י יִשְׂרָאֵ֑ל עֹ֛וד אֲקַבֵּ֥ץ עָלָ֖יו לְנִקְבָּצָֽיו׃ . The motion verb is: מְקַבֵּ֖ץ .
231486,The verse is: נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה מְקַבֵּ֖ץ נִדְחֵ֣י יִשְׂרָאֵ֑ל עֹ֛וד אֲקַבֵּ֥ץ עָלָ֖יו לְנִקְבָּצָֽיו׃ . The motion verb is: אֲקַבֵּ֥ץ .
231489,The verse is: נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה מְקַבֵּ֖ץ נִדְחֵ֣י יִשְׂרָאֵ֑ל עֹ֛וד אֲקַבֵּ֥ץ עָלָ֖יו לְנִקְבָּצָֽיו׃ . The motion verb is: נִקְבָּצָֽיו׃ .
231542,The verse is: אֵתָ֥יוּ אֶקְחָה־יַ֖יִן וְנִסְבְּאָ֣ה שֵׁכָ֑ר וְהָיָ֤ה כָזֶה֙ יֹ֣ום מָחָ֔ר גָּדֹ֖ול יֶ֥תֶר מְאֹֽד׃ . The motion verb is: אֶקְחָה־.
231568,The verse is: הַצַּדִּ֣יק אָבָ֔ד וְאֵ֥ין אִ֖ישׁ שָׂ֣ם עַל־לֵ֑ב וְאַנְשֵׁי־חֶ֤סֶד נֶֽאֱסָפִים֙ בְּאֵ֣ין מֵבִ֔ין כִּֽי־מִפְּנֵ֥י הָרָעָ֖ה נֶאֱסַ֥ף הַצַּדִּֽיק׃ . The motion verb is: נֶֽאֱסָפִים֙ .
231577,The verse is: הַצַּדִּ֣יק אָבָ֔ד וְאֵ֥ין אִ֖ישׁ שָׂ֣ם עַל־לֵ֑ב וְאַנְשֵׁי־חֶ֤סֶד נֶֽאֱסָפִים֙ בְּאֵ֣ין מֵבִ֔ין כִּֽי־מִפְּנֵ֥י הָרָעָ֖ה נֶאֱסַ֥ף הַצַּדִּֽיק׃ . The motion verb is: נֶאֱסַ֥ף .
231580,The verse is: יָבֹ֣וא שָׁלֹ֔ום יָנ֖וּחוּ עַל־מִשְׁכְּבֹותָ֑ם הֹלֵ֖ךְ נְכֹחֹֽו׃ . The motion verb is: יָבֹ֣וא .
231585,The verse is: יָבֹ֣וא שָׁלֹ֔ום יָנ֖וּחוּ עַל־מִשְׁכְּבֹותָ֑ם הֹלֵ֖ךְ נְכֹחֹֽו׃ . The motion verb is: הֹלֵ֖ךְ .
231589,The verse is: וְאַתֶּ֥ם קִרְבוּ־הֵ֖נָּה בְּנֵ֣י עֹנְנָ֑ה זֶ֥רַע מְנָאֵ֖ף וַתִּזְנֶֽה׃ . The motion verb is: קִרְבוּ־.
231643,The verse is: בְּחַלְּקֵי־נַ֣חַל חֶלְקֵ֔ךְ הֵ֥ם הֵ֖ם גֹּורָלֵ֑ךְ גַּם־לָהֶ֞ם שָׁפַ֥כְתְּ נֶ֨סֶךְ֙ הֶעֱלִ֣ית מִנְחָ֔ה הַ֥עַל אֵ֖לֶּה אֶנָּחֵֽם׃ . The motion verb is: הֶעֱלִ֣ית .
231658,The verse is: עַ֤ל הַר־גָּבֹ֨הַּ֙ וְנִשָּׂ֔א שַׂ֖מְתְּ מִשְׁכָּבֵ֑ךְ גַּם־שָׁ֥ם עָלִ֖ית לִזְבֹּ֥חַ זָֽבַח׃ . The motion verb is: עָלִ֖ית .
231674,The verse is: וְאַחַ֤ר הַדֶּ֨לֶת֙ וְהַמְּזוּזָ֔ה שַׂ֖מְתְּ זִכְרֹונֵ֑ךְ כִּ֣י מֵאִתִּ֞י גִּלִּ֣ית וַֽתַּעֲלִ֗י הִרְחַ֤בְתְּ מִשְׁכָּבֵךְ֙ וַתִּכְרָת־לָ֣ךְ מֵהֶ֔ם אָהַ֥בְתְּ מִשְׁכָּבָ֖ם יָ֥ד חָזִֽית׃ . The motion verb is: גִּלִּ֣ית .
231676,The verse is: וְאַחַ֤ר הַדֶּ֨לֶת֙ וְהַמְּזוּזָ֔ה שַׂ֖מְתְּ זִכְרֹונֵ֑ךְ כִּ֣י מֵאִתִּ֞י גִּלִּ֣ית וַֽתַּעֲלִ֗י הִרְחַ֤בְתְּ מִשְׁכָּבֵךְ֙ וַתִּכְרָת־לָ֣ךְ מֵהֶ֔ם אָהַ֥בְתְּ מִשְׁכָּבָ֖ם יָ֥ד חָזִֽית׃ . The motion verb is: תַּעֲלִ֗י .
231699,The verse is: וַתָּשֻׁ֤רִי לַמֶּ֨לֶךְ֙ בַּשֶּׁ֔מֶן וַתַּרְבִּ֖י רִקֻּחָ֑יִךְ וַתְּשַׁלְּחִ֤י צִרַ֨יךְ֙ עַד־מֵ֣רָחֹ֔ק וַתַּשְׁפִּ֖ילִי עַד־שְׁאֹֽול׃ . The motion verb is: תְּשַׁלְּחִ֤י .
231767,The verse is: בְּזַֽעֲקֵךְ֙ יַצִּילֻ֣ךְ קִבּוּצַ֔יִךְ וְאֶת־כֻּלָּ֥ם יִשָּׂא־ר֖וּחַ יִקַּח־הָ֑בֶל וְהַחֹוסֶ֥ה בִי֙ יִנְחַל־אֶ֔רֶץ וְיִירַ֖שׁ הַר־קָדְשִֽׁי׃ . The motion verb is: יִקַּח־.
