verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
1914207,JY>[,1Qisaa,Isaiah,52,11,Y>W,SWRW SWRW Y>W M CMH B VMH >L TG<W Y>W M TWKH HBRW NWF>J KLJ JHWH,Y>W M TWKH,,M TWKH,0,1,,qal,impv,M,,,
1924317,JY>[,1Q8,Isaiah,52,12,TY>W,KJ L> B XPZWN TY>W W B MNSH L> TLKWN KJ HWLK L PNJKM JHWH W M>SPKM >LHJ JFR>L,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924322,HLK[,1Q8,Isaiah,52,12,TLKWN,KJ L> B XPZWN TY>W W B MNSH L> TLKWN KJ HWLK L PNJKM JHWH W M>SPKM >LHJ JFR>L,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924324,HLK[,1Q8,Isaiah,52,12,HWLK,KJ L> B XPZWN TY>W W B MNSH L> TLKWN KJ HWLK L PNJKM JHWH W M>SPKM >LHJ JFR>L,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1914219,JY>[,1Qisaa,Isaiah,52,12,TY>W,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1914224,HLK[,1Qisaa,Isaiah,52,12,TLKWN,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1914226,HLK[,1Qisaa,Isaiah,52,12,HWLK,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1924364,QPY[,1Q8,Isaiah,52,15,JQPYW,KN JZH GWJM RBJM <LJW JQPYW MLKJM PJHM KJ >CR L> SPR LHM R>W W >CR L> CM<W HTBWNNW,,,,,0,000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1914274,QPY[,1Qisaa,Isaiah,52,15,QPYW,KN JZH GW>JM RBJM <LJW W QPYW MLKJM PJHMH KJ> >T >CR LW> SWPR LHMH R>W W >T >CR LW> CM<W HTBWNNW,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
230554,GLH[,MT,Isaiah,53,1,NGLTH,MJ H>MJN L CM<TNW W ZRW< JHWH <L MJ NGLTH,W ZRW< JHWH <L MJ NGLTH,ZRW< JHWH,<L MJ,,,,nif,perf,<L,,,
1924388,GLH[,1Q8,Isaiah,53,1,NGLTH,MJ H>MJN L CM<TNW W ZRW< JHWH >L MJ NGLTH,W ZRW< JHWH >L MJ NGLTH,ZRW< JHWH,>L MJ,0,0,00000000000000000000000000000000000,nifal,perf,>L,,,
1914300,GLH[,1Qisaa,Isaiah,53,1,NGLTH,MJ H>MJN L CMW<TNW W ZRW< JHWH >L MJ NGLTH,W ZRW< JHWH >L MJ NGLTH,ZRW< JHWH,>L MJ,0,0,,nifal,perf,>L,,,
230556,<LH[,MT,Isaiah,53,2,J<L,W J<L K JWNQ L PNJW W K CRC M >RY YJH L> T>R LW W L> HDR W NR>HW W L> MR>H W NXMDHW,W J<L K JWNQ L PNJW,,L PNJW,,,,qal,wayq,L,,,
1924391,<LH[,1Q8,Isaiah,53,2,J<L,W J<L K JWNQ L PNJW W K CRC M >RY YJH L> T>R LW W L> HDR W NR>HW W L> MR>H W NXMDHW,W J<L K JWNQ L PNJW,,L PNJW,0,0,00000000000000000000000000000000000000000000000000000000000000000,qal,wayy,L,,,
1914303,<LH[,1Qisaa,Isaiah,53,2,J<LW,W J<LW K JWNQ L PNJW W K CWRC M >RY YJ>H LW> T>WR LW W LW> HDR LW W NR>NW W LW> MR>H W NXMDNW,W J<LW K JWNQ L PNJW,,L PNJW,0,0,,qal,wayy,L,,,
1924473,T<H[,1Q8,Isaiah,53,6,T<JNW,KLNW K Y>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WN KLNW,,,,,0,00000000000000000000000000000000000000000000000000000,qal,perf,,,,
1924477,PNH[,1Q8,Isaiah,53,6,PNJNW,KLNW K Y>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WN KLNW,,,,,0,00000000000000000000000000000000000000000000000000000,qal,perf,,,,
1914389,T<H[,1Qisaa,Isaiah,53,6,T<JNW,KWLNW K YW>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WWN KWLNW,,,,,0,000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1914393,PNH[,1Qisaa,Isaiah,53,6,PNJNW,KWLNW K YW>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WWN KWLNW,,,,,0,000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
230911,<BR[,MT,Isaiah,54,9,<BR,KJ MJ NX Z>T LJ >CR NCB<TJ M <BR MJ NX <WD <L H >RY KN NCB<TJ M QYP <LJK W M G<R BK,M <BR MJ NX <WD <L H >RY,MJ NX,<L H >RY,,,,qal,infc,<L,,,
1914682,<BR[,1Qisaa,Isaiah,54,9,<BWR,K JM NWX ZW>T LJ >CR NCB<TJ M <BWR MJ NWX <WD <L H >RY KN NCB<TJ M QYWP <LJK <WD W M G<WR BK,M <BWR MJ NWX <WD <L H >RY,MJ NWX,<L H >RY,0,0,unc or missing,qal,infc,<L ,,,
230940,MWC[,MT,Isaiah,54,10,JMWC,KJ H HRJM JMWCW W H GB<WT TMWVNH W XSDJ M >TK L> JMWC W BRJT CLWMJ L> TMWV >MR MRXMK JHWH,W XSDJ M >TK L> JMWC,XSDJ,M >TK,,,,qal,impf,MN,>T==,,
1914703,MWC[,1Qisaa,Isaiah,54,10,JMWCW,KJ> H HRJM JMWCW W H GB<WT TTMWVJNH W XSDJ M >TK LW> JMWC W BRJT CLWMJ LW> TMWV >MR MRXMKJ JHWH,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1914713,MWC[,1Qisaa,Isaiah,54,10,JMWC,KJ> H HRJM JMWCW W H GB<WT TTMWVJNH W XSDJ M >TK LW> JMWC W BRJT CLWMJ LW> TMWV >MR MRXMKJ JHWH,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
231003,QRB[,MT,Isaiah,54,14,TQRB,B YDQH TKWNNJ RXQJ M <CQ KJ L> TJR>J W M MXTH KJ L> TQRB >LJK,KJ L> TQRB >LJK,,>LJK,,,,qal,impf,>L,,,
1914778,QRB[,1Qisaa,Isaiah,54,14,TQRB,B YDQH TTKWNNJ RXQJ M <WCQ KJ> LW> TJR>J W M MXTH KJ> LW> TQRB >LJK,KJ> LW> TQRB >LJK,,>LJK,,0,0000000000000000000000000000000000000000000000000000000,qal,impf,>L,,,
1914791,NPL[,1Qisaa,Isaiah,54,15,JPWLW,HNH GWR JGWR >KS M >TJ MJ JGR >TK <LJK JPWLW,,,,,0,000000000000000000000000000000000000000,qal,impf,,,,
1914802,JY>[,1Qisaa,Isaiah,54,16,MWYJ>,HNH >NWKJ BR>TJ XRC NWPX B >C PXM W MWYJ> KLJ L M<FWHJ >NWKJ BR>TJ MCXJT L XBL,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,hifil,ptca,,,,
231063,HLK[,MT,Isaiah,55,1,LKW,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,LKW L MJM,,L MJM,,,,qal,impv,L,,,
1914832,HLK[,1Qisaa,Isaiah,55,1,LKW,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,LKW L MJM,,L MJM,0,0,,qal,impv,L,,,
1914840,HLK[,1Qisaa,Isaiah,55,1,LKW,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,,,,,0,00000000000000000000000000000000000000000000000000000000000000,qal,impv,,,,
231116,HLK[,MT,Isaiah,55,3,LKW,HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWD H N>MNJM,W LKW >LJ,,>LJ,,,,qal,impv,>L,,,
1924743,HLK[,1Q8,Isaiah,55,3,LKW,HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWJD H N>MNJM,W LKW >LJ,,>LJ,0,0,000000000000000000000000000000000000000000000000000000000000000000,qal,impv,>LJ,,,
1914879,HLK[,1Qisaa,Isaiah,55,3,LKW,HVW >WZNKMH W LKW >LJ W CM<W W TXJH NPCKMH W >KRWT LKMH BRJT <WLM XSDJ DWJD H N>MNJM,W LKW >LJ,,>LJ,0,0,,qal,impv,>LJ,,,
231149,RWY[,MT,Isaiah,55,5,JRWYW,HN GWJ L> TD< TQR> W GWJ L> JD<WK >LJK JRWYW LM<N JHWH >LHJK W L QDWC JFR>L KJ P>RK,W GWJ >LJK JRWYW LM<N JHWH >LHJK W L QDWC JFR>L,GWJ,>LJK,,,,qal,impf,>L,,,
1924779,RWY[,1Q8,Isaiah,55,5,JRWYW,HN GWJ L> TD< TQR> W GWJ >CR L> JD<WK >LJK JRWYW LM<N JHWH >LHJK W QDWC JFR>L KJ P>RK,,,,,0,000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1914915,RWY[,1Qisaa,Isaiah,55,5,JRWY,HNH GWJ LW> TD< TQR> W GWJ LW> JD<KH >LJKH JRWY LM<N JHWH >LWHJK W L QDWC JFR>L KJ> P>RK,W GWJ >LJKH JRWY LM<N JHWH >LWHJK W L QDWC JFR>L,GWJ,>LJKH,0,0,,qal,impf,>LJKH,,,
231175,CWB[,MT,Isaiah,55,7,JCB,J<ZB RC< DRKW W >JC >WN MXCBTJW W JCB >L JHWH W JRXMHW W >L >LHJNW KJ JRBH L SLWX,W JCB >L JHWH,,>L JHWH,,,,qal,impf,>L,,,
1924807,CWB[,1Q8,Isaiah,55,7,JCB,J<ZB RC< DRKW W >JC >WN MXCBTJW W JCB >L JHWH W JRXMHW W >L >LHJNW KJ JRBH L SLWX,W JCWB >L JHWH,,>L JHWH,,0,00000000000000000000000000000000000000000000000000000000000000000000,qal,impf,>L,,,
1914943,CWB[,1Qisaa,Isaiah,55,7,JCWB,J<ZB RC< DRKW W >JC >WN MXCBWTJW W JCWB >L JHWH W JRXMHW W >L >LWHJNW KJ> JRBH L SLWX,W JCWB >L JHWH,,>L JHWH,,0,000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,>L,,,
231214,JRD[,MT,Isaiah,55,10,JRD,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,K >CR JRD H GCM W H CLG MN H CMJM,H GCM W H CLG,MN H CMJM,,,,qal,impf,MN,,,
231226,CWB[,MT,Isaiah,55,10,JCWB,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,W CMH L> JCWB,,CMH,,,,qal,impf,,,,
1924849,JRD[,1Q8,Isaiah,55,10,JRD,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,,,,,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924861,CWB[,1Q8,Isaiah,55,10,JCWB,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,,,,,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1914986,JRD[,1Qisaa,Isaiah,55,10,JRD,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,K >CR JRD H GCM W H CLG MN H CMJM,H GCM W H CLG,MN H CMJM,0,1,,qal,impf,MN,,,
1914998,CWB[,1Qisaa,Isaiah,55,10,JCWB,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,W CMH LW> JCWB,,CMH,1,1,,qal,impf,,,,
231252,JY>[,MT,Isaiah,55,11,JY>,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,>CR JY> M PJ,,M PJ,,,,qal,impf,MN,,,
231256,CWB[,MT,Isaiah,55,11,JCWB,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,L> JCWB >LJ RJQM,,>LJ,,,,qal,impf,>L,,,
1924886,JY>[,1Q8,Isaiah,55,11,JY>,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJ,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924890,CWB[,1Q8,Isaiah,55,11,JCWB,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJ,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1915024,JY>[,1Qisaa,Isaiah,55,11,JY>,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW, >CR JY> M PJ ,,M PJ ,0,0,,qal,impf,M,,,
1915028,CWB[,1Qisaa,Isaiah,55,11,JCWB,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,LW> JCWB >LJ RJQM,,>LJ,0,0,,qal,impf,>LJ,,,
1924908,JY>[,1Q8,Isaiah,55,12,TY>WN,KJ B FMXH TY>WN W B CLWM TWBLWN H HRJM W H GB<WT JPYXW L PNJKM RNH W KL <YJ H FDH JMXJW KP,,,,,0,000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1915046,JY>[,1Qisaa,Isaiah,55,12,TY>W,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1915050,HLK[,1Qisaa,Isaiah,55,12,TLKW,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924933,<LH[,1Q8,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BRWC W TXT H SRPD J<LH HDS W HJH L JHWH L CM L >WT <WLM L> JKRT,,,,,0,0000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924939,<LH[,1Q8,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BRWC W TXT H SRPD J<LH HDS W HJH L JHWH L CM L >WT <WLM L> JKRT,,,,,0,0000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1915071,<LH[,1Qisaa,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,,,,,0,00000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1915077,<LH[,1Qisaa,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,,,,,0,00000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1924965,BW>[,1Q8,Isaiah,56,1,BW>,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,,,0,0000000000000000000000000000000000000000000000000000000000,qal,infc,,,,
1924969,GLH[,1Q8,Isaiah,56,1,HGLWT,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,,,0,0000000000000000000000000000000000000000000000000000000000,nifal,infc,,,,
1915105,BW>[,1Qisaa,Isaiah,56,1,BW>,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,infc,,,,
1915109,GLH[,1Qisaa,Isaiah,56,1,HGLWT,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,nifal,infc,,,,
231454,BW>[,MT,Isaiah,56,7,HBJ>WTJM,W HBJ>WTJM >L HR QDCJ W FMXTJM B BJT TPLTJ <WLTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,W HBJ>WTJM >L HR QDCJ,,>L HR QDCJ,,,,hif,perf,>L,,,
1925097,BW>[,1Q8,Isaiah,56,7,HBJ>TJM,W HBJ>TJM >L HR QDCJ W FMXTJM B BJT TPLTJ <LTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,W HBJ>TJM >L HR QDCJ,,>L HR QDCJ,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,perf,,,,
1915236,BW>[,1Qisaa,Isaiah,56,7,HBJ>WTJM,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,W HBJ>WTJM >L HR QWDCJ,,>L HR QWDCJ,0,0,,hifil,perf,>L,,,
1915248,<LH[,1Qisaa,Isaiah,56,7,J<LW,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1925137,>TH[,1Q8,Isaiah,56,9,>TJW,KL XJTW FDJ >TJW L >KL KL XJJTW B J<R,,,,,0,000000000000000000000000000000,qal,impv,,,,
1915278,>TH[,1Qisaa,Isaiah,56,9,>TJW,KWL XJWT FDH >TJW L >KWL W KWL XJWT B J<R,,,,,0,000000000000000000000000000000000,qal,impv,,,,
231535,PNH[,MT,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC L> JD<W FB<H W HMH R<JM L> JD<W HBJN KLM L DRKM PNW >JC L BY<W M QYHW,KLM L DRKM PNW,KLM,L DRKM,,,,qal,perf,L,,,
1925180,PNH[,1Q8,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC L> JD<W FB<H W HM R<JM L> JD<W HBJN KLM L DRKM PNW >JC L BY<W M QYHW,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1915324,PNH[,1Qisaa,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC LW> JD<W FB<H W HMH H RW<JM LW> JD<W HBJN KWLM L DRKM PNW >JC L BY<W M QYHW,KWLM L DRKM PNW,KWLM,L DRKM,0,0,,qal,perf,L,,,
1925187,>TH[,1Q8,Isaiah,56,12,>TJW,>TJW >QX JJN W NSB>H CKR W HJH K ZH JWM MXR GDWL JTR M>D,,,,,0,00000000000000000000000000000000000000000000,qal,impv,,,,
1915331,>TH[,1Qisaa,Isaiah,56,12,>TJW,>TJW W NQX JJN W NSBH CKR W JHJ K ZH H JWM W MXR GDWL JTR MW>D,,,,,0,00000000000000000000000000000000000000000000000,qal,impv,,,,
231582,NWX[,MT,Isaiah,57,2,JNWXW,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,JNWXW <L MCKBWTM,,<L MCKBWTM,,,,qal,impf,<L,,,
1925228,BW>[,1Q8,Isaiah,57,2,JBW>W,JBW>W CLWM JNWXW <L MCKBTM HWLK NKXH,,,,,0,000000000000000000000000000000000,qal,impf,,,,
1925230,NWX[,1Q8,Isaiah,57,2,JNWXW,JBW>W CLWM JNWXW <L MCKBTM HWLK NKXH,JNWXW <L MCKBTM,,<L MCKBTM,0,0,000000000000000000000000000000000,qal,impf,,,,
1925233,HLK[,1Q8,Isaiah,57,2,HWLK,JBW>W CLWM JNWXW <L MCKBTM HWLK NKXH,,,,,0,000000000000000000000000000000000,qal,ptca,,,,
1915378,BW>[,1Qisaa,Isaiah,57,2,JBW>,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,,,0,0000000000000000000000000000000000000,qal,impf,,,,
1915381,NWX[,1Qisaa,Isaiah,57,2,JNWXW,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,W JNWXW <L MCKBWTJW,,<L MCKBWTJW,0,0,,qal,impf,<L,,,
1915384,HLK[,1Qisaa,Isaiah,57,2,HLWK,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,,,0,0000000000000000000000000000000000000,qal,infa,,,,
231589,QRB[,MT,Isaiah,57,3,QRBW,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,W >TM QRBW HNH,>TM,HNH,,,,qal,impv,,,,
1925238,QRB[,1Q8,Isaiah,57,3,QRBW,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,W >TMH QRWBW HNH,>TMH,HNH,,0,00000000000000000000000000000000,qal,impv,,,,
1915389,QRB[,1Qisaa,Isaiah,57,3,QRWBW,W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW,W >TMH QRWBW HNH,>TMH,HNH,,0,0000000000000000000000000000000000,qal,impv,,,,
1915445,<LH[,1Qisaa,Isaiah,57,6,H<LJTH,B XLQJ NXL XLQKH CMH HMH GWRLKH GM LHMH CPKTH NSK H<LJTH MNXH H <L >LH >NXM,,,,,1,00000000000000000000000000000000000000000000000000000000000000000,hifil,perf,,,,
231771,XSH[,MT,Isaiah,57,13,XWSH,B Z<QK JYJLK QBWYJK W >T KLM JF> RWX JQX HBL W H XWSH BJ JNXL >RY W JJRC HR QDCJ,H XWSH BJ,,BJ,,,,qal,ptca,B,,,
1915581,XSH[,1Qisaa,Isaiah,57,13,XWSH,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,XWSH BJ>,,BJ>,0,0,,qal,ptca,BJ>,,,
1915596,PNH[,1Qisaa,Isaiah,57,14,PNW,W JW>MR SWLW SWLW H MSLH PNW DRK HRJMW MKCWL M DRK <MJ>,,,,,0,0000000000000000000000000000000000000000000000,piel,impv,,,,
231850,HLK[,MT,Isaiah,57,17,JLK,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,W JLK CWBB B DRK LBW,,B DRK LBW,,,,qal,wayq,B,,,
1925269,HLK[,1Q8,Isaiah,57,17,JLK,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,W JLK CWBB B DRK LBW,,B DRK LBW,0,0,00000000000000000000000000000000000000000000000,qal,wayy,,,,
1915669,HLK[,1Qisaa,Isaiah,57,17,JLK,B <WWN BY<W QYPTJ W >KHW W >HSTR W >QYWPH W JLK CWBB B DRK LBJ,W JLK CWBB B DRK LBJ,,B DRK LBJ,0,0,,qal,wayy,B,,,
232056,BW>[,MT,Isaiah,58,7,TBJ>,H LW> PRS L R<B LXMK W <NJJM MRWDJM TBJ> BJT KJ TR>H <RM W KSJTW W M BFRK L> TT<LM,W <NJJM MRWDJM TBJ> BJT,,BJT,,,,hif,impf,,,,
1925476,BW>[,1Q8,Isaiah,58,7,TBJ>,H LW> PRWS L R<B LXMK <NJJM MRDJM TBJ> BJT KJ TR>H <RWM W KSJTW W M BFRK L> TT<LM,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1915881,BW>[,1Qisaa,Isaiah,58,7,TBJ>,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,W <NWJJM MRWDJM TBJ> BJT,,BJT,0,0,,hifil,impf,,,,
1915893,<LH[,1Qisaa,Isaiah,58,7,TT<L,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,W M BFRKH LW> TT<L,,M BFRKH,0,0,,hitpael,impf,M,,,
232079,HLK[,MT,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRK W >RKTK MHRH TYMX W HLK L PNJK YDQK KBWD JHWH J>SPK,W HLK L PNJK YDQK,YDQK,L PNJK,,,,qal,perf,L,,,
1925498,HLK[,1Q8,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRK >RWKTK MHRH TYMX W HLK L PNJK YDQK W KBWD JHWH J>SPK,,,,,0,00000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1915905,HLK[,1Qisaa,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,W HLK L PNJKH YDQKH,YDQKH,L PNJKH,0,0,,qal,perf,L,,,
232096,SWR[,MT,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCW< W J>MR HNNJ >M TSJR M TWKK MWVH CLX >YB< W DBR >WN,>M TSJR M TWKK MWVH,,M TWKK,,,,hif,impf,MN,,,
1925517,SWR[,1Q8,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCWJ< W J>MR HNNJ >M TSJR M TWKK MVH CLX >YB< W DBR >WN,>M TSJR M TWKK MVH,,M TWKK,0,0,0000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1915924,SWR[,1Qisaa,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,>M TSJR M TWKKH MWVH,,M TWKKH,0,0,,hifil,impf,M,,,
232171,CWB[,MT,Isaiah,58,13,TCJB,>M TCJB M CBT RGLK <FWT XPYJK B JWM QDCJ W QR>T L CBT <NG L QDWC JHWH MKBD W KBDTW M <FWT DRKJK M MYW> XPYK W DBR DBR,>M TCJB M CBT RGLK,,M CBT,,,,hif,impf,MN,,,
1925593,CWB[,1Q8,Isaiah,58,13,TCJB,>M TCJB M CBT RGLK <FWT XPYK B JWM QDCJ W QR>T L CBT <NG W L QDWC JHWH MKBD W KBDTW M <FWT DRKK M MYW> XPYK W DBR DBR,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
