,verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
906,230639,PNH[,MT,Isaiah,53,6,PNJNW,KLNW K Y>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WN KLNW,PNJNW,,,,,,qal,perf,,,,
907,1914389,T<H[,1Qisaa,Isaiah,53,6,T<JNW,KWLNW K YW>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WWN KWLNW,,,,,0,,qal,perf,,,,
908,1914393,PNH[,1Qisaa,Isaiah,53,6,PNJNW,KWLNW K YW>N T<JNW >JC L DRKW PNJNW W JHWH HPGJ< BW >T <WWN KWLNW,,,,,0,,qal,perf,,,,
909,230930,MWC[,MT,Isaiah,54,10,JMWCW,KJ H HRJM JMWCW W H GB<WT TMWVNH W XSDJ M >TK L> JMWC W BRJT CLWMJ L> TMWV >MR MRXMK JHWH,KJ H HRJM JMWCW,H HRJM,,,,,qal,impf,,,,
910,230940,MWC[,MT,Isaiah,54,10,JMWC,KJ H HRJM JMWCW W H GB<WT TMWVNH W XSDJ M >TK L> JMWC W BRJT CLWMJ L> TMWV >MR MRXMK JHWH,W XSDJ M >TK L> JMWC,XSDJ,M >TK,0,,,qal,impf,M,>TK,,
911,1914703,MWC[,1Qisaa,Isaiah,54,10,JMWCW,KJ> H HRJM JMWCW W H GB<WT TTMWVJNH W XSDJ M >TK LW> JMWC W BRJT CLWMJ LW> TMWV >MR MRXMKJ JHWH,,,,,0,,qal,impf,,,,
912,1914713,MWC[,1Qisaa,Isaiah,54,10,JMWC,KJ> H HRJM JMWCW W H GB<WT TTMWVJNH W XSDJ M >TK LW> JMWC W BRJT CLWMJ LW> TMWV >MR MRXMKJ JHWH,,,,,0,,qal,impf,,,,
913,231003,QRB[,MT,Isaiah,54,14,TQRB,B YDQH TKWNNJ RXQJ M <CQ KJ L> TJR>J W M MXTH KJ L> TQRB >LJK,KJ L> TQRB >LJK,,>LJK,0,,,qal,impf,>LJK,,,
914,1914778,QRB[,1Qisaa,Isaiah,54,14,TQRB,B YDQH TTKWNNJ RXQJ M <WCQ KJ> LW> TJR>J W M MXTH KJ> LW> TQRB >LJK,,,>LJK,0,0,,qal,impf,>LJK,,,
915,231015,NPL[,MT,Isaiah,54,15,JPWL,HN GWR JGWR >PS M >WTJ MJ GR >TK <LJK JPWL,<LJK JPWL,,,,,,qal,impf,,,,
916,1914791,NPL[,1Qisaa,Isaiah,54,15,JPWLW,HNH GWR JGWR >KS M >TJ MJ JGR >TK <LJK JPWLW,,,,,0,,qal,impf,,,,
917,231025,JY>[,MT,Isaiah,54,16,MWYJ>,HN >NKJ BR>TJ XRC NPX B >C PXM W MWYJ> KLJ L M<FHW W >NKJ BR>TJ MCXJT L XBL,W MWYJ> KLJ L M<FHW,,,,,,hif,ptca,,,,
918,1914802,JY>[,1Qisaa,Isaiah,54,16,MWYJ>,HNH >NWKJ BR>TJ XRC NWPX B >C PXM W MWYJ> KLJ L M<FWHJ >NWKJ BR>TJ MCXJT L XBL,,,,,0,,hifil,ptca,,,,
919,230911,<BR[,MT,Isaiah,54,9,<BR,KJ MJ NX Z>T LJ >CR NCB<TJ M <BR MJ NX <WD <L H >RY KN NCB<TJ M QYP <LJK W M G<R BK,M <BR MJ NX <WD <L H >RY,MJ NX,<L H >RY,0,,,qal,infc,<L,,,
920,1914682,<BR[,1Qisaa,Isaiah,54,9,<BWR,K JM NWX ZW>T LJ >CR NCB<TJ M <BWR MJ NWX <WD <L H >RY KN NCB<TJ M QYWP <LJK <WD W M G<WR BK,,,,,0,unc or missing,qal,infc,,,,
921,231063,HLK[,MT,Isaiah,55,1,LKW,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,LKW L MJM,,L MJM,0,,,qal,impv,L,,,
922,231072,HLK[,MT,Isaiah,55,1,LKW,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,W LKW,,,,,,qal,impv,,,,
923,231077,HLK[,MT,Isaiah,55,1,LKW,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,W LKW,,,,,,qal,impv,,,,
924,1914832,HLK[,1Qisaa,Isaiah,55,1,LKW,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,,,,,0,,qal,impv,,,,
925,1914840,HLK[,1Qisaa,Isaiah,55,1,LKW,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,,,,,0,,qal,impv,,,,
926,231214,JRD[,MT,Isaiah,55,10,JRD,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,K >CR JRD H GCM W H CLG MN H CMJM,H GCM W H CLG,MN H CMJM,0,,,qal,impf,MN,,,
927,231226,CWB[,MT,Isaiah,55,10,JCWB,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,W CMH L> JCWB,,CMH,1,,,qal,impf,,,,
928,1914986,JRD[,1Qisaa,Isaiah,55,10,JRD,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,,,,,1,,qal,impf,,,,
929,1914998,CWB[,1Qisaa,Isaiah,55,10,JCWB,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,,,,,1,,qal,impf,,,,
930,231252,JY>[,MT,Isaiah,55,11,JY>,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,>CR JY> M PJ,,M PJ,0,,,qal,impf,M,,,
931,231256,CWB[,MT,Isaiah,55,11,JCWB,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,L> JCWB >LJ RJQM,,>LJ,0,,,qal,impf,>LJ,,,
932,1915024,JY>[,1Qisaa,Isaiah,55,11,JY>,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,,,,,0,,qal,impf,,,,
933,1915028,CWB[,1Qisaa,Isaiah,55,11,JCWB,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,,,,,0,,qal,impf,,,,
934,231272,JY>[,MT,Isaiah,55,12,TY>W,KJ B FMXH TY>W W B CLWM TWBLWN H HRJM W H GB<WT JPYXW L PNJKM RNH W KL <YJ H FDH JMX>W KP,KJ B FMXH TY>W,,,,,,qal,impf,,,,
935,1915046,JY>[,1Qisaa,Isaiah,55,12,TY>W,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,,,,,0,,qal,impf,,,,
936,1915050,HLK[,1Qisaa,Isaiah,55,12,TLKW,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,,,,,0,,qal,impf,,,,
937,231296,<LH[,MT,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BRWC TXT H SRPD J<LH HDS W HJH L JHWH L CM L >WT <WLM L> JKRT,TXT H N<YWY J<LH BRWC,BRWC,,,,,qal,impf,,,,
938,231302,<LH[,MT,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BRWC TXT H SRPD J<LH HDS W HJH L JHWH L CM L >WT <WLM L> JKRT,TXT H SRPD J<LH HDS,HDS,,,,,qal,impf,,,,
939,1915071,<LH[,1Qisaa,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,,,,,0,,qal,impf,,,,
940,1915077,<LH[,1Qisaa,Isaiah,55,13,J<LH,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,,,,,0,,qal,impf,,,,
941,231116,HLK[,MT,Isaiah,55,3,LKW,HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWD H N>MNJM,W LKW >LJ,,>LJ,0,,,qal,impv,>LJ,,,
942,1914879,HLK[,1Qisaa,Isaiah,55,3,LKW,HVW >WZNKMH W LKW >LJ W CM<W W TXJH NPCKMH W >KRWT LKMH BRJT <WLM XSDJ DWJD H N>MNJM,,,,,0,,qal,impv,,,,
943,231149,RWY[,MT,Isaiah,55,5,JRWYW,HN GWJ L> TD< TQR> W GWJ L> JD<WK >LJK JRWYW LM<N JHWH >LHJK W L QDWC JFR>L KJ P>RK,W GWJ >LJK JRWYW LM<N JHWH >LHJK W L QDWC JFR>L,GWJ,>LJK,0,,,qal,impf,>LJK,,,
944,1914915,RWY[,1Qisaa,Isaiah,55,5,JRWY,HNH GWJ LW> TD< TQR> W GWJ LW> JD<KH >LJKH JRWY LM<N JHWH >LWHJK W L QDWC JFR>L KJ> P>RK,,,,,0,,qal,impf,,,,
945,231175,CWB[,MT,Isaiah,55,7,JCB,J<ZB RC< DRKW W >JC >WN MXCBTJW W JCB >L JHWH W JRXMHW W >L >LHJNW KJ JRBH L SLWX,W JCB >L JHWH,,>L JHWH,0,,,qal,impf,>L,,,
946,1914943,CWB[,1Qisaa,Isaiah,55,7,JCWB,J<ZB RC< DRKW W >JC >WN MXCBWTJW W JCWB >L JHWH W JRXMHW W >L >LWHJNW KJ> JRBH L SLWX,,,>L JHWH,0,0,,qal,impf,>L,,,
947,231327,BW>[,MT,Isaiah,56,1,BW>,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,L BW>,,,,,,qal,infc,,,,
948,231331,GLH[,MT,Isaiah,56,1,HGLWT,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,L HGLWT,,,,,,nif,infc,,,,
949,1915105,BW>[,1Qisaa,Isaiah,56,1,BW>,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,,,0,,qal,infc,,,,
950,1915109,GLH[,1Qisaa,Isaiah,56,1,HGLWT,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,,,0,,nifal,infc,,,,
951,231535,PNH[,MT,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC L> JD<W FB<H W HMH R<JM L> JD<W HBJN KLM L DRKM PNW >JC L BY<W M QYHW,KLM L DRKM PNW,KLM,L DRKM,0,,,qal,perf,L,,,
952,1915324,PNH[,1Qisaa,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC LW> JD<W FB<H W HMH H RW<JM LW> JD<W HBJN KWLM L DRKM PNW >JC L BY<W M QYHW,,,,,0,,qal,perf,,,,
953,231541,>TH[,MT,Isaiah,56,12,>TJW,>TJW >QXH JJN W NSB>H CKR W HJH K ZH JWM MXR GDWL JTR M>D,>TJW,,,,,,qal,impv,,,,
954,1915331,>TH[,1Qisaa,Isaiah,56,12,>TJW,>TJW W NQX JJN W NSBH CKR W JHJ K ZH H JWM W MXR GDWL JTR MW>D,,,,,0,,qal,impv,,,,
955,231454,BW>[,MT,Isaiah,56,7,HBJ>WTJM,W HBJ>WTJM >L HR QDCJ W FMXTJM B BJT TPLTJ <WLTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,W HBJ>WTJM >L HR QDCJ,,>L HR QDCJ,0,,,hif,perf,>L,,,
956,1915236,BW>[,1Qisaa,Isaiah,56,7,HBJ>WTJM,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,,,,,0,,hifil,perf,,,,
957,1915248,<LH[,1Qisaa,Isaiah,56,7,J<LW,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,,,,,0,,qal,impf,,,,
958,231493,>TH[,MT,Isaiah,56,9,>TJW,KL XJTW FDJ >TJW L >KL KL XJTW B J<R,>TJW,,,,,,qal,impv,,,,
959,1915278,>TH[,1Qisaa,Isaiah,56,9,>TJW,KWL XJWT FDH >TJW L >KWL W KWL XJWT B J<R,,,,,0,,qal,impv,,,,
960,231771,XSH[,MT,Isaiah,57,13,XWSH,B Z<QK JYJLK QBWYJK W >T KLM JF> RWX JQX HBL W H XWSH BJ JNXL >RY W JJRC HR QDCJ,H XWSH BJ,,BJ,0,,,qal,ptca,BJ,,,
961,1915581,XSH[,1Qisaa,Isaiah,57,13,XWSH,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,,,,,0,,qal,ptca,,,,
962,231783,PNH[,MT,Isaiah,57,14,PNW,W >MR SLW SLW PNW DRK HRJMW MKCWL M DRK <MJ,PNW DRK,,,,,,piel,impv,,,,
963,1915596,PNH[,1Qisaa,Isaiah,57,14,PNW,W JW>MR SWLW SWLW H MSLH PNW DRK HRJMW MKCWL M DRK <MJ>,,,,,0,,piel,impv,,,,
964,231850,HLK[,MT,Isaiah,57,17,JLK,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,W JLK CWBB B DRK LBW,,B DRK LBW,0,,,qal,wayq,B,,,
965,1915669,HLK[,1Qisaa,Isaiah,57,17,JLK,B <WWN BY<W QYPTJ W >KHW W >HSTR W >QYWPH W JLK CWBB B DRK LBJ,,,,,0,,qal,wayy,,,,
966,231580,BW>[,MT,Isaiah,57,2,JBW>,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,JBW> CLWM,,,,,,qal,impf,,,,
967,231582,NWX[,MT,Isaiah,57,2,JNWXW,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,JNWXW <L MCKBWTM,,<L MCKBWTM,0,,,qal,impf,<L,,,
968,231585,HLK[,MT,Isaiah,57,2,HLK,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,HLK NKXW,,,,,,qal,ptca,,,,
969,1915378,BW>[,1Qisaa,Isaiah,57,2,JBW>,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,,,0,,qal,impf,,,,
970,1915381,NWX[,1Qisaa,Isaiah,57,2,JNWXW,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,,,0,,qal,impf,,,,
971,1915384,HLK[,1Qisaa,Isaiah,57,2,HLWK,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,,,0,,qal,infa,,,,
972,231589,QRB[,MT,Isaiah,57,3,QRBW,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,W >TM QRBW HNH,>TM,HNH,0,,,qal,impv,,,,
973,1915389,QRB[,1Qisaa,Isaiah,57,3,QRWBW,W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW,,,HNH,0,0,,qal,impv,,,,
974,231643,<LH[,MT,Isaiah,57,6,H<LJT,B XLQJ NXL XLQK HM HM GWRLK GM LHM CPKT NSK H<LJT MNXH H <L >LH >NXM,H<LJT MNXH,,,,,,hif,perf,,,,
975,1915445,<LH[,1Qisaa,Isaiah,57,6,H<LJTH,B XLQJ NXL XLQKH CMH HMH GWRLKH GM LHMH CPKTH NSK H<LJTH MNXH H <L >LH >NXM,,,,,1,,hifil,perf,,,,
976,231658,<LH[,MT,Isaiah,57,7,<LJT,<L HR GBH W NF> FMT MCKBK GM CM <LJT L ZBX ZBX,GM CM <LJT,,,,,,qal,perf,,,,
977,1915461,<LH[,1Qisaa,Isaiah,57,7,<LJT,<L HR GBH W NF> FMT MCKBKH GM CM <LJT L ZBWX ZBX,,,,,0,,qal,perf,,,,
978,231674,GLH[,MT,Isaiah,57,8,GLJT,W >XR H DLT W H MZWZH FMT ZKRWNK KJ M >TJ GLJT W T<LJ HRXBT MCKBK W TKRT LK MHM >HBT MCKBM JD XZJT,KJ M >TJ GLJT,,,,,,piel,perf,,,,
979,231676,<LH[,MT,Isaiah,57,8,T<LJ,W >XR H DLT W H MZWZH FMT ZKRWNK KJ M >TJ GLJT W T<LJ HRXBT MCKBK W TKRT LK MHM >HBT MCKBM JD XZJT,W T<LJ,,,,,,qal,wayq,,,,
980,1915478,GLH[,1Qisaa,Isaiah,57,8,GLJTH,W >XR H DLT W H MZWZH FMTH ZKRWNKH KJ> M >TJ GLJTH W T<LW HRXBT MCKBK W TKRWTW LKH MHMH >HBT MCKBMH JD XZJT,,,,,0,,piel,perf,,,,
981,1915480,<LH[,1Qisaa,Isaiah,57,8,T<LW,W >XR H DLT W H MZWZH FMTH ZKRWNKH KJ> M >TJ GLJTH W T<LW HRXBT MCKBK W TKRWTW LKH MHMH >HBT MCKBMH JD XZJT,,,,,0,,qal,wayy,,,,
982,232166,CWB[,MT,Isaiah,58,12,MCBB,W BNW MMK XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR> LK GDR PRY MCBB NTJBWT L CBT,MCBB NTJBWT,,,,,,piel,ptca,,,,
983,1915995,CWB[,1Qisaa,Isaiah,58,12,MCWBB,W BNW MMKH XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR>W LK GWDR PRY MCWBB NTJBWT L CBT,,,,,0,,polel,ptca,,,,
984,232171,CWB[,MT,Isaiah,58,13,TCJB,>M TCJB M CBT RGLK <FWT XPYJK B JWM QDCJ W QR>T L CBT <NG L QDWC JHWH MKBD W KBDTW M <FWT DRKJK M MYW> XPYK W DBR DBR,>M TCJB M CBT RGLK,,M CBT,0,,,hif,impf,M,,,
985,1916001,CWB[,1Qisaa,Isaiah,58,13,TCJB,>M TCJB M CBT RGLKH M <FWT XPYJKH B JWM QWDCJ W QR>TH L CBT <WNG W L QDWC JHWH MKBD W KBDTW M <FWT DRKJKH W M MYW> XPYKH W DBR DBR,,,,,0,,hifil,impf,,,,
986,232056,BW>[,MT,Isaiah,58,7,TBJ>,H LW> PRS L R<B LXMK W <NJJM MRWDJM TBJ> BJT KJ TR>H <RM W KSJTW W M BFRK L> TT<LM,W <NJJM MRWDJM TBJ> BJT,,BJT,0,,,hif,impf,,,,
987,1915881,BW>[,1Qisaa,Isaiah,58,7,TBJ>,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,,,,,0,,hifil,impf,,,,
988,1915893,<LH[,1Qisaa,Isaiah,58,7,TT<L,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,,,,,0,,hitpael,impf,,,,
989,232079,HLK[,MT,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRK W >RKTK MHRH TYMX W HLK L PNJK YDQK KBWD JHWH J>SPK,W HLK L PNJK YDQK,YDQK,L PNJK,0,,,qal,perf,L,,,
990,1915905,HLK[,1Qisaa,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,,,,,0,,qal,perf,,,,
991,232096,SWR[,MT,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCW< W J>MR HNNJ >M TSJR M TWKK MWVH CLX >YB< W DBR >WN,>M TSJR M TWKK MWVH,,M TWKK,0,,,hif,impf,M,,,
992,1915924,SWR[,1Qisaa,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,,,,,0,,hifil,impf,,,,
993,232437,PC<[,MT,Isaiah,59,13,PC<,PC< W KXC B JHWH W NSWG M >XR >LHJNW DBR <CQ W SRH HRW W HGW M LB DBRJ CQR,PC<,,,,,,qal,infa,,,,
994,1916271,PC<[,1Qisaa,Isaiah,59,13,PCW<W,PCW<W W KXC B JHWH W NSWG M >XR >LWHJNW W DBRW <WCQ W SRH W HGW> M LB DBRJ CQR,,,,,0,,qal,perf,,,,
995,232478,BW>[,MT,Isaiah,59,14,BW>,W HSG >XWR MCPV W YDQH M RXWQ T<MD KJ KCLH B RXWB >MT W NKXH L> TWKL L BW>,L BW>,,,,,,qal,infc,,,,
996,1916312,BW>[,1Qisaa,Isaiah,59,14,BW>,W >SJG >XWR MCPV W YDQH M RXWQ T<MWD KJ> KCLH B RXWB >MT W NKWXH LW> TWKL L BW>,,,,,0,,qal,infc,,,,
997,232485,SWR[,MT,Isaiah,59,15,SR,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ >JN MCPV,SR M R<,,M R<,0,,,qal,ptca,M,,,
998,1916320,SWR[,1Qisaa,Isaiah,59,15,SR,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ> >JN MCPV,,,M R<,0,0,,qal,ptca,M,,,
999,232570,BW>[,MT,Isaiah,59,19,JBW>,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,KJ JBW> K NHR YR,YR,,,,,qal,impf,,,,
1000,232577,NWS[,MT,Isaiah,59,19,NSSH,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,RWX JHWH NSSH BW,RWX JHWH,BW,0,,,piel,perf,BW,,,
1001,1916406,BW>[,1Qisaa,Isaiah,59,19,JBW>,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,,,,,0,,qal,impf,,,,
1002,1916412,NWS[,1Qisaa,Isaiah,59,19,NWSSH,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,,,,,0,,polel,perf,,,,
1003,232580,BW>[,MT,Isaiah,59,20,B>,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,W B> L YJWN GW>L,,L YJWN,0,,,qal,perf,L,,,
1004,232586,CWB[,MT,Isaiah,59,20,CBJ,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,W L CBJ PC< B J<QB,,L CBJ PC< B J<QB,0,,,qal,ptca,L,B,,
1005,1916416,BW>[,1Qisaa,Isaiah,59,20,B>,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,,,,,0,,qal,perf,,,,
1006,1916422,CWB[,1Qisaa,Isaiah,59,20,CBJ,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,,,,,0,,qal,ptca,,,,
1007,232609,MWC[,MT,Isaiah,59,21,JMWCW,W >NJ Z>T BRJTJ >WTM >MR JHWH RWXJ >CR <LJK W DBRJ >CR FMTJ B PJK L> JMWCW M PJK W M PJ ZR<K W M PJ ZR< ZR<K >MR JHWH M <TH W <D <WLM,RWXJ W DBRJ L> JMWCW M PJK W M PJ ZR<K W M PJ ZR< ZR<K M <TH W <D <WLM,RWXJ W DBRJ,M PJK W M PJ ZR<K W M PJ ZR< ZR<K,0,,,qal,impf,M,M,M,
1008,1916447,MWC[,1Qisaa,Isaiah,59,21,JMWCW,W >NJ ZW>T BRJTJ >TM >MR JHWH W RWXJ >CR <LJKH W DBRJ >CR FMTJ B PJKH LW> JMWCW M PJKH W M PJ ZR<KH W M PJ ZR< ZR<KH M <TH W <D <WLM,,,,,0,,qal,impf,,,,
1009,232324,RWY[,MT,Isaiah,59,7,JRYW,RGLJHM L R< JRYW W JMHRW L CPK DM NQJ MXCBWTJHM MXCBWT >WN CD W CBR B MSLWTM,RGLJHM L R< JRYW,RGLJHM,L R<,0,,,qal,impf,L,,,
1010,232326,MHR[,MT,Isaiah,59,7,JMHRW,RGLJHM L R< JRYW W JMHRW L CPK DM NQJ MXCBWTJHM MXCBWT >WN CD W CBR B MSLWTM,W JMHRW,,,,,,piel,impf,,,,
1011,1916158,RWY[,1Qisaa,Isaiah,59,7,JRWYW,RGLJHMH L R< JRWYW W JMHRW L CPWK DM NQJ> MXCBWTJHMH MXCBWT >WN CD W CBR W XMS B MSLWTJHMH,,,,,0,,qal,impf,,,,
1012,1916160,MHR[,1Qisaa,Isaiah,59,7,JMHRW,RGLJHMH L R< JRWYW W JMHRW L CPWK DM NQJ> MXCBWTJHMH MXCBWT >WN CD W CBR W XMS B MSLWTJHMH,,,,,0,,piel,impf,,,,
1013,232378,HLK[,MT,Isaiah,59,9,NHLK,<L KN RXQ MCPV MMNW W L> TFJGNW YDQH NQWH L >WR W HNH XCK L NGHWT B >PLWT NHLK,B >PLWT NHLK,,B >PLWT,0,,,piel,impf,B,,,
1014,1916216,HLK[,1Qisaa,Isaiah,59,9,NHLK,<L KN RXQ MCPV MMNW W LW> TFJGNW YDQH NQWH L >WR W HNH XWCK L NGHWT B >PLH NHLK,,,,,0,,piel,impf,,,,
1015,214177,CWB[,MT,Isaiah,6,10,CB,HCMN LB H <M H ZH W >ZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >ZNJW JCM< W LBBW JBJN W CB W RP> LW,W CB,,,,,,qal,perf,,,,
1016,1897022,CWB[,1Qisaa,Isaiah,6,10,CB,HCM LB H <M H ZH W >WZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >WZNJW JCM<W B LBBW JBJN W CB W RP> LW,,,,,0,,qal,perf,,,,
1017,214225,CWB[,MT,Isaiah,6,13,CBH,W <WD BH <FRJH W CBH W HJTH L B<R K >LH W K >LWN >CR B CLKT MYBT BM ZR< QDC MYBTH,W CBH,,,,,,qal,perf,,,,
1018,1897072,CWB[,1Qisaa,Isaiah,6,13,CBH,W <WD BH <FJRJH W CBH W HJJTH L B<R K >LH W K >LWN >CR MCLKT MYBT BMH ZR< H QWDC MYBTH,,,,,0,,qal,perf,,,,
1019,214021,<WP[,MT,Isaiah,6,2,J<WPP,FRPJM <MDJM M M<L LW CC KNPJM CC KNPJM L >XD B CTJM JKSH PNJW W B CTJM JKSH RGLJW W B CTJM J<WPP,W B CTJM J<WPP,,,,,,piel,impf,,,,
1020,1896863,<WP[,1Qisaa,Isaiah,6,2,J<WPP,FRPJM <WMDJM M M<LH LW CC KNPJM L >XD B CTJM JKSH PNJW W B CTJM JKSH RGLJW W B CTJM J<WPP,,,,,1,,polel,impf,,,,
1021,214081,<WP[,MT,Isaiah,6,6,J<P,W J<P >LJ >XD MN H FRPJM W B JDW RYPH B MLQXJM LQX M <L H MZBX,W J<P >LJ >XD MN H FRPJM,>XD MN H FRPJM,>LJ,0,,,qal,wayq,>LJ,,,
