verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,comments
1987710,<LH[,4Q37,Deuteronomy,5,5,<LJTM,>NKJ <MD BJN JHWH W BJNJKM B <T H HJ> L HGJD LKM >T DBRJ JHWH KJ JR>TM M PNJ H >C W L> <LJTM B HR L >MWR,0000 000 000 0000 0 000000 0 00 0 000 0 0000 000 00 0000 0000 00 00000 0 000 0 00 0 00 00000 0 00 0 0000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
2069810,<LH[,4Q142,Deuteronomy,5,5,<LJTMH,>NKJ <MD BJN JHWH W BJNJKM B <T H HW> L HGJD LKM >T DBR JHWH KJ JR>TM M PNJ H >C W LW> <LJTMH B HR L >MWR,0000 000 000 0000 0 000000 0 00 0 000 0 0000 000 00 000 0000 00 00000 0 000 0 00 0 000 000000 0 00 0 0000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
2067618,<LH[,4Q137,Deuteronomy,5,5,<LJTMH,W >NWKJ <WMD BJN JHWH W BJNJKMH B <T H H J>H L HGJD LKMH >T DBRJ JHWH KJ JR>TMH M PNJ H >C W LW> <LJTMH B HR L >MWR,0 00000 0000 000 0000 0 0000000 0 00 0 0 000 0 0000 0000 00 0000 0000 00 000000 0 000 0 00 0 000 000000 0 00 0 0000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
2066175,<LH[,4Q134,Deuteronomy,5,5,<LJTM,W >N>NKJ <WMD BJN >LHJM W BJNJKM B <T H HJ W LW> <LJTM B HR L >MWR,0 000000 0000 000 00000 0 000000 0 00 0 00 0 000 00000 0 00 0 0000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
2064240,<LH[,4Q129,Deuteronomy,5,5,<LJTM,W >NWKJ <WMD BJN JHWH W BJNJKMH B <T H HW> L HGJD LKM >T DBR JHWH KJ JR>TM M PNJ H >C W L> <LJTM B HR L >MR,0 00000 0000 000 0000 0 0000000 0 00 0 000 0 0000 000 00 000 0000 00 00000 0 000 0 00 0 00 00000 0 00 0 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
2062776,<LH[,4Q128,Deuteronomy,5,5,<LJTMH,>NKJ <MD BJN JHWH W BJNJKM B <T H HW> L HGJD LKM >T DBR JHWH KJ JR>TM M PNJ H >C W LW> <LJTMH B HR L >MWR,0000 000 000 0000 0 000000 0 00 0 000 0 0000 000 00 000 0000 00 00000 0 000 0 00 0 000 000000 0 00 0 0000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
1928468,<LH[,1Q13,Deuteronomy,5,5,<LJTM,>NKJ <MJD BJN JHWH W BJNJKM B <T H HJ> L HGJD LKM >T DBR JHWH KJ JRTM M PNJ H >C W L> <LJTM B HR L >MR,0000 0000 000 0000 0 000000 0 00 0 000 0 0000 000 00 000 0000 00 0000 0 000 0 00 0 00 00000 0 00 0 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
2089599,JY>[,Xq3,Deuteronomy,5,6,HWYJ>TK,>NKJ JHWH >LHJK >CR HWYJ>TK M >RY MYRJM M BJT <BDJM,0000 0000 00000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWYJ>TK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
96419,JY>[,MT,Deuteronomy,5,6,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,,0,prep + prep,topo,inanim,det,subs,complex,,MN,MN,,,,,,
2077390,JY>[,8Q3,Deuteronomy,5,6,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,0000 0000 00000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
1991257,JY>[,4Q41,Deuteronomy,5,6,HWY>TJK,>NWKJ JHWH >LWHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,00000 0000 000000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
1987720,JY>[,4Q37,Deuteronomy,5,6,HWY>TJK,>NWKJ JHWH >LWHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,00000 0000 000000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
2069820,JY>[,4Q142,Deuteronomy,5,6,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,0000 0000 00000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
2066185,JY>[,4Q134,Deuteronomy,5,6,HWY>TJK,>NKJ JHWH >LHJKH >CR HWY>TJK M >RY MYRJM M BJT <BDJM,0000 0000 000000 000 0000000 0 000 00000 1 0 000 00000,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
2064250,JY>[,4Q129,Deuteronomy,5,6,HWY>TJKH,>NWKJ JHWH >LWHJKH >CR HWY>TJKH M >RY MYRJM M BJT <BDJM,00000 0000 0000000 000 00000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJKH M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
2062786,JY>[,4Q128,Deuteronomy,5,6,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,0000 0000 00000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
1928478,JY>[,1Q13,Deuteronomy,5,6,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,0000 0000 00000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
2089753,NWX[,Xq3,Deuteronomy,5,14,JNWX,W B JWM H CBJ<J CBT L JHWH >LHJK L> T<FH KL M ML>KH >TH W BNK W BTK W <BDK W >MTK CWRK W XMRK W KL BHMTK W GRK >CR B C<RJK LM<N JNWX <BDK W >MTK KMWK,0 0 000 0 00000 000 0 0000 00000 00 0000 00 0 00000 000 0 000 0 000 0 0000 0 0000 0000 0 0000 0 00 00000 0 000 000 0 00000 0000 0000 0000 0 0000 0000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
96572,NWX[,MT,Deuteronomy,5,14,JNWX,W JWM H CBJ<J CBT L JHWH >LHJK L> T<FH KL ML>KH >TH W BNK W BTK W <BDK W >MTK W CWRK W XMRK W KL BHMTK W GRK >CR B C<RJK LM<N JNWX <BDK W >MTK KMWK,,qal,impf,LM<N JNWX <BDK W >MTK KMWK,<BDK W >MTK,no complement,no complement,,,,,,,,,,,,,,,,,
1991410,NWX[,4Q41,Deuteronomy,5,14,JNWX,W B JWM H CBJ<J CBT L JHWH >LWHJK LW> T<FH BW KL ML>KH >TH BNK BTK <BDK W >MTK CWRK W XMWRK W BHMTK GRJK >CR B C<RJK LM<N JNWX <BDK W >MTK KMWK,0 0 000 0 00000 000 0 0000 000000 000 0000 00 00 00000 000 000 000 0000 0 0000 0000 0 00000 0 00000 0000 000 0 00000  0000 0000 0000 0 0000 0000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2067787,NWX[,4Q137,Deuteronomy,5,14,JNWX,W B B JWM H CBJ<J CBT L JHWH >LWHJKH LW> T<FH BWH KWL ML>KH >TH W BNKH W BTKH <BDKH W >MTKH CWRKH W XMWRKH W KWL BHMTKH W GRJKH >CR B C<RJKH LM<N JNWX <BDKH W >MTKH KMWKH,0 0 0 000 0 00000 000 0 0000 0000000 000 0000 000 000 00000 000 0 0000 0 0000 00000 0 00000 00000 0 000000 0 000 000000 0 00000 000 0 000000 0000 0000 00000 0 00000 00000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2064407,NWX[,4Q129,Deuteronomy,5,14,JNWX,W B JWM H CB<J CBT L JHWH >LWHJKH L> T<FH KL ML>KH >TH W BNK W BTK W <BDK W >MTK W CWRK W XMRK W KL BHMTK W GRK >CR B C<RJKH LM<N JNWX <BDKH W >MTKH KMWKH,0 0 000 0 0000 000 0 0000 0000000 00 0000 00 00000 000 0 000 0 000 0 0000 0 0000 0 0000 0 0000 0 00 00000 0 000 000 0 000000 0000 0000 00000 0 00000 00000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
1928634,NWX[,1Q13,Deuteronomy,5,14,JNWX,KJ B JWM H CBJ<J CBT L JHWH >LHJK L> T<FH KL ML>KH >TH W BNK W BTK W <BDK W >MTK W CWRK W XMRK W KL BHMTK W GRK >CR B C<RJK LM<N JNWX <BDK W >MTK KMWK,00 0 000 0 00000 000 0 0000 00000 00 0000 00 00000 000 0 000 0 000 0 0000 0 0000 0 0000 0 0000 0 00 00000 0 000 000 0 00000 0000 0000 0000 0 0000 0000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2089768,JY>[,Xq3,Deuteronomy,5,15,JWY>K,W ZKRT KJ <BD HJJT B >RY MYRJM W JWY>K JHWH >LHJK M CM W B JD XZQH W B >ZRW< NVWJH <L KN YWK JHWH >LHJK L <FWT >T JWM H CBT,0 0000 00 000 0000 0 000 00000 0 00000 0000 00000 0 00 0 0 00 0000 0 0 00000 00000 00 00 000 0000 00000 0 0000 00 000 0 000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
96586,JY>[,MT,Deuteronomy,5,15,JY>K,W ZKRT KJ <BD HJJT B >RY MYRJM W JY>K JHWH >LHJK M CM B JD XZQH W B ZR< NVWJH <L KN YWK JHWH >LHJK L <FWT >T JWM H CBT,,hif,wayq,W JY>K JHWH >LHJK M CM B JD XZQH W B ZR< NVWJH,JHWH >LHJK,M CM,MN CM,,0,prep,,,det,,simple,,MN,,,,,,,
1991426,JY>[,4Q41,Deuteronomy,5,15,JYJ>K,W ZKRTH KJ <BD HJJT B >RY MYRJM W JYJ>K JHWH >LWHJK M CM B JD XZQH W B ZRW< NVWJH <L KN YWK JHWH >LWHJK L CMWR >T JWM H CBT L QDCW,0 00000 00 000 0000  0 000 00000 0 00000 0000 000000 0 00 0 00  0000 0 0 0000 00000 00 00 000 0000 000000  0 0000 00 000 0 000 0 0000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
1987872,JY>[,4Q37,Deuteronomy,5,15,JY>K,W ZKRT KJ <BD HJJT B >RY MYRJM W JY>K JHWH >LHJK M CM B JD XZQH W B ZR< NVWJH <L KN YWK JHWH >LHJK L <FWT >T JWM H CBT,0 0000 00 000 0000 0 000 00000 0 0000 0000 00000 0 00 0 00 0000 0 0 000 00000 00 00 000 0000 00000 0 0000 00 000 0 000  1 1 1 1 1,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
2069992,JY>[,4Q142,Deuteronomy,5,15,JY>K,W ZKRT KJ <BD HJJT B >RY MYRJM W JY>K JHWH >LHJK M CM B JD XZQH W B ZR< NVWJH <L KN YWK JHWH >LHJK L <FWT >T JWM H CBT L Q DCW,0 0000 00 000 0000 0 000 00000 0 0000 0000 00000 0 00 0 00 0000 0 0 000 00000 00 00 000 0000 00000 0 0000 00 000 0 000 0 0 000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
2068924,JY>[,4Q139,Deuteronomy,5,15,JY>K,W ZKRT KJ <BD HJJT B >RY MYRJM W JY>K JHWH >LHJK M CM B JD XZQH W B >ZRW< NVJH <L KN YWK JHWH >LHJK L <FWT >T JWM H CBT,0 0000 00 000 0000 0 000 00000 0 0000 0000 00000 0 00 0 00 0000 0 0 00000 0000 00 00 000 0000 00000 0 0000 00 000 0 000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
2067803,JY>[,4Q137,Deuteronomy,5,15,JWYJ>KH,W ZK RTH KJ <BD HJJTH B >RY MYRJM W JWYJ>KH JHWH >LWHJKH M CMH B JD XZQH W B >ZRW< NVJH <L KN YWKH JHWH >LHJK L <FWT >T JWM H CBT,0 00 000 00 000 00000 0 000 00000 0 0000000 0000 0000000 0 000 0 00 0000 0 0 00000 0000 00 00 0000 0000 00000 0 0000 00 000 0 000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
2064422,JY>[,4Q129,Deuteronomy,5,15,JY>K,W ZKRTH KJ <BD HJJT B >RY MYRJM W JY>K JHWH >LHJK M CM B JD XZQH W B ZR< NVWJH <L KN YWK JHWH >LWHJKH L <FWT >T JWM H CBT L QDCW,0 00000 00 000 0000 0 000 00000 0 0000 0000 00000 0 00 0 00 0000 0 0 000 00000 00 00 000 0000 0000000 0 0000 00 000 0 000 0 0000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,
1928649,JY>[,1Q13,Deuteronomy,5,15,JWYJ>K,W ZKRT KJ <BD HJJT B >RY MYRJM W JWYJ>K JHWH >LHJK M CM B JD XZQH W B ZRW< NVWJH <L KN YWK JHWH >LHJK L <FWT >T JWM H CBT,0 0000 00 000 0000 0 000 00000 0 000000 0000 00000 0 00 0 00 0000 0 0 0000 00000 00 00 000 0000 00000 0 0000 00 000 0 000,hif,wayq,W JWYJ>K JHWH >LHJK M CM B JD XZQH W B ZRW< NVWJH,JHWH >LHJK,M CM,,,0,,,,,,,,M,,,,,,,
2089073,QRB[,Xq2,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWL M TWK H XCK W H HR BW<R B >C W TQRBWN >LJ KL R>CJ CBVJKM W ZQNJKM,0 000 0 00000 00 0 000 0 000 0 000 0 0 00 0000 0 00 0 000000 000 00 0000 000000 0 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
96728,QRB[,MT,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWL M TWK H XCK W H HR B<R B >C W TQRBWN >LJ KL R>CJ CBVJKM W ZQNJKM,,qal,wayq,W TQRBWN >LJ,,>LJ,>L,,0,prep,,,det,,simple,,>L,,,,,,,
1991607,QRB[,4Q41,Deuteronomy,5,23,TQRBWN,W JHJ K CWM<KM >T H QWL M TWK H XWCK W H HR BW<R B >C W TQRBWN >LJ KWL R>CJ CBVJKM W ZQNJKM,0 000 0 000000 00 0 000 0 000 0 0000 0 0 00 0000 0 00 0 000000 000 000 0000 000000 0 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
1987977,QRB[,4Q37,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWL M TWK H XCK W H HR BW<R B >C W TQRBWN >LJ KL R>CJ CBVJKM W ZQNJKM,0 000 0 00000 00 0 000 0 000 0 000 0 0 00 0000 0 00 0 000000 000 00 0000 000000 0 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
2069073,QRB[,4Q139,Deuteronomy,5,23,TQRBWN,W JHJ K C W<MKMH >T H QWL M TWK H XCK W H HR B<R B >C W TQRBWN >LJ KL R>CJ CBVJKM W ZQNJKM,0 000 0 0 000000 00 0 000 0 000 0 000 0 0 00 000 0 00 0 000000 000 00 0000 000000 0 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
2067940,QRB[,4Q137,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWL M TWK H XCK W HR BW<R B >C W TQRBWN >LJ KL R>CJ CBVJKM W ZQNJKM,0 000 0 00000 00 0 000 0 000 0 000 0 00 0000 0 00 0 000000 000 00 0000 000000 0 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
2066527,QRB[,4Q135,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWML W HR BW<R B >C W TQRBWN >LJ KWL R>CJ CBVJKM W ZQJNJKM,0 000 0 00000 00 0 0000 0 00 0000 0 00 0 000000 000 000 0000 000000 0 0000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
2064572,QRB[,4Q129,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWL M TWK H XCK W H HR BW<R B >C W TQRBWN >LJ KWL R>CJ CBVJKMH W ZQNJKMH,0 000 0 00000 00 0 000 0 000 0 000 0 0 00 0000 0 00 0 000000 000 000 0000 0000000 0 0000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
1928768,QRB[,1Q13,Deuteronomy,5,23,TQRBWN,W JHJ K CM<KM >T H QWL M TWK H XCK W H HR B<R B >C W TQRBWN >LJ KL R>CJ CBVJKM W ZQNJKM,0 000 0 00000 00 0 000 0 000 0 000 0 0 00 000 0 00 0 000000 000 00 0000 000000 0 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
2064584,QRB[,4Q129,Deuteronomy,5,24,TQRBWN,W TMRW W TQRBWN >LJ KWL R>CJ CBVJKMH W ZQNJKMH W TMRW HN HR>NW JHWH >L HJNW >T KBDW W >T GDLW W >T QLW CM<NW M TWK H >C H JWM H ZH R>JNW KJ JDBR >LHJM >T H >DM W XJ,0 0000 1 0 000000 000 000 0000 0000000 0 0000000  0 0000 00 00000 0000 00 0000 00 0000 0 00 0000 0 00 000 00000 0 000 0 00 0 000 0 00 00000 00 0000 00000 00 0 000 0 00,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,
96808,QRB[,MT,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KL >CR J>MR JHWH >LHJNW W >T TDBR >LJNW >T KL >CR JDBR JHWH >LHJNW >LJK W CM<NW W <FJNW,,qal,impv,QRB >TH,>TH,no complement,no complement,,,,,,,,,,,,,,,,,
1991691,QRB[,4Q41,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KWL >CR JDBR JHWH >LWHJNW W >TH TDBR >LJNW >T KWL >CR JDBR JHWH >LWHJNW >LJK W CM<NW W <FJNW,000 000 0 000 00 000 000 0000 0000 0000000 0 000 0000 00000 00 000 000 0000 0000 0000000 0000 0 00000 0 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
1988061,QRB[,4Q37,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KL >CR J>MR JHWH >LWHJNW >LJKH W >TH TDBR >LJNW >T KL >CR JDBR JHWH >LHJNW >LJKH W CM<NW <FJNW,000 000 0 000 00 00 000 0000 0000 0000000 00000 0 000 0000 00000 00 00 000 0000 0000 000000 00000 0 00000 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2068030,QRB[,4Q137,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KWL >CR JW>MR JHWH >LWHJNW >LJKH W >TH TDBR >LJNW >T KWL >CR JDBR JHWH >LWHJNW >LJKH W C M<NW W <FJNW,000 000 0 000 00 000 000 00000 0000 0000000 00000 0 000 0000 00000 00 000 000 0000 0000 0000000 00000 0 0 0000 0 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2066614,QRB[,4Q135,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KWL >CR JWMR JHWH >LHJNW >LJKH W >TH TDBR >LJNW >T KWL >CR JDBR JHWH >LHJNW >LJKH W CM<NW W <FJNW,000 000 0 000 00 000 000 0000 0000 000000 00000 0 000 0000 00000 00 000 000 0000 0000 000000 00000 0 00000 0 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2064671,QRB[,4Q129,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KWL >CR JW>MR JHWH >LHJNW W >T TDBR >LJNW >T KL >CR JDBR JHWH >LHJNW >LJK W CM<NW W <FJNW,000 000 0 000 00 000 000 00000 0000 000000 0 00 0000 00000 00 00 000 0000 0000 000000 0000 0 00000 0 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2062937,QRB[,4Q128,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KL >CR J>MR JHWH >LHJNW W >T TDBR >LJNW >T KWL >CR JDBR JHWH >LHJNW >LJK W CM<NW W <FJNW,1 000 000 0 000 00 00 000 0000 0000 000000 0 00 0000 00000 00 000 000 0000 0000 000000 0000 0 00000 0 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
1928852,QRB[,1Q13,Deuteronomy,5,27,QRB,QRB >TH W CM< >T KL >CR J>MR JHWH >LHJNW W >T TDBR >LJNW >T KL >CR JDBR JHWH >LHJNW >LJK W CM<NW,000 000 0 000 00 00 000 0000 0000 000000 0 00 0000 00000 00 00 000 0000 0000 000000 0000 0 00000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2089241,CWB[,Xq2,Deuteronomy,5,30,CWBW,LK >MR LHM CWBW LKM L >HLJKM,00 000 000 0000 000 0 000000,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,,,0,,,,,,,,L,,,,,,,
96888,HLK[,MT,Deuteronomy,5,30,LK,LK >MR LHM CWBW LKM L >HLJKM,,qal,impv,LK,,no complement,no complement,,,,,,,,,,,,,,,,,
96891,CWB[,MT,Deuteronomy,5,30,CWBW,LK >MR LHM CWBW LKM L >HLJKM,,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,L >HL/,,0,prep,,,det,subs,simple,,L,,,,,,,
1991777,CWB[,4Q41,Deuteronomy,5,30,CWBW,LK >MR LHM CWBW LKM L >HLJKM,00 000 000 0000 000 0 000000,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,,,0,,,,,,,,L,,,,,,,
1989100,CWB[,4Q38,Deuteronomy,5,30,CWBW,LK >MWR LHM CWBW LKM L >HLJKM,00 0000 000 0000 000 0 000000,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,,,0,,,,,,,,L,,,,,,,
1988143,CWB[,4Q37,Deuteronomy,5,30,CWBW,LK >MWR LHM CWBW LKM L >HLJKM,00 0000 000 0000 000 0 000000,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,,,0,,,,,,,,L,,,,,,,
2071160,CWB[,4Q151,Deuteronomy,5,30,CWBW,LK >MR LHM CWBW LKM L >HLJKM,00 000 000 0000 000 0 000000,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,,,0,,,,,,,,L,,,,,,,
2068125,CWB[,4Q137,Deuteronomy,5,30,CWBW,LK >MWR LHMH CWBW LKMH L >WHLJKMH,00 0000 0000 0000 0000 0 00000000,qal,impv,CWBW LKMH L >WHLJKMH,,L >WHLJKMH,,,0,,,,,,,,L,,,,,,,
2066689,HLK[,4Q135,Deuteronomy,5,30,LK,LK W >MWR LHM CWBW L CWB LKM L >HLJLJKM,00 0 0000 000 0000 0 000 000 0 00000000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2066693,CWB[,4Q135,Deuteronomy,5,30,CWBW,LK W >MWR LHM CWBW L CWB LKM L >HLJLJKM,00 0 0000 000 0000 0 000 000 0 00000000,qal,impv,None,None,,,,,,,,,,,,,,,,,,,
2066695,CWB[,4Q135,Deuteronomy,5,30,CWB,LK W >MWR LHM CWBW L CWB LKM L >HLJLJKM,00 0 0000 000 0000 0 000 000 0 00000000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2064757,CWB[,4Q129,Deuteronomy,5,30,CWBW,LK >MR LHM CWBW LKM L >HLJKM,00 000 000 0000 000 0 000000,qal,impv,CWBW LKM L >HLJKM,,L >HLJKM,,,0,,,,,,,,L,,,,,,,
2063023,CWB[,4Q128,Deuteronomy,5,30,CWBW,LKH >MWR LHMH CWBW LKMH L >WHLJKMH,000 0000 0000 0000 0000 0 00000000,qal,impv,CWBW LKMH L >WHLJKMH,,L >WHLJKMH,,,0,,,,,,,,L,,,,,,,
2066725,<BR[,4Q135,Deuteronomy,5,31,<BRJM,W >TH PH <MWD <MDJ W >DBRH >LJKH >T KWL H MYWH >T KWL XWQJM W MCPVJM >CR TLMDM W <FW B >RY >CR >TM <BRJM CMH L RCTH W LM<N TJR> >T NWTN LHM L RCTH,0 000 00 0000 0000 0 00000 00000 00 000 0 0000 00 000 00000 0 000000 000 00000 0 000 0 000 000 000 00000 000 0 0000 0 0000 0000 00 0000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
2089289,SWR[,Xq2,Deuteronomy,5,32,TSWRW,W CMRTM L <FWT K KL >CR YWH JHWH >LHJKM >TKM L> TSWRW JMJN W FM>WL,0 00000 0 0000 0 00 000 000 0000 000000 0000 00 00000 0000 0 00000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
96937,SWR[,MT,Deuteronomy,5,32,TSRW,W CMRTM L <FWT K >CR YWH JHWH >LHJKM >TKM L> TSRW JMJN W FM>L,,qal,impf,L> TSRW JMJN W FM>L,,JMJN W FM>L,JMJN/ W FM>L/,,0,vc,,,det,subs,complex,,,,,,,,,
1991824,SWR[,4Q41,Deuteronomy,5,32,TSWRW,W CMRTM L <FWT K >CR YWH JHWH >LHJKM >TKM LW> TSWRW JMJN W FM>L,0 00000 0 0000 0 000 000 0000 000000 0000 000 00000 0000 0 0000,qal,impf,LW> TSWRW JMJN W FM>L,,JMJN W FM>L,,,0,,,,,,,,,,,,,,,
1988189,SWR[,4Q37,Deuteronomy,5,32,TSWRW,W CMRTM L <FWT K >CR YWH JHWH >LWHJKM >TKM LW> TSWRW JMJN W FM>WL,0 00000 0 0000 0 000 000 0000 0000000 0000 000 00000 0000 0 00000,qal,impf,LW> TSWRW JMJN W FM>WL,,JMJN W FM>WL,,,0,,,,,,,,,,,,,,,
2068172,SWR[,4Q137,Deuteronomy,5,32,TSRW,W CMRTMH L <FWT K >CR YWH JHWH >LWHJKMH >TKMH L TSRW JMJN W FM>L,0 000000 0 0000 0 000 000 0000 00000000 00000 011 0000 0000 0 0000,qal,impf,L TSRW JMJN W FM>L,,JMJN W FM>L,,,0,,,,,,,,,,,,,,,
2066749,SWR[,4Q135,Deuteronomy,5,32,TSRW,W CMRTM L <FWT K >CR YWH JHWH >LHJKM >TKM LW> TSRW JMJN W FM>L,0 00000 0 0000 0 000 000 0000 000000 0000 000 0000 111 1 0000 0 0000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2063070,SWR[,4Q128,Deuteronomy,5,32,TSRW,W CMRTMH L <FWT K >CR YWH JHWH >LHJKM >TKM L> TSRW JMJN W FM>L,0 000000 0 0000 0 000 000 0000 000000 0000 00 0000 0000 0 0000,qal,impf,L> TSRW JMJN W FM>L,,JMJN W FM>L,,,0,,,,,,,,,,,,,,,
2089303,HLK[,Xq2,Deuteronomy,5,33,TLKW,B KL H DRK >CR YWH JHWH >LHJKM >TKM TLKW LM<N TXJWN W VWB LKM W H>RKTM JMJM B >RY >CR TJRCWN,0 00 0 000 000 000 0000 000000 0000 0000 0000 00000 0 000 000 0 000000 0000 0 000 000 000000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
96950,HLK[,MT,Deuteronomy,5,33,TLKW,B KL H DRK >CR YWH JHWH >LHJKM >TKM TLKW LM<N TXJWN W VWB LKM W H>RKTM JMJM B >RY >CR TJRCWN,,qal,impf,B KL H DRK TLKW,,B KL H DRK,B KL/ H DRK/,,0,prep,,,det,subs,complex,,B,,,,,,,
