,verb_id,book,chapter,verse_num,verse_heb,verb_heb,clause_heb,cmpl_heb
431,229372,Isaiah,49,12,הִנֵּה־אֵ֕לֶּה מֵרָחֹ֖וק יָבֹ֑אוּ וְהִֽנֵּה־אֵ֨לֶּה֙ מִצָּפֹ֣ון וּמִיָּ֔ם וְאֵ֖לֶּה מֵאֶ֥רֶץ סִינִֽים׃ ,יָבֹ֑אוּ ,הִנֵּה־אֵ֕לֶּה מֵרָחֹ֖וק יָבֹ֑אוּ ,מֵרָחֹ֖וק 
432,229438,Isaiah,49,17,מִֽהֲר֖וּ בָּנָ֑יִךְ מְהָֽרְסַ֥יִךְ וּמַחֲרִבַ֖יִךְ מִמֵּ֥ךְ יֵצֵֽאוּ׃ ,יֵצֵֽאוּ׃ ,מְהָֽרְסַ֥יִךְ וּמַחֲרִבַ֖יִךְ מִמֵּ֥ךְ יֵצֵֽאוּ׃ ,מִמֵּ֥ךְ 
433,229445,Isaiah,49,18,שְׂאִֽי־סָבִ֤יב עֵינַ֨יִךְ֙ וּרְאִ֔י כֻּלָּ֖ם נִקְבְּצ֣וּ בָֽאוּ־לָ֑ךְ חַי־אָ֣נִי נְאֻם־יְהוָ֗ה כִּ֤י כֻלָּם֙ כָּעֲדִ֣י תִלְבָּ֔שִׁי וּֽתְקַשְּׁרִ֖ים כַּכַּלָּֽה׃ ,נִקְבְּצ֣וּ ,כֻּלָּ֖ם נִקְבְּצ֣וּ ,
434,229446,Isaiah,49,18,שְׂאִֽי־סָבִ֤יב עֵינַ֨יִךְ֙ וּרְאִ֔י כֻּלָּ֖ם נִקְבְּצ֣וּ בָֽאוּ־לָ֑ךְ חַי־אָ֣נִי נְאֻם־יְהוָ֗ה כִּ֤י כֻלָּם֙ כָּעֲדִ֣י תִלְבָּ֔שִׁי וּֽתְקַשְּׁרִ֖ים כַּכַּלָּֽה׃ ,בָֽאוּ־,בָֽאוּ־לָ֑ךְ ,לָ֑ךְ 
435,229488,Isaiah,49,20,עֹ֚וד יֹאמְר֣וּ בְאָזְנַ֔יִךְ בְּנֵ֖י שִׁכֻּלָ֑יִךְ צַר־לִ֥י הַמָּקֹ֖ום גְּשָׁה־לִּ֥י וְאֵשֵֽׁבָה׃ ,גְּשָׁה־,גְּשָׁה־לִּ֥י ,
436,229506,Isaiah,49,21,וְאָמַ֣רְתְּ בִּלְבָבֵ֗ךְ מִ֤י יָֽלַד־לִי֙ אֶת־אֵ֔לֶּה וַאֲנִ֥י שְׁכוּלָ֖ה וְגַלְמוּדָ֑ה גֹּלָ֣ה׀ וְסוּרָ֗ה וְאֵ֨לֶּה֙ מִ֣י גִדֵּ֔ל הֵ֤ן אֲנִי֙ נִשְׁאַ֣רְתִּי לְבַדִּ֔י אֵ֖לֶּה אֵיפֹ֥ה הֵֽם׃ פ ,גֹּלָ֣ה׀ ,גֹּלָ֣ה׀ ,
437,229536,Isaiah,49,22,כֹּֽה־אָמַ֞ר אֲדֹנָ֣י יְהוִ֗ה הִנֵּ֨ה אֶשָּׂ֤א אֶל־גֹּויִם֙ יָדִ֔י וְאֶל־עַמִּ֖ים אָרִ֣ים נִסִּ֑י וְהֵבִ֤יאוּ בָנַ֨יִךְ֙ בְּחֹ֔צֶן וּבְנֹתַ֖יִךְ עַל־כָּתֵ֥ף תִּנָּשֶֽׂאנָה׃ ,הֵבִ֤יאוּ ,וְהֵבִ֤יאוּ בָנַ֨יִךְ֙ בְּחֹ֔צֶן ,
438,229570,Isaiah,49,24,הֲיֻקַּ֥ח מִגִּבֹּ֖ור מַלְקֹ֑וחַ וְאִם־שְׁבִ֥י צַדִּ֖יק יִמָּלֵֽט׃ ,יֻקַּ֥ח ,הֲיֻקַּ֥ח מִגִּבֹּ֖ור מַלְקֹ֑וחַ ,מִגִּבֹּ֖ור 
439,229586,Isaiah,49,25,כִּי־כֹ֣ה׀ אָמַ֣ר יְהוָ֗ה גַּם־שְׁבִ֤י גִבֹּור֙ יֻקָּ֔ח וּמַלְקֹ֥וחַ עָרִ֖יץ יִמָּלֵ֑ט וְאֶת־יְרִיבֵךְ֙ אָנֹכִ֣י אָרִ֔יב וְאֶת־בָּנַ֖יִךְ אָנֹכִ֥י אֹושִֽׁיעַ׃ ,יֻקָּ֔ח ,גַּם־שְׁבִ֤י גִבֹּור֙ יֻקָּ֔ח ,
440,229634,Isaiah,50,1,כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה אֵ֣י זֶ֠ה סֵ֣פֶר כְּרִית֤וּת אִמְּכֶם֙ אֲשֶׁ֣ר שִׁלַּחְתִּ֔יהָ אֹ֚ו מִ֣י מִנֹּושַׁ֔י אֲשֶׁר־מָכַ֥רְתִּי אֶתְכֶ֖ם לֹ֑ו הֵ֤ן בַּעֲוֹנֹֽתֵיכֶם֙ נִמְכַּרְתֶּ֔ם וּבְפִשְׁעֵיכֶ֖ם שֻׁלְּחָ֥ה אִמְּכֶֽם׃ ,שִׁלַּחְתִּ֔יהָ ,אֲשֶׁ֣ר שִׁלַּחְתִּ֔יהָ ,
441,229650,Isaiah,50,1,כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה אֵ֣י זֶ֠ה סֵ֣פֶר כְּרִית֤וּת אִמְּכֶם֙ אֲשֶׁ֣ר שִׁלַּחְתִּ֔יהָ אֹ֚ו מִ֣י מִנֹּושַׁ֔י אֲשֶׁר־מָכַ֥רְתִּי אֶתְכֶ֖ם לֹ֑ו הֵ֤ן בַּעֲוֹנֹֽתֵיכֶם֙ נִמְכַּרְתֶּ֔ם וּבְפִשְׁעֵיכֶ֖ם שֻׁלְּחָ֥ה אִמְּכֶֽם׃ ,שֻׁלְּחָ֥ה ,וּבְפִשְׁעֵיכֶ֖ם שֻׁלְּחָ֥ה אִמְּכֶֽם׃ ,
442,229653,Isaiah,50,2,מַדּ֨וּעַ בָּ֜אתִי וְאֵ֣ין אִ֗ישׁ קָרָ֥אתִי֮ וְאֵ֣ין עֹונֶה֒ הֲקָצֹ֨ור קָצְרָ֤ה יָדִי֙ מִפְּד֔וּת וְאִם־אֵֽין־בִּ֥י כֹ֖חַ לְהַצִּ֑יל הֵ֣ן בְּגַעֲרָתִ֞י אַחֲרִ֣יב יָ֗ם אָשִׂ֤ים נְהָרֹות֙ מִדְבָּ֔ר תִּבְאַ֤שׁ דְּגָתָם֙ מֵאֵ֣ין מַ֔יִם וְתָמֹ֖ת בַּצָּמָֽא׃ ,בָּ֜אתִי ,מַדּ֨וּעַ בָּ֜אתִי ,
443,229785,Isaiah,50,8,קָרֹוב֙ מַצְדִּיקִ֔י מִֽי־יָרִ֥יב אִתִּ֖י נַ֣עַמְדָה יָּ֑חַד מִֽי־בַ֥עַל מִשְׁפָּטִ֖י יִגַּ֥שׁ אֵלָֽי׃ ,יִגַּ֥שׁ ,יִגַּ֥שׁ אֵלָֽי׃ ,אֵלָֽי׃ 
444,229812,Isaiah,50,10,מִ֤י בָכֶם֙ יְרֵ֣א יְהוָ֔ה שֹׁמֵ֖עַ בְּקֹ֣ול עַבְדֹּ֑ו אֲשֶׁ֣ר׀ הָלַ֣ךְ חֲשֵׁכִ֗ים וְאֵ֥ין נֹ֨גַהּ֙ לֹ֔ו יִבְטַח֙ בְּשֵׁ֣ם יְהוָ֔ה וְיִשָּׁעֵ֖ן בֵּאלֹהָֽיו׃ ,הָלַ֣ךְ ,אֲשֶׁ֣ר׀ הָלַ֣ךְ חֲשֵׁכִ֗ים ,
445,229832,Isaiah,50,11,הֵ֧ן כֻּלְּכֶ֛ם קֹ֥דְחֵי אֵ֖שׁ מְאַזְּרֵ֣י זִיקֹ֑ות לְכ֣וּ׀ בְּא֣וּר אֶשְׁכֶ֗ם וּבְזִיקֹות֙ בִּֽעַרְתֶּ֔ם מִיָּדִי֙ הָיְתָה־זֹּ֣את לָכֶ֔ם לְמַעֲצֵבָ֖ה תִּשְׁכָּבֽוּן׃ פ ,לְכ֣וּ׀ ,לְכ֣וּ׀ בְּא֣וּר אֶשְׁכֶ֗ם ,
446,229915,Isaiah,51,4,הַקְשִׁ֤יבוּ אֵלַי֙ עַמִּ֔י וּלְאוּמִּ֖י אֵלַ֣י הַאֲזִ֑ינוּ כִּ֤י תֹורָה֙ מֵאִתִּ֣י תֵצֵ֔א וּמִשְׁפָּטִ֔י לְאֹ֥ור עַמִּ֖ים אַרְגִּֽיעַ׃ ,תֵצֵ֔א ,כִּ֤י תֹורָה֙ מֵאִתִּ֣י תֵצֵ֔א ,מֵאִתִּ֣י 
447,229924,Isaiah,51,5,קָרֹ֤וב צִדְקִי֙ יָצָ֣א יִשְׁעִ֔י וּזְרֹעַ֖י עַמִּ֣ים יִשְׁפֹּ֑טוּ אֵלַי֙ אִיִּ֣ים יְקַוּ֔וּ וְאֶל־זְרֹעִ֖י יְיַחֵלֽוּן׃ ,יָצָ֣א ,יָצָ֣א יִשְׁעִ֔י ,
448,230052,Isaiah,51,10,הֲלֹ֤וא אַתְּ־הִיא֙ הַמַּחֲרֶ֣בֶת יָ֔ם מֵ֖י תְּהֹ֣ום רַבָּ֑ה הַשָּׂ֨מָה֙ מַֽעֲמַקֵּי־יָ֔ם דֶּ֖רֶךְ לַעֲבֹ֥ר גְּאוּלִֽים׃ ,עֲבֹ֥ר ,לַעֲבֹ֥ר גְּאוּלִֽים׃ ,
449,230057,Isaiah,51,11,וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה וְשִׂמְחַ֥ת עֹולָ֖ם עַל־רֹאשָׁ֑ם שָׂשֹׂ֤ון וְשִׂמְחָה֙ יַשִּׂיג֔וּן נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס ,יְשׁוּב֗וּן ,וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן ,
450,230059,Isaiah,51,11,וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה וְשִׂמְחַ֥ת עֹולָ֖ם עַל־רֹאשָׁ֑ם שָׂשֹׂ֤ון וְשִׂמְחָה֙ יַשִּׂיג֔וּן נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס ,בָ֤אוּ ,וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה ,צִיֹּון֙ 
451,230072,Isaiah,51,11,וּפְדוּיֵ֨י יְהוָ֜ה יְשׁוּב֗וּן וּבָ֤אוּ צִיֹּון֙ בְּרִנָּ֔ה וְשִׂמְחַ֥ת עֹולָ֖ם עַל־רֹאשָׁ֑ם שָׂשֹׂ֤ון וְשִׂמְחָה֙ יַשִּׂיג֔וּן נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס ,נָ֖סוּ ,נָ֖סוּ יָגֹ֥ון וַאֲנָחָֽה׃ ס ,
452,230264,Isaiah,51,22,כֹּֽה־אָמַ֞ר אֲדֹנַ֣יִךְ יְהוָ֗ה וֵאלֹהַ֨יִךְ֙ יָרִ֣יב עַמֹּ֔ו הִנֵּ֥ה לָקַ֛חְתִּי מִיָּדֵ֖ךְ אֶת־כֹּ֣וס הַתַּרְעֵלָ֑ה אֶת־קֻבַּ֨עַת֙ כֹּ֣וס חֲמָתִ֔י לֹא־תֹוסִ֥יפִי לִשְׁתֹּותָ֖הּ עֹֽוד׃ ,לָקַ֛חְתִּי ,הִנֵּ֥ה לָקַ֛חְתִּי מִיָּדֵ֖ךְ אֶת־כֹּ֣וס הַתַּרְעֵלָ֑ה ,מִיָּדֵ֖ךְ 
453,230291,Isaiah,51,23,וְשַׂמְתִּ֨יהָ֙ בְּיַד־מֹוגַ֔יִךְ אֲשֶׁר־אָמְר֥וּ לְנַפְשֵׁ֖ךְ שְׁחִ֣י וְנַעֲבֹ֑רָה וַתָּשִׂ֤ימִי כָאָ֨רֶץ֙ גֵּוֵ֔ךְ וְכַח֖וּץ לַעֹבְרִֽים׃ ס ,נַעֲבֹ֑רָה ,וְנַעֲבֹ֑רָה ,
454,230304,Isaiah,51,23,וְשַׂמְתִּ֨יהָ֙ בְּיַד־מֹוגַ֔יִךְ אֲשֶׁר־אָמְר֥וּ לְנַפְשֵׁ֖ךְ שְׁחִ֣י וְנַעֲבֹ֑רָה וַתָּשִׂ֤ימִי כָאָ֨רֶץ֙ גֵּוֵ֔ךְ וְכַח֖וּץ לַעֹבְרִֽים׃ ס ,עֹבְרִֽים׃ ס ,וְכַח֖וּץ לַעֹבְרִֽים׃ ס ,כַח֖וּץ 
455,230320,Isaiah,52,1,עוּרִ֥י עוּרִ֛י לִבְשִׁ֥י עֻזֵּ֖ךְ צִיֹּ֑ון לִבְשִׁ֣י׀ בִּגְדֵ֣י תִפְאַרְתֵּ֗ךְ יְרוּשָׁלִַ֨ם֙ עִ֣יר הַקֹּ֔דֶשׁ כִּ֣י לֹ֥א יֹוסִ֛יף יָבֹא־בָ֥ךְ עֹ֖וד עָרֵ֥ל וְטָמֵֽא׃ ,יָבֹא־,יָבֹא־בָ֥ךְ עֹ֖וד עָרֵ֥ל וְטָמֵֽא׃ ,בָ֥ךְ 
456,230355,Isaiah,52,4,כִּ֣י כֹ֤ה אָמַר֙ אֲדֹנָ֣י יְהוִ֔ה מִצְרַ֛יִם יָֽרַד־עַמִּ֥י בָרִֽאשֹׁנָ֖ה לָג֣וּר שָׁ֑ם וְאַשּׁ֖וּר בְּאֶ֥פֶס עֲשָׁקֹֽו׃ ,יָֽרַד־,מִצְרַ֛יִם יָֽרַד־עַמִּ֥י בָרִֽאשֹׁנָ֖ה ,מִצְרַ֛יִם 
457,230376,Isaiah,52,5,וְעַתָּ֤ה מַה־לִּי־פֹה֙ נְאֻם־יְהוָ֔ה כִּֽי־לֻקַּ֥ח עַמִּ֖י חִנָּ֑ם מֹשְׁלָ֤יו יְהֵילִ֨ילוּ֙ נְאֻם־יְהוָ֔ה וְתָמִ֥יד כָּל־הַיֹּ֖ום שְׁמִ֥י מִנֹּאָֽץ׃ ,לֻקַּ֥ח ,כִּֽי־לֻקַּ֥ח עַמִּ֖י חִנָּ֑ם ,
458,230436,Isaiah,52,8,קֹ֥ול צֹפַ֛יִךְ נָ֥שְׂאוּ קֹ֖ול יַחְדָּ֣ו יְרַנֵּ֑נוּ כִּ֣י עַ֤יִן בְּעַ֨יִן֙ יִרְא֔וּ בְּשׁ֥וּב יְהוָ֖ה צִיֹּֽון׃ ,שׁ֥וּב ,בְּשׁ֥וּב יְהוָ֖ה צִיֹּֽון׃ ,צִיֹּֽון׃ 
459,230468,Isaiah,52,11,ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ ,ס֤וּרוּ ,ס֤וּרוּ ,
460,230469,Isaiah,52,11,ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ ,ס֨וּרוּ֙ ,ס֨וּרוּ֙ ,
461,230470,Isaiah,52,11,ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ ,צְא֣וּ ,צְא֣וּ מִשָּׁ֔ם ,מִשָּׁ֔ם 
462,230476,Isaiah,52,11,ס֤וּרוּ ס֨וּרוּ֙ צְא֣וּ מִשָּׁ֔ם טָמֵ֖א אַל־תִּגָּ֑עוּ צְא֣וּ מִתֹּוכָ֔הּ הִבָּ֕רוּ נֹשְׂאֵ֖י כְּלֵ֥י יְהוָֽה׃ ,צְא֣וּ ,צְא֣וּ מִתֹּוכָ֔הּ ,מִתֹּוכָ֔הּ 
463,230487,Isaiah,52,12,כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס ,תֵּצֵ֔אוּ ,כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ ,
464,230492,Isaiah,52,12,כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס ,תֵלֵכ֑וּן ,וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן ,
465,230494,Isaiah,52,12,כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס ,הֹלֵ֤ךְ ,כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה ,
466,230499,Isaiah,52,12,כִּ֣י לֹ֤א בְחִפָּזֹון֙ תֵּצֵ֔אוּ וּבִמְנוּסָ֖ה לֹ֣א תֵלֵכ֑וּן כִּֽי־הֹלֵ֤ךְ לִפְנֵיכֶם֙ יְהוָ֔ה וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס ,מְאַסִּפְכֶ֖ם ,וּמְאַסִּפְכֶ֖ם אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס ,
467,230554,Isaiah,53,1,מִ֥י הֶאֱמִ֖ין לִשְׁמֻעָתֵ֑נוּ וּזְרֹ֥ועַ יְהוָ֖ה עַל־מִ֥י נִגְלָֽתָה׃ ,נִגְלָֽתָה׃ ,וּזְרֹ֥ועַ יְהוָ֖ה עַל־מִ֥י נִגְלָֽתָה׃ ,עַל־מִ֥י 
468,230556,Isaiah,53,2,וַיַּ֨עַל כַּיֹּונֵ֜ק לְפָנָ֗יו וְכַשֹּׁ֨רֶשׁ֙ מֵאֶ֣רֶץ צִיָּ֔ה לֹא־תֹ֥אַר לֹ֖ו וְלֹ֣א הָדָ֑ר וְנִרְאֵ֥הוּ וְלֹֽא־מַרְאֶ֖ה וְנֶחְמְדֵֽהוּ׃ ,יַּ֨עַל ,וַיַּ֨עַל כַּיֹּונֵ֜ק לְפָנָ֗יו ,לְפָנָ֗יו 
469,230678,Isaiah,53,8,מֵעֹ֤צֶר וּמִמִּשְׁפָּט֙ לֻקָּ֔ח וְאֶת־דֹּורֹ֖ו מִ֣י יְשֹׂוחֵ֑חַ כִּ֤י נִגְזַר֙ מֵאֶ֣רֶץ חַיִּ֔ים מִפֶּ֥שַׁע עַמִּ֖י נֶ֥גַע לָֽמֹו׃ ,לֻקָּ֔ח ,מֵעֹ֤צֶר וּמִמִּשְׁפָּט֙ לֻקָּ֔ח ,מֵעֹ֤צֶר וּמִמִּשְׁפָּט֙ 
470,230887,Isaiah,54,7,בְּרֶ֥גַע קָטֹ֖ן עֲזַבְתִּ֑יךְ וּבְרַחֲמִ֥ים גְּדֹלִ֖ים אֲקַבְּצֵֽךְ׃ ,אֲקַבְּצֵֽךְ׃ ,וּבְרַחֲמִ֥ים גְּדֹלִ֖ים אֲקַבְּצֵֽךְ׃ ,
471,230911,Isaiah,54,9,כִּי־מֵ֥י נֹ֨חַ֙ זֹ֣את לִ֔י אֲשֶׁ֣ר נִשְׁבַּ֗עְתִּי מֵעֲבֹ֥ר מֵי־נֹ֛חַ עֹ֖וד עַל־הָאָ֑רֶץ כֵּ֥ן נִשְׁבַּ֛עְתִּי מִקְּצֹ֥ף עָלַ֖יִךְ וּמִגְּעָר־בָּֽךְ׃ ,עֲבֹ֥ר ,מֵעֲבֹ֥ר מֵי־נֹ֛חַ עֹ֖וד עַל־הָאָ֑רֶץ ,עַל־הָאָ֑רֶץ 
472,231003,Isaiah,54,14,בִּצְדָקָ֖ה תִּכֹּונָ֑נִי רַחֲקִ֤י מֵעֹ֨שֶׁק֙ כִּֽי־לֹ֣א תִירָ֔אִי וּמִ֨מְּחִתָּ֔ה כִּ֥י לֹֽא־תִקְרַ֖ב אֵלָֽיִךְ׃ ,תִקְרַ֖ב ,כִּ֥י לֹֽא־תִקְרַ֖ב אֵלָֽיִךְ׃ ,אֵלָֽיִךְ׃ 
473,231015,Isaiah,54,15,הֵ֣ן גֹּ֥ור יָג֛וּר אֶ֖פֶס מֵֽאֹותִ֑י מִי־גָ֥ר אִתָּ֖ךְ עָלַ֥יִךְ יִפֹּֽול׃ ,יִפֹּֽול׃ ,עָלַ֥יִךְ יִפֹּֽול׃ ,
474,231025,Isaiah,54,16,הִנֵּ֤ה אָֽנֹכִי֙ בָּרָ֣אתִי חָרָ֔שׁ נֹפֵ֨חַ֙ בְּאֵ֣שׁ פֶּחָ֔ם וּמֹוצִ֥יא כְלִ֖י לְמַעֲשֵׂ֑הוּ וְאָנֹכִ֛י בָּרָ֥אתִי מַשְׁחִ֖ית לְחַבֵּֽל׃ ,מֹוצִ֥יא ,וּמֹוצִ֥יא כְלִ֖י לְמַעֲשֵׂ֑הוּ ,
475,231063,Isaiah,55,1,הֹ֤וי כָּל־צָמֵא֙ לְכ֣וּ לַמַּ֔יִם וַאֲשֶׁ֥ר אֵֽין־לֹ֖ו כָּ֑סֶף לְכ֤וּ שִׁבְרוּ֙ וֶֽאֱכֹ֔לוּ וּלְכ֣וּ שִׁבְר֗וּ בְּלֹוא־כֶ֛סֶף וּבְלֹ֥וא מְחִ֖יר יַ֥יִן וְחָלָֽב׃ ,לְכ֣וּ ,לְכ֣וּ לַמַּ֔יִם ,לַמַּ֔יִם 
476,231072,Isaiah,55,1,הֹ֤וי כָּל־צָמֵא֙ לְכ֣וּ לַמַּ֔יִם וַאֲשֶׁ֥ר אֵֽין־לֹ֖ו כָּ֑סֶף לְכ֤וּ שִׁבְרוּ֙ וֶֽאֱכֹ֔לוּ וּלְכ֣וּ שִׁבְר֗וּ בְּלֹוא־כֶ֛סֶף וּבְלֹ֥וא מְחִ֖יר יַ֥יִן וְחָלָֽב׃ ,לְכ֤וּ ,וַלְכ֤וּ ,
477,231077,Isaiah,55,1,הֹ֤וי כָּל־צָמֵא֙ לְכ֣וּ לַמַּ֔יִם וַאֲשֶׁ֥ר אֵֽין־לֹ֖ו כָּ֑סֶף לְכ֤וּ שִׁבְרוּ֙ וֶֽאֱכֹ֔לוּ וּלְכ֣וּ שִׁבְר֗וּ בְּלֹוא־כֶ֛סֶף וּבְלֹ֥וא מְחִ֖יר יַ֥יִן וְחָלָֽב׃ ,לְכ֣וּ ,וּלְכ֣וּ ,
478,231116,Isaiah,55,3,הַטּ֤וּ אָזְנְכֶם֙ וּלְכ֣וּ אֵלַ֔י שִׁמְע֖וּ וּתְחִ֣י נַפְשְׁכֶ֑ם וְאֶכְרְתָ֤ה לָכֶם֙ בְּרִ֣ית עֹולָ֔ם חַֽסְדֵ֥י דָוִ֖ד הַנֶּאֱמָנִֽים׃ ,לְכ֣וּ ,וּלְכ֣וּ אֵלַ֔י ,אֵלַ֔י 
479,231175,Isaiah,55,7,יַעֲזֹ֤ב רָשָׁע֙ דַּרְכֹּ֔ו וְאִ֥ישׁ אָ֖וֶן מַחְשְׁבֹתָ֑יו וְיָשֹׁ֤ב אֶל־יְהוָה֙ וִֽירַחֲמֵ֔הוּ וְאֶל־אֱלֹהֵ֖ינוּ כִּֽי־יַרְבֶּ֥ה לִסְלֹֽוחַ׃ ,יָשֹׁ֤ב ,וְיָשֹׁ֤ב אֶל־יְהוָה֙ ,אֶל־יְהוָה֙ 
480,231214,Isaiah,55,10,כִּ֡י כַּאֲשֶׁ֣ר יֵרֵד֩ הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג מִן־הַשָּׁמַ֗יִם וְשָׁ֨מָּה֙ לֹ֣א יָשׁ֔וּב כִּ֚י אִם־הִרְוָ֣ה אֶת־הָאָ֔רֶץ וְהֹולִידָ֖הּ וְהִצְמִיחָ֑הּ וְנָ֤תַן זֶ֨רַע֙ לַזֹּרֵ֔עַ וְלֶ֖חֶם לָאֹכֵֽל׃ ,יֵרֵד֩ ,כַּאֲשֶׁ֣ר יֵרֵד֩ הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג מִן־הַשָּׁמַ֗יִם ,מִן־הַשָּׁמַ֗יִם 
481,231226,Isaiah,55,10,כִּ֡י כַּאֲשֶׁ֣ר יֵרֵד֩ הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג מִן־הַשָּׁמַ֗יִם וְשָׁ֨מָּה֙ לֹ֣א יָשׁ֔וּב כִּ֚י אִם־הִרְוָ֣ה אֶת־הָאָ֔רֶץ וְהֹולִידָ֖הּ וְהִצְמִיחָ֑הּ וְנָ֤תַן זֶ֨רַע֙ לַזֹּרֵ֔עַ וְלֶ֖חֶם לָאֹכֵֽל׃ ,יָשׁ֔וּב ,וְשָׁ֨מָּה֙ לֹ֣א יָשׁ֔וּב ,שָׁ֨מָּה֙ 
482,231252,Isaiah,55,11,כֵּ֣ן יִֽהְיֶ֤ה דְבָרִי֙ אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם כִּ֤י אִם־עָשָׂה֙ אֶת־אֲשֶׁ֣ר חָפַ֔צְתִּי וְהִצְלִ֖יחַ אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ ,יֵצֵ֣א ,אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י ,מִפִּ֔י 
483,231256,Isaiah,55,11,כֵּ֣ן יִֽהְיֶ֤ה דְבָרִי֙ אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם כִּ֤י אִם־עָשָׂה֙ אֶת־אֲשֶׁ֣ר חָפַ֔צְתִּי וְהִצְלִ֖יחַ אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ ,יָשׁ֥וּב ,לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם ,אֵלַ֖י 
484,231268,Isaiah,55,11,כֵּ֣ן יִֽהְיֶ֤ה דְבָרִי֙ אֲשֶׁ֣ר יֵצֵ֣א מִפִּ֔י לֹֽא־יָשׁ֥וּב אֵלַ֖י רֵיקָ֑ם כִּ֤י אִם־עָשָׂה֙ אֶת־אֲשֶׁ֣ר חָפַ֔צְתִּי וְהִצְלִ֖יחַ אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ ,שְׁלַחְתִּֽיו׃ ,אֲשֶׁ֥ר שְׁלַחְתִּֽיו׃ ,
