"verb_id","lex","scroll","book_canonical","text_unit","chapter","verse_num","gcons_verb","gcons_verse","sign_info","stem","tense","gcons_clause","subject","complement","cmpl_lex","cmpl_translation","dir_he","cmpl_constr","cmpl_nt","cmpl_anim","cmpl_det","cmpl_indiv","cmpl_complex","motion_type","spatial_arg_type","preposition_1","preposition_2","preposition_3","preposition_4","preposition_5","preposition_6","comments","reconstructed_verse","study_edition","verse_genre","verse_language","era_style","book_scroll","cmpl_syntax"
1921795,"BW>[","1Q8","Isaiah","1_Isaiah",39,3,"JB>W","W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL","0 0000 000000 0 0000 11 1 111 111111 1 1111 1111 11 1111 1 11110 1 000 0 0 000 0000 0000 1 0011 111111 1 111 11111 111 111 1 111","qal","impf","W M >JN JB>W >LJK",NA,">LJK",">L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W JBW> JC<JHW H NBJ> [>L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJ]M [H] >LH W M >JN JB>W >LJK [W] J>[MR XZQJHW M >RY RXWQH B>W >LJ M BBL]",NA,"prose","Hebrew","CBH","Isaiah_1Q8","prepositional"
227276,"BW>[","MT","Isaiah","2_Isaiah",43,23,"HBJ>T","L> HBJ>T LJ FH <LTJK W ZBXJK L> KBDTNJ L> H<BDTJK B MNXH W L> HWG<TJK B LBWNH",NA,"hif","perf","L> HBJ>T LJ FH <LTJK",NA,"LJ","L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1910817,"BW>[","1Qisaa","Isaiah","2_Isaiah",43,23,"HBJ>WTH","LW> HBJ>WTH LJ FH L <WLH W B ZBXJKH LW> KBDTNJ W LW> <FJTH LJ> MNXH W LW> HWG<TJKH B LBWNH","000 0000000 00 00 0 0000 0 0 000000 000 000000 0 000 00000 000 0000 0 000 00000000 0 00000","hifil","perf","LW> HBJ>WTH LJ FH L",NA,"LJ","L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"LW> HBJ>WTH LJ FH L <WLH W B ZBXJKH LW> KBDTNJ W LW> <FJTH LJ> MNXH W LW> HWG<TJKH B LBWNH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1922630,"BW>[","1Q8","Isaiah","2_Isaiah",43,23,"HBJ>WT","L> HBJ>WT LJ FH <LTJK W ZBXJK L> KBDTNJ L> H<BDTJK B MNXH W L> HWG<TJK B LBWNH","11 000000 00 00 00000 0 11111 11 111111 11 1111111 1 1111 1 11 1111111 0 00000","hifil","perf","L> HBJ>WT LJ FH <LTJK",NA,"LJ","L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"[L>] HBJ>WT LJ FH <LTJK W [ZBXJK L> KBDTNJ L> H<BDTJK B MNXH W L> HWG<TJK] B LBWNH",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
228114,"<BR[","MT","Isaiah","2_Isaiah",45,14,"J<BRW","KH >MR JHWH JGJ< MYRJM W SXR KWC W SB>JM >NCJ MDH <LJK J<BRW W LK JHJW >XRJK JLKW B ZQJM J<BRW W >LJK JCTXWW >LJK JTPLLW >K BK >L W >JN <WD >PS >LHJM",NA,"qal","impf","JGJ< MYRJM W SXR KWC W SB>JM >NCJ MDH <LJK J<BRW","JGJ< MYRJM W SXR KWC W SB>JM >NCJ MDH","<LJK","<L","upon you",0,"prep","person","anim","det","prsf","simple","factive","goal","<L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1911707,"<BR[","1Qisaa","Isaiah","2_Isaiah",45,14,"J<BWRW","KWH >MR JHWH JGJ< MYRJM W SXR KWC SB>JM >NCJ MDWT <LJK J<BWRW W LK JHJW >XRJK JLKW B ZQJM J<BWRW W >LJKJ JCTXWWH W >LJKJ JTPLLW >K BKJ >L W >JN <WD >PS >LWHJM","011 111 0000 0000 00000 0 000 000 00000 0000 0000 0000 000000 0 00 0000 01111 0000 0 0000 000000 0 00000 0000000 0 00000 000000 00 000 00 0 000 000 011 110000","qal","impf","JGJ< MYRJM W SXR KWC SB>JM >NCJ MDWT <LJK J<BWRW",NA,"<LJK","<L","upon you",0,"prep","person","anim","det","prsf","simple","factive","goal","<L",NA,NA,NA,NA,NA,NA,"K[WH >MR] JHWH JGJ< MYRJM W SXR KWC SB>JM >NCJ MDWT <LJK J<BWRW W LK JHJW >[XRJK] JLKW B ZQJM J<BWRW W >LJKJ JCTXWWH W >LJKJ JTPLLW >K BKJ >L W >JN <WD >[PS >L]WHJM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
228311,"BW>[","MT","Isaiah","2_Isaiah",45,24,"JBW>",">K B JHWH LJ >MR YDQWT W <Z <DJW JBW> W JBCW KL H NXRJM BW",NA,"qal","impf","<DJW JBW>",NA,"<DJW","<D","to him",0,"prep","person","anim","det","prsf","simple","factive","goal","<D",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1911919,"BW>[","1Qisaa","Isaiah","2_Isaiah",45,24,"JBW>W",">K B JHWH LJ> J>MR YDQWT W <WZ <DJW JBW>W JBWCW KWL H NXRJM BW","00 0 0000 000 0000 00000 0 000 0000 00000 00000 000 0 00000 00","qal","impf","<DJW JBW>W",NA,"<DJW","<D","to him",0,"prep","person","anim","det","prsf","simple","factive","goal","<D",NA,NA,NA,NA,NA,NA,">K B JHWH LJ> J>MR YDQWT W <WZ <DJW JBW>W JBWCW KWL H NXRJM BW",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
229023,"QRB[","MT","Isaiah","2_Isaiah",48,16,"QRBW","QRBW >LJ CM<W Z>T L> M R>C B STR DBRTJ M <T HJWTH CM >NJ W <TH >DNJ JHWH CLXNJ W RWXW",NA,"qal","impv","QRBW >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1912677,"QRB[","1Qisaa","Isaiah","2_Isaiah",48,16,"QRWBW","QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW","00000 000 0 0000 0000 000 0 000 0 000 00000 0 00 00000 000 000 0 000 00000 0000 00000 0 0000","qal","impv","QRWBW >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
229110,"JY>[","MT","Isaiah","2_Isaiah",48,20,"HWYJ>WH","Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB",NA,"hif","impv","HWYJ>WH <D QYH H >RY",NA,"<D QYH H >RY","<D QYH=/ H >RY/","to the end of the earth",0,"prep","place","inanim","det","subs","complex","fictive","goal","<D",NA,NA,NA,NA,NA,"fictive-bring words, news",NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
229219,"CWB[","MT","Isaiah","2_Isaiah",49,5,"CWBB","W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ",NA,"piel","infc","L CWBB J<QB >LJW",NA,">LJW",">L","to him / it",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1912889,"CWB[","1Qisaa","Isaiah","2_Isaiah",49,5,"CWBB","W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ","0 000 000 0000 00000 0 000 0 000 00 0 0000 00000 0000 0 00000 00 0000 0 00000 0 0000 0000 0 00000 000 0000","polel","infc","L CWBB J<QWB >LJW",NA,">LJW",">L","to him / it",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1923715,"CWB[","1Q8","Isaiah","2_Isaiah",49,5,"CWBB","W <TH KH >MR JHWH JWYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L LW J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ","0 000 00 000 0000 00000 0 000 0 000 00 0 0000 0000 0000 0 00011 11 1111 1 0000 0 0000 0000 0 0000 000 000","polel","infc","L CWBB J<QB >LJW",NA,">LJW",">L","to him / it",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W <TH KH >MR JHWH JWYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR[>L LW J>SP W] >KBD B <JNJ JHWH W >LHJ HJH <ZJ",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
229446,"BW>[","MT","Isaiah","2_Isaiah",49,18,"B>W","F>J SBJB <JNJK W R>J KLM NQBYW B>W LK XJ >NJ N>M JHWH KJ KLM K <DJ TLBCJ W TQCRJM K KLH",NA,"qal","perf","B>W LK",NA,"LK","L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1913133,"BW>[","1Qisaa","Isaiah","2_Isaiah",49,18,"B>W","S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH","000 0000 00000 0 000 0000 00000 000 000 00 000 0000 0000 000 0000 0 000 00000 0 000000 0 000","qal","perf","B>W LKJ",NA,"LKJ","L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
229785,"NGC[","MT","Isaiah","2_Isaiah",50,8,"JGC","QRWB MYDJQJ MJ JRJB >TJ N<MDH JXD MJ B<L MCPVJ JGC >LJ",NA,"qal","impf","JGC >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1913481,"NGC[","1Qisaa","Isaiah","2_Isaiah",50,8,"JGC","QRWB MYDJQJ MJ JRJB >TJ N<MWDH JXDJW MJ B<L MCPVJ JGC >LJ","0000 000000 00 0000 000 000000 00000 00 000 00000 000 000","qal","impf","JGC >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"QRWB MYDJQJ MJ JRJB >TJ N<MWDH JXDJW MJ B<L MCPVJ JGC >LJ",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1923957,"NGC[","1Q8","Isaiah","2_Isaiah",50,8,"JGC","QRWB MYDJQJ MJ JRJB >TJ N<MDH JXD MJ B<L MCPVJ JGC >LJ","0000 000000 00 0000 000 11111 111 11 100 00000 000 000","qal","impf","JGC >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"QRWB MYDJQJ MJ JRJB >TJ [N<MDH JXD MJ B]<L MCPVJ JGC >LJ",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
230059,"BW>[","MT","Isaiah","2_Isaiah",51,11,"B>W","W PDWJJ JHWH JCWBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGWN NSW JGWN W >NXH",NA,"qal","perf","W B>W YJWN B RNH",NA,"YJWN","YJWN==/","to Zion",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","non-prepositional"
1913764,"BW>[","1Qisaa","Isaiah","2_Isaiah",51,11,"B>W","W PWL W PZWRJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L RW>CJHMH FFWN W FMXH JFJGW W NS JGWN W >NXH","0 000 0 00000 0000 00000 0 000 0000 0 0000 0 0000 0000 00 00000000 0000 0 0000 00000 0 00 0000 0 0000","qal","perf","W B>W YJWN B RWNH",NA,"YJWN","YJWN==/","to Zion",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,"W PWL W PZWRJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L RW>CJHMH FFWN W FMXH JFJGW W NS JGWN W >NXH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","non-prepositional"
230320,"BW>[","MT","Isaiah","2_Isaiah",52,1,"JB>","<WRJ <WRJ LBCJ <ZK YJWN LBCJ BGDJ TP>RTK JRWCLM <JR H QDC KJ L> JWSJP JB> BK <WD <RL W VM>",NA,"qal","impf","JB> BK <WD <RL W VM>","<RL W VM>","BK","B","in / through you",0,"prep","place","inanim","det","prsf","simple","factive","goal","B",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1914037,"BW>[","1Qisaa","Isaiah","2_Isaiah",52,1,"JBW>","<WRJ <WRJ LBCJ <WZ YJWN LBCJ BGDJ TP>RTK JRWCLM <JR H QWDC KJ> LW> JWSJP W JBW> BK <RL W VM>","0000 0000 0000 000 0000 0000 0000 000000 000000 000 0 0000 000 000 00000 0 0000 00 000 0 000","qal","impf","W JBW> BK <RL W VM>","<RL W VM>","BK","B","in / through you",0,"prep","place","inanim","det","prsf","simple","factive","goal","B",NA,NA,NA,NA,NA,NA,"<WRJ <WRJ LBCJ <WZ YJWN LBCJ BGDJ TP>RTK JRWCLM <JR H QWDC KJ> LW> JWSJP W JBW> BK <RL W VM>",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
230355,"JRD[","MT","Isaiah","2_Isaiah",52,4,"JRD","KJ KH >MR >DNJ JHWH MYRJM JRD <MJ B R>CNH L GWR CM W >CWR B >PS <CQW",NA,"qal","perf","MYRJM JRD <MJ B R>CNH","<MJ","MYRJM","MYRJM/","to Egypt",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","non-prepositional"
1914075,"JRD[","1Qisaa","Isaiah","2_Isaiah",52,4,"JRD","KJ> KWH >MR JHWH MYRJM JRD <MJ B RJCWNH L GWR CMH W >CWR B >PS <CQW","000 000 000 0000 00000 000 000 0 000000 0 000 000 0 0000 0 000 0000","qal","perf","MYRJM JRD <MJ B RJCWNH","<MJ","MYRJM","MYRJM/","to Egypt",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,"KJ> KWH >MR JHWH MYRJM JRD <MJ B RJCWNH L GWR CMH W >CWR B >PS <CQW",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","non-prepositional"
230436,"CWB[","MT","Isaiah","2_Isaiah",52,8,"CWB","QWL YPJK NF>W QWL JXDW JRNNW KJ <JN B <JN JR>W B CWB JHWH YJWN",NA,"qal","infc","B CWB JHWH YJWN","JHWH","YJWN","YJWN==/","to Zion",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","non-prepositional"
1914158,"CWB[","1Qisaa","Isaiah","2_Isaiah",52,8,"CWB","QWL YWPJK NF>W QWLM JXDJW JRNNW KJ> <JN B <JN JR>W B CWB JHWH YJWN B RXMJM","000 00000 0000 0000 00000 00000 000 000 0 000 0000 0 000 0000 0000 0 00000","qal","infc","B CWB JHWH YJWN B RXMJM","JHWH","YJWN","YJWN==/","to Zion",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,"B RXMJM - with compassion - plus in 1Qisaa","QWL YWPJK NF>W QWLM JXDJW JRNNW KJ> <JN B <JN JR>W B CWB JHWH YJWN B RXMJM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","non-prepositional"
1924265,"CWB[","1Q8","Isaiah","2_Isaiah",52,8,"CB","QWL YPJK NF>W QWL JXDJW JRNNW KJ <JN B <JN JR>W B CB JHWH YJWN","000 0000 0000 000 00000 00001 11 111 1 111 1110 0 00 0000 0000","qal","infc","B CB JHWH YJWN","JHWH","YJWN","YJWN==/","to Zion",0,"vc","toponym","inanim","det","nmpr","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,"QWL YPJK NF>W QWL JXDJW JRNN[W KJ <JN B <JN JR>]W B CB JHWH YJWN",NA,"prophetic","Hebrew","other","Isaiah_1Q8","non-prepositional"
231063,"HLK[","MT","Isaiah","2_Isaiah",55,1,"LKW","HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB",NA,"qal","impv","LKW L MJM",NA,"L MJM","L H MJM/","to the waters",0,"prep","place","inanim","det","subs","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1914832,"HLK[","1Qisaa","Isaiah","2_Isaiah",55,1,"LKW","HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB","000 000 000 000 0 000 0 000 000 00 000 000 00000 0 000 000 0 0 000 0000 000 0 000","qal","impv","LKW L MJM",NA,"L MJM","L H MJM/","to the waters",0,"prep","place","inanim","det","subs","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
231116,"HLK[","MT","Isaiah","2_Isaiah",55,3,"LKW","HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWD H N>MNJM",NA,"qal","impv","W LKW >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1914879,"HLK[","1Qisaa","Isaiah","2_Isaiah",55,3,"LKW","HVW >WZNKMH W LKW >LJ W CM<W W TXJH NPCKMH W >KRWT LKMH BRJT <WLM XSDJ DWJD H N>MNJM","000 0000000 0 000 000 0 0000 0 0000 000000 0 00000 0000 0000 0000 0000 0000 0 000000","qal","impv","W LKW >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"HVW >WZNKMH W LKW >LJ W CM<W W TXJH NPCKMH W >KRWT LKMH BRJT <WLM XSDJ DWJD H N>MNJM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1924743,"HLK[","1Q8","Isaiah","2_Isaiah",55,3,"LKW","HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWJD H N>MNJM","000 00000 0 000 000 0000 0 000 00000 1 11110 000 0000 0000 0000 0000 0 000000","qal","impv","W LKW >LJ",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM [W >KRT]H LKM BRJT <WLM XSDJ DWJD H N>MNJM",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
231149,"RWY[","MT","Isaiah","2_Isaiah",55,5,"JRWYW","HN GWJ L> TD< TQR> W GWJ L> JD<WK >LJK JRWYW LM<N JHWH >LHJK W L QDWC JFR>L KJ P>RK",NA,"qal","impf","W GWJ >LJK JRWYW LM<N JHWH >LHJK W L QDWC JFR>L","GWJ",">LJK",">L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1914915,"RWY[","1Qisaa","Isaiah","2_Isaiah",55,5,"JRWY","HNH GWJ LW> TD< TQR> W GWJ LW> JD<KH >LJKH JRWY LM<N JHWH >LWHJK W L QDWC JFR>L KJ> P>RK","000 000 000 000 0000 0 000 000 00000 00000 0000 0000 0000 000000 0 0 0000 00000 000 0000","qal","impf","W GWJ >LJKH JRWY LM<N JHWH >LWHJK W L QDWC JFR>L","GWJ",">LJKH",">L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"HNH GWJ LW> TD< TQR> W GWJ LW> JD<KH >LJKH JRWY LM<N JHWH >LWHJK W L QDWC JFR>L KJ> P>RK",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1924779,"RWY[","1Q8","Isaiah","2_Isaiah",55,5,"JRWYW","HN GWJ L> TD< TQR> W GWJ >CR L> JD<WK >LJK JRWYW LM<N JHWH >LHJK W QDWC JFR>L KJ P>RK","00 000 00 000 0000 0 001 000 10 00000 0000 00111 0000 0011 10000 0 0000 00000 00 1100","qal","impf","W GWJ >LJK JRWYW LM<N JHWH >LHJK W QDWC JFR>L","GWJ",">LJK",">L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"HN GWJ L> TD< TQR> W GW[J] >CR [L]> JD<WK >LJK JR[WYW] LM<N JH[WH >]LHJK W QDWC JFR>L KJ [P>]RK",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
231256,"CWB[","MT","Isaiah","2_Isaiah",55,11,"JCWB","KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW",NA,"qal","impf","L> JCWB >LJ RJQM",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","fictive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1915028,"CWB[","1Qisaa","Isaiah","2_Isaiah",55,11,"JCWB","KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW","00 0000 0000 000 000 0 00 000 0000 000 0000 000 00 000 00 000 00000 0 00000 00 000 000000","qal","impf","LW> JCWB >LJ RJQM",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","fictive","goal",">L",NA,NA,NA,NA,NA,NA,"KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1924890,"CWB[","1Q8","Isaiah","2_Isaiah",55,11,"JCWB","KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJ","00 0000 0000 000 000 0 01 10 0000 000 0000 00 00 000 00 000 00000 0 00000 00 000 00000","qal","impf","JCWB >LJ RJQM",NA,">LJ",">L","to me",0,"prep","person","anim","det","prsf","simple","fictive","goal",">L",NA,NA,NA,NA,NA,NA,"KN JHJH DBRJ >CR JY> M P[J L]> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJ",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
231454,"BW>[","MT","Isaiah","2_Isaiah",56,7,"HBJ>WTJM","W HBJ>WTJM >L HR QDCJ W FMXTJM B BJT TPLTJ <WLTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM",NA,"hif","perf","W HBJ>WTJM >L HR QDCJ",NA,">L HR QDCJ",">L HR/ QDC/","to my holy mountain",0,"prep","place","inanim","det","subs","complex","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1915236,"BW>[","1Qisaa","Isaiah","2_Isaiah",56,7,"HBJ>WTJM","W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM","0 00000000 00 00 00000 0 000000 0 000 00000 000000000 0 0000000 0000 0 0000 00 00000 000 0000 000 0000 0000 0 000 0 0000","hifil","perf","W HBJ>WTJM >L HR QWDCJ",NA,">L HR QWDCJ",">L HR/ QDC/","to my holy mountain",0,"prep","place","inanim","det","subs","complex","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1915248,"<LH[","1Qisaa","Isaiah","2_Isaiah",56,7,"J<LW","W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM","0 00000000 00 00 00000 0 000000 0 000 00000 000000000 0 0000000 0000 0 0000 00 00000 000 0000 000 0000 0000 0 000 0 0000","qal","impf","<WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ","<WLWTJHMH W ZBXJHMH","<L MZBXJ","<L MZBX/","on my altar",0,"prep","object","inanim","det","subs","complex","factive","goal","<L",NA,NA,NA,NA,NA,NA,"W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1925097,"BW>[","1Q8","Isaiah","2_Isaiah",56,7,"HBJ>TJM","W HBJ>TJM >L HR QDCJ W FMXTJM B BJT TPLTJ <LTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM","0 0000000 00 00 0000 0 000010 0 000 00000 000000 0 000000 0 0000 00 00000 00 0000 000 0110 0000 0 00 0 0000","hifil","perf","W HBJ>TJM >L HR QDCJ",NA,">L HR QDCJ",">L HR/ QDC/","to my holy mountain",0,"prep","place","inanim","det","subs","complex","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W HBJ>TJM >L HR QDCJ W FMXT[J]M B BJT TPLTJ <LTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT T[PL]H JQR> L KL H <MJM",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
