verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,cmpl_lex,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,motion_type
1915109,GLH[,1Qisaa,Isaiah,56,1,HGLWT,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,no complement,,0,000 000 000 0000 00000 0000 0 000 0000 000 00000 0000000 0 000 0 000000 0 00000 00,nifal,infc,,,,,no complement,,,,,,
1924965,BW>[,1Q8,Isaiah,56,1,BW>,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,no complement,,0,00 000 0000 0000 0000 0 000 0000 00 00000 0000000 0 000 0 000000 0 00000 00,qal,infc,,,,,no complement,,,,,,
1924969,GLH[,1Q8,Isaiah,56,1,HGLWT,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,,,no complement,,0,00 000 0000 0000 0000 0 000 0000 00 00000 0000000 0 000 0 000000 0 00000 00,nifal,infc,,,,,no complement,,,,,,
231454,BW>[,MT,Isaiah,56,7,HBJ>WTJM,W HBJ>WTJM >L HR QDCJ W FMXTJM B BJT TPLTJ <WLTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,W HBJ>WTJM >L HR QDCJ,,>L HR QDCJ,0,,,hif,perf,>L,,,,>L HR/ QDC/,prep,,,det,subs subs,
1915236,BW>[,1Qisaa,Isaiah,56,7,HBJ>WTJM,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,W HBJ>WTJM >L HR QWDCJ,,>L HR QWDCJ,0,0,0 000000000 00 00 000000 0 0000000 0 000 000000 0000000000 0 00000000 0000 0 0000 00 000000 000 00000 000 0000 0000 0 000 0 0000 00,hifil,perf,>L,,,,no complement,,,,,,
1915248,<LH[,1Qisaa,Isaiah,56,7,J<LW,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,<WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ,<WLWTJHMH W ZBXJHMH,<L MZBXJ,0,0,0 000000000 00 00 000000 0 0000000 0 000 000000 0000000000 0 00000000 0000 0 0000 00 000000 000 00000 000 0000 0000 0 000 0 0000 00,qal,impf,<L ,,,,no complement,,,,,,
1925097,BW>[,1Q8,Isaiah,56,7,HBJ>TJM,W HBJ>TJM >L HR QDCJ W FMXTJM B BJT TPLTJ <LTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,W HBJ>TJM >L HR QDCJ,,>L HR QDCJ,0,0,0 00000000 00 00 00000 0 0000000 0 000 000000 0000000 0 0000000 0 0000 00 000000 00 00000 000 0000 0000 0 00 0 0000 00,hifil,perf,,,,,>L HR/ QDC/,prep,,,det,subs subs,
231493,>TH[,MT,Isaiah,56,9,>TJW,KL XJTW FDJ >TJW L >KL KL XJTW B J<R,>TJW,,no complement,,,,qal,impv,,,,,no complement,,,,,,
1915278,>TH[,1Qisaa,Isaiah,56,9,>TJW,KWL XJWT FDH >TJW L >KWL W KWL XJWT B J<R,,,no complement,,0,000 0000 000 0000 0 0000 0 000 0000 0 000 00,qal,impv,,,,,no complement,,,,,,
1925137,>TH[,1Q8,Isaiah,56,9,>TJW,KL XJTW FDJ >TJW L >KL KL XJJTW B J<R,,,no complement,,0,00 0000 000 0000 0 000 00 00000 0 000 00,qal,impv,,,,,no complement,,,,,,
231535,PNH[,MT,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC L> JD<W FB<H W HMH R<JM L> JD<W HBJN KLM L DRKM PNW >JC L BY<W M QYHW,KLM L DRKM PNW,KLM,L DRKM,0,,,qal,perf,L,,,,L DRK/,prep,,,det,subs,
1915324,PNH[,1Qisaa,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC LW> JD<W FB<H W HMH H RW<JM LW> JD<W HBJN KWLM L DRKM PNW >JC L BY<W M QYHW,KWLM L DRKM PNW,KWLM,L DRKM,0,0,0 0 00000 000 000 000 0000 0000 0 000 0 00000 000 0000 0000 00000 0 00000 000 000 0 00000 0 00000 00,qal,perf,L,,,,no complement,,,,,,
1925180,PNH[,1Q8,Isaiah,56,11,PNW,W H KLBJM <ZJ NPC L> JD<W FB<H W HM R<JM L> JD<W HBJN KLM L DRKM PNW >JC L BY<W M QYHW,KLM L DRKM PNW,KLM,L DRKM,0,0,0 0 00000 000 000 00 0000 0000 0 00 0000 00 0000 0000 0000 0 00000 000 000 0 00000 0 00000 00,qal,perf,L,,,,no complement,,,,,,
231541,>TH[,MT,Isaiah,56,12,>TJW,>TJW >QXH JJN W NSB>H CKR W HJH K ZH JWM MXR GDWL JTR M>D,>TJW,,no complement,,,,qal,impv,,,,,no complement,,,,,,
1915331,>TH[,1Qisaa,Isaiah,56,12,>TJW,>TJW W NQX JJN W NSBH CKR W JHJ K ZH H JWM W MXR GDWL JTR MW>D,,,no complement,,0,0000 0 000 000 0 0000 000 0 000 0 00 0 000 0 000 0000 000 0000 00,qal,impv,,,,,no complement,,,,,,
1925187,>TH[,1Q8,Isaiah,56,12,>TJW,>TJW >QX JJN W NSB>H CKR W HJH K ZH JWM MXR GDWL JTR M>D,,,no complement,,0,0000 000 000 0 00000 000 0 000 0 00 000 000 0000 000 000 00,qal,impv,,,,,no complement,,,,,,
231582,NWX[,MT,Isaiah,57,2,JNWXW,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,JNWXW <L MCKBWTM,,<L MCKBWTM,0,,,qal,impf,<L,,,,<L MCKB/,prep,,,det,subs,
231580,BW>[,MT,Isaiah,57,2,JBW>,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,JBW> CLWM,,no complement,,,,qal,impf,,,,,no complement,,,,,,
231585,HLK[,MT,Isaiah,57,2,HLK,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,HLK NKXW,,no complement,,,,qal,ptca,,,,,no complement,,,,,,
1915378,BW>[,1Qisaa,Isaiah,57,2,JBW>,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,no complement,,0,0 0000 0000 0 00000 00 000000000 0000 00000 00,qal,impf,,,,,no complement,,,,,,
1915381,NWX[,1Qisaa,Isaiah,57,2,JNWXW,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,W JNWXW <L MCKBWTJW,,<L MCKBWTJW,0,0,0 0000 0000 0 00000 00 000000000 0000 00000 00,qal,impf,<L,,,,no complement,,,,,,
1915384,HLK[,1Qisaa,Isaiah,57,2,HLWK,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,,,no complement,,0,0 0000 0000 0 00000 00 000000000 0000 00000 00,qal,infa,,,,,no complement,,,,,,
1925228,BW>[,1Q8,Isaiah,57,2,JBW>W,JBW>W CLWM JNWXW <L MCKBTM HWLK NKXH,,,no complement,,0,00000 0000 00000 00 0000000 0000 0000 00,qal,impf,,,,,no complement,,,,,,
1925230,NWX[,1Q8,Isaiah,57,2,JNWXW,JBW>W CLWM JNWXW <L MCKBTM HWLK NKXH,JNWXW <L MCKBTM,,<L MCKBTM,0,0,00000 0000 00000 00 0000000 0000 0000 00,qal,impf,<L,,,,<L MCKB/,prep,,,det,subs,
1925233,HLK[,1Q8,Isaiah,57,2,HWLK,JBW>W CLWM JNWXW <L MCKBTM HWLK NKXH,,,no complement,,0,00000 0000 00000 00 0000000 0000 0000 00,qal,ptca,,,,,no complement,,,,,,
231589,QRB[,MT,Isaiah,57,3,QRBW,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,W >TM QRBW HNH,>TM,HNH,0,,,qal,impv,,,,,HNH==,vc,,,,,
1915389,QRB[,1Qisaa,Isaiah,57,3,QRWBW,W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW,W >TMH QRWBW HNH,>TMH,HNH,0,0,0 0000 00000 000 000 0000 000 0000 0 0000 00,qal,impv,,,,,HNH==,vc,,,,,
1925238,QRB[,1Q8,Isaiah,57,3,QRBW,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,W >TMH QRWBW HNH,>TMH,HNH,0,0,0 000 0000 000 000 0000 000 0000 0 0000 00,qal,impv,,,,,HNH==,vc,,,,,
231643,<LH[,MT,Isaiah,57,6,H<LJT,B XLQJ NXL XLQK HM HM GWRLK GM LHM CPKT NSK H<LJT MNXH H <L >LH >NXM,H<LJT MNXH,,no complement,,,,hif,perf,,,,,no complement,,,,,,
1915445,<LH[,1Qisaa,Isaiah,57,6,H<LJTH,B XLQJ NXL XLQKH CMH HMH GWRLKH GM LHMH CPKTH NSK H<LJTH MNXH H <L >LH >NXM,,,no complement,,1,0 0000 000 000000 0000 000 0000000 00 00000 00000 000 000000 0000 0 00 000 0000 00,hifil,perf,,,,,no complement,,,,,,
231658,<LH[,MT,Isaiah,57,7,<LJT,<L HR GBH W NF> FMT MCKBK GM CM <LJT L ZBX ZBX,GM CM <LJT,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1915461,<LH[,1Qisaa,Isaiah,57,7,<LJT,<L HR GBH W NF> FMT MCKBKH GM CM <LJT L ZBWX ZBX,GM CM <LJT,,no complement,,,00 00 000 0 000 000 0000000 00 00 0000 0 0000 000 00,qal,perf,,,,,no complement,,,,,,
231674,GLH[,MT,Isaiah,57,8,GLJT,W >XR H DLT W H MZWZH FMT ZKRWNK KJ M >TJ GLJT W T<LJ HRXBT MCKBK W TKRT LK MHM >HBT MCKBM JD XZJT,KJ M >TJ GLJT,,no complement,,,,piel,perf,,,,,no complement,,,,,,
231676,<LH[,MT,Isaiah,57,8,T<LJ,W >XR H DLT W H MZWZH FMT ZKRWNK KJ M >TJ GLJT W T<LJ HRXBT MCKBK W TKRT LK MHM >HBT MCKBM JD XZJT,W T<LJ,,no complement,,,,qal,wayq,,,,,no complement,,,,,,
1915478,GLH[,1Qisaa,Isaiah,57,8,GLJTH,W >XR H DLT W H MZWZH FMTH ZKRWNKH KJ> M >TJ GLJTH W T<LW HRXBT MCKBK W TKRWTW LKH MHMH >HBT MCKBMH JD XZJT,KJ> M >TJ GLJTH,,no complement,,,0 000 0 000 0 0 00000 0000 00000000 000 0 0000 00000 0 0000 00000 000000 0 000000 0000 00000 0000 0000000 00 0000 00,piel,perf,,,,,no complement,,,,,,
1915480,<LH[,1Qisaa,Isaiah,57,8,T<LW,W >XR H DLT W H MZWZH FMTH ZKRWNKH KJ> M >TJ GLJTH W T<LW HRXBT MCKBK W TKRWTW LKH MHMH >HBT MCKBMH JD XZJT,W T<LW,,no complement,,,0 000 0 000 0 0 00000 0000 00000000 000 0 0000 00000 0 0000 00000 000000 0 000000 0000 00000 0000 0000000 00 0000 00,qal,wayy,,,,,no complement,,,,,,
231688,CWR=[,MT,Isaiah,57,9,TCRJ,W TCRJ L MLK B CMN W TRBJ RQXJK W TCLXJ YRJK <D M RXQ W TCPJLJ <D C>WL,W TCRJ L MLK B CMN,,L MLK,0,,,qal,wayq,L,,,,L H MLK/,prep,,,det,subs,
1915493,CWR=[,1Qisaa,Isaiah,57,9,TCRJ,W TCRJ L MLK B CMN W TRBJ RWQXJK W TCLXJ YJRJK <D M RXQ W TCPWLJ <D C>WL,W TCRJ L MLK B CMN,,L MLK,0,0,0 0000 0 000 0 000 0 0000 0000000 0 00000 000000 00 0 000 0 000000 00 0000 00,qal,wayy,L,,,,no complement,,,,,,
1915493,CWR=[,1Qisaa,Isaiah,57,9,TCRJ,W TCRJ L MLK B CMN W TRBJ RWQXJK W TCLXJ YJRJK <D M RXQ W TCPWLJ <D C>WL,W TCRJ L MLK B CMN,,L MLK,0,0,0 0000 0 000 0 000 0 0000 0000000 0 00000 000000 00 0 000 0 000000 00 0000 00,qal,wayy,L,,,,no complement,,,,,,
231771,XSH[,MT,Isaiah,57,13,XWSH,B Z<QK JYJLK QBWYJK W >T KLM JF> RWX JQX HBL W H XWSH BJ JNXL >RY W JJRC HR QDCJ,H XWSH BJ,,BJ,0,,,qal,ptca,B,,,,B,prep,,,det,,
1915581,XSH[,1Qisaa,Isaiah,57,13,XWSH,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,XWSH BJ>,,BJ>,0,0,0 00000 0000000 0000000 0 00 00000 000 000 0 000 000 0 0000 0000 0000 000 0 000 00 000000 00,qal,ptca,B,,,,no complement,,,,,,
231783,PNH[,MT,Isaiah,57,14,PNW,W >MR SLW SLW PNW DRK HRJMW MKCWL M DRK <MJ,PNW DRK,,no complement,,,,piel,impv,,,,,no complement,,,,,,
1915596,PNH[,1Qisaa,Isaiah,57,14,PNW,W JW>MR SWLW SWLW H MSLH PNW DRK HRJMW MKCWL M DRK <MJ>,,,no complement,,0,0 00000 0000 0000 0 0000 000 000 00000 00000 0 000 00000 00,piel,impv,,,,,no complement,,,,,,
231850,HLK[,MT,Isaiah,57,17,JLK,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,W JLK CWBB B DRK LBW,,B DRK LBW,0,,,qal,wayq,B,,,,B DRK/ LB/,prep,,,det,subs subs,
1915669,HLK[,1Qisaa,Isaiah,57,17,JLK,B <WWN BY<W QYPTJ W >KHW W >HSTR W >QYWPH W JLK CWBB B DRK LBJ,W JLK CWBB B DRK LBJ,,B DRK LBJ,0,0,0 0000 00000 00000 0 00000 0 00000 0 000000 0 000 0000 0 000 0000 00,qal,wayy,B,,,,no complement,,,,,,
1925269,HLK[,1Q8,Isaiah,57,17,JLK,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,W JLK CWBB B DRK LBW,,B DRK LBW,0,0,0 000 00000 00000 0 00000 0000 0 0000 0 000 0000 0 000 0000 00,qal,wayy,B,,,,B DRK/ LB/,prep,,,det,subs subs,
232056,BW>[,MT,Isaiah,58,7,TBJ>,H LW> PRS L R<B LXMK W <NJJM MRWDJM TBJ> BJT KJ TR>H <RM W KSJTW W M BFRK L> TT<LM,W <NJJM MRWDJM TBJ> BJT,,BJT,0,,,hif,impf,,,,,BJT/,vc,,,und,subs,
1915881,BW>[,1Qisaa,Isaiah,58,7,TBJ>,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,W <NWJJM MRWDJM TBJ> BJT,,BJT,0,0,0 000 0000 0 000 000000 0 000000 000000 0000 000 000 0000 0000 0 000000 000 0 0 000000 000 0000 00,hifil,impf,,,,,no complement,,,,,,
1915893,<LH[,1Qisaa,Isaiah,58,7,TT<L,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,W M BFRKH LW> TT<L,,M BFRKH,0,0,0 000 0000 0 000 000000 0 000000 000000 0000 000 000 0000 0000 0 000000 000 0 0 000000 000 0000 00,hitpael,impf,MN,,,,no complement,,,,,,
1925476,BW>[,1Q8,Isaiah,58,7,TBJ>,H LW> PRWS L R<B LXMK <NJJM MRDJM TBJ> BJT KJ TR>H <RWM W KSJTW W M BFRK L> TT<LM,<NJJM MRDJM TBJ> BJT,,BJT,0,0,0 000 0000 0 000 00000 00000 00000 0000 000 00 0000 0000 0 000000 0 0 00000 00 00000 00,hifil,impf,,,,,no complement,,,,,,
232079,HLK[,MT,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRK W >RKTK MHRH TYMX W HLK L PNJK YDQK KBWD JHWH J>SPK,W HLK L PNJK YDQK,YDQK,L PNJK,0,,,qal,perf,L,,,,L PNH/,prep,,,det,subs,
1915905,HLK[,1Qisaa,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,W HLK L PNJKH YDQKH,YDQKH,L PNJKH,0,0,00 0000 0 000 000000 0 00000000 0000 0000 0 000 0 000000 000000 0 0000 0000 0000000 00,qal,perf,L,,,,no complement,,,,,,
1925498,HLK[,1Q8,Isaiah,58,8,HLK,>Z JBQ< K CXR >WRK >RWKTK MHRH TYMX W HLK L PNJK YDQK W KBWD JHWH J>SPK,W HLK L PNJK YDQK,YDQK,L PNJK,0,0,00 0000 0 000 00000 0000000 0000 0000 0 000 0 00000 00000 0 0000 0000 000000 00,qal,perf,L,,,,no complement,,,,,,
232096,SWR[,MT,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCW< W J>MR HNNJ >M TSJR M TWKK MWVH CLX >YB< W DBR >WN,>M TSJR M TWKK MWVH,,M TWKK,0,,,hif,impf,MN,,,,MN TWK/,prep,,,det,subs,
1915924,SWR[,1Qisaa,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,>M TSJR M TWKKH MWVH,,M TWKKH,0,0,00 0000 0 0000 0000 0000 0 00000 00000 00 0000 0 000000 0000 0 0000 0000 0 000 000 00,hifil,impf,MN,,,,no complement,,,,,,
1925517,SWR[,1Q8,Isaiah,58,9,TSJR,>Z TQR> W JHWH J<NH TCWJ< W J>MR HNNJ >M TSJR M TWKK MVH CLX >YB< W DBR >WN,>M TSJR M TWKK MVH,,M TWKK,0,0,00 0000 0 0000 0000 00000 0 0000 00000 00 0000 0 00000 000 000 0000 0 000 000 00,hifil,impf,MN,,,,MN TWK/,prep,,,det,subs,
232166,CWB[,MT,Isaiah,58,12,MCBB,W BNW MMK XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR> LK GDR PRY MCBB NTJBWT L CBT,MCBB NTJBWT,,no complement,,,,piel,ptca,,,,,no complement,,,,,,
1915995,CWB[,1Qisaa,Isaiah,58,12,MCWBB,W BNW MMKH XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR>W LK GWDR PRY MCWBB NTJBWT L CBT,MCWBB NTJBWT,,no complement,,,0 000 00000 00000 0000 00000 000 0 000 00000 0 0000 000 0000 000 00000 000000 0 000 00,polel,ptca,,,,,no complement,,,,,,
1925587,CWB[,1Q8,Isaiah,58,12,MCJB,W BNW MMK XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR> LK GWDR PRY MCJB NTJBWT L CBT,MCJB NTJBWT,,no complement,,,0 000 0000 00000 0000 00000 000 0 000 00000 0 000 000 0000 000 0000 000000 0 000 00,hifil,ptca,,,,,no complement,,,,,,
232171,CWB[,MT,Isaiah,58,13,TCJB,>M TCJB M CBT RGLK <FWT XPYJK B JWM QDCJ W QR>T L CBT <NG L QDWC JHWH MKBD W KBDTW M <FWT DRKJK M MYW> XPYK W DBR DBR,>M TCJB M CBT RGLK,,M CBT,0,,,hif,impf,MN,,,,MN CBT/,prep,,,und,subs,
1916001,CWB[,1Qisaa,Isaiah,58,13,TCJB,>M TCJB M CBT RGLKH M <FWT XPYJKH B JWM QWDCJ W QR>TH L CBT <WNG W L QDWC JHWH MKBD W KBDTW M <FWT DRKJKH W M MYW> XPYKH W DBR DBR,>M TCJB M CBT RGLKH,,M CBT,0,0,00 0000 0 000 000000 0 0000 0000000 0 000 000000 0 00000 0 000 0000 0 0 0000 0000 0000 0 000000 0 0000 0000000 0 0 0000 000000 0 000 000 00,hifil,impf,MN,,,,no complement,,,,,,
1925593,CWB[,1Q8,Isaiah,58,13,TCJB,>M TCJB M CBT RGLK <FWT XPYK B JWM QDCJ W QR>T L CBT <NG W L QDWC JHWH MKBD W KBDTW M <FWT DRKK M MYW> XPYK W DBR DBR,>M TCJB M CBT RGLK,,M CBT,0,0,00 0000 0 000 00000 0000 00000 0 000 00000 0 0000 0 000 000 0 0 0000 0000 0000 0 000000 0 0000 00000 0 0000 00000 0 000 000 00,hifil,impf,MN,,,,no complement,,,,,,
232324,RWY[,MT,Isaiah,59,7,JRYW,RGLJHM L R< JRYW W JMHRW L CPK DM NQJ MXCBWTJHM MXCBWT >WN CD W CBR B MSLWTM,RGLJHM L R< JRYW,RGLJHM,L R<,0,,,qal,impf,L,,,,L H R</,prep,,,det,,
232326,MHR[,MT,Isaiah,59,7,JMHRW,RGLJHM L R< JRYW W JMHRW L CPK DM NQJ MXCBWTJHM MXCBWT >WN CD W CBR B MSLWTM,W JMHRW,,no complement,,,,piel,impf,,,,,no complement,,,,,,
1916158,RWY[,1Qisaa,Isaiah,59,7,JRWYW,RGLJHMH L R< JRWYW W JMHRW L CPWK DM NQJ> MXCBWTJHMH MXCBWT >WN CD W CBR W XMS B MSLWTJHMH,RGLJHMH L R< JRWYW,RGLJHMH,L R<,0,0,00000000 0 00 00000 0 00000 0 0000 00 0000 00000000000 000000 000 00 0 000 0 000 0 0000000000 00,qal,impf,L,,,,no complement,,,,,,
1916160,MHR[,1Qisaa,Isaiah,59,7,JMHRW,RGLJHMH L R< JRWYW W JMHRW L CPWK DM NQJ> MXCBWTJHMH MXCBWT >WN CD W CBR W XMS B MSLWTJHMH,,,no complement,,0,00000000 0 00 00000 0 00000 0 0000 00 0000 00000000000 000000 000 00 0 000 0 000 0 0000000000 00,piel,impf,,,,,no complement,,,,,,
1925749,RWY[,1Q8,Isaiah,59,7,JRYW,RGLJHM L R< JRYW W JMHRW L CPK DM NQJ MXCBTJHM MXCBWT >WN CD W CBR B MSLWTM,RGLJHM L R< JRYW,RGLJHM,L R<,0,0,0000000 0 00 0000 0 00000 0 000 00 00000 000000000 000000 000 00 0 000 0 0000000 00,qal,impf,L,,,,no complement,,,,,,
1925751,MHR[,1Q8,Isaiah,59,7,JMHRW,RGLJHM L R< JRYW W JMHRW L CPK DM NQJ MXCBTJHM MXCBWT >WN CD W CBR B MSLWTM,,,no complement,,0,0000000 0 00 0000 0 00000 0 000 00 00000 000000000 000000 000 00 0 000 0 0000000 00,piel,impf,,,,,no complement,,,,,,
232378,HLK[,MT,Isaiah,59,9,NHLK,<L KN RXQ MCPV MMNW W L> TFJGNW YDQH NQWH L >WR W HNH XCK L NGHWT B >PLWT NHLK,B >PLWT NHLK,,B >PLWT,0,,,piel,impf,B,,,,B H >PLH/,prep,,,det,subs,
1916216,HLK[,1Qisaa,Isaiah,59,9,NHLK,<L KN RXQ MCPV MMNW W LW> TFJGNW YDQH NQWH L >WR W HNH XWCK L NGHWT B >PLH NHLK,B >PLH NHLK,,B >PLH,0,0,00 00 000 0000 00000 0 000 0000000 0000 0000 0 000 0 000 0000 0 00000 0 0000 0000 00,piel,impf,B,,,,no complement,,,,,,
232478,BW>[,MT,Isaiah,59,14,BW>,W HSG >XWR MCPV W YDQH M RXWQ T<MD KJ KCLH B RXWB >MT W NKXH L> TWKL L BW>,L BW>,,no complement,,,,qal,infc,,,,,no complement,,,,,,
1916312,BW>[,1Qisaa,Isaiah,59,14,BW>,W >SJG >XWR MCPV W YDQH M RXWQ T<MWD KJ> KCLH B RXWB >MT W NKWXH LW> TWKL L BW>,,,no complement,,0,0 0000 0000 0000 0 0000 0 0000 00000 000 0000 0 0000 000 0 00000 000 0000 0 000 00,qal,infc,,,,,no complement,,,,,,
232485,SWR[,MT,Isaiah,59,15,SR,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ >JN MCPV,SR M R<,,M R<,0,,,qal,ptca,MN,,,,MN R</,prep,,,und,,
1916320,SWR[,1Qisaa,Isaiah,59,15,SR,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ> >JN MCPV,SR M R<,,M R<,0,0,0 000 0 000 00000 0 00 0 00 000000 0 000 0000 0 000 0 000000 000 000 0000 00,qal,ptca,MN,,,,MN R</,prep,,,und,,
232577,NWS[,MT,Isaiah,59,19,NSSH,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,RWX JHWH NSSH BW,RWX JHWH,BW,0,,,piel,perf,B,,,,B,prep,,,det,,
232570,BW>[,MT,Isaiah,59,19,JBW>,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,KJ JBW> K NHR YR,YR,no complement,,,,qal,impf,,,,,no complement,,,,,,
1916406,BW>[,1Qisaa,Isaiah,59,19,JBW>,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,,,no complement,,0,0 00000 0 0000 00 00 0000 0 0 0000 000 00 0000000 000 0000 0 000 000 000 0000 00000 0000 00,qal,impf,,,,,no complement,,,,,,
1916412,NWS[,1Qisaa,Isaiah,59,19,NWSSH,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,RWX JHWH NWSSH BWH,RWX JHWH,BWH,0,0,0 00000 0 0000 00 00 0000 0 0 0000 000 00 0000000 000 0000 0 000 000 000 0000 00000 0000 00,polel,perf,B,,,,no complement,,,,,,
232580,BW>[,MT,Isaiah,59,20,B>,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,W B> L YJWN GW>L,,L YJWN,0,,,qal,perf,L,,,,L YJWN==/,prep,topo,inanim,det,nmpr,
232586,CWB[,MT,Isaiah,59,20,CBJ,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,,,no complement,,,,qal,ptca,,,,,L CWB[ PC</ B J<QB/,prep + prep,pers,anim,und,subs nmpr,
1916416,BW>[,1Qisaa,Isaiah,59,20,B>,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,W B> >L YJWN GW>L,,>L YJWN,0,0,0 00 00 0000 0000 0 0 000 000 0 00000 0000 0000 00,qal,perf,>L,,,,no complement,,,,,,
1916422,CWB[,1Qisaa,Isaiah,59,20,CBJ,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,,,no complement,,0,0 00 00 0000 0000 0 0 000 000 0 00000 0000 0000 00,qal,ptca,,,,,no complement,,,,,,
232609,MWC[,MT,Isaiah,59,21,JMWCW,W >NJ Z>T BRJTJ >WTM >MR JHWH RWXJ >CR <LJK W DBRJ >CR FMTJ B PJK L> JMWCW M PJK W M PJ ZR<K W M PJ ZR< ZR<K >MR JHWH M <TH W <D <WLM,RWXJ W DBRJ L> JMWCW M PJK W M PJ ZR<K W M PJ ZR< ZR<K M <TH W <D <WLM,RWXJ W DBRJ,M PJK W M PJ ZR<K W M PJ ZR< ZR<K,0,,,qal,impf,MN,MN,MN,,MN PH/ W MN PH/ ZR</ W MN PH/ ZR</ ZR</,prep + prep + prep,,,det,subs subs subs subs subs subs,
