verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,comments
1912387,BW>[,1Qisaa,Isaiah,47,13,JBW>,K RWB <YTK J<MWDW N> W JWCJ<WK XWBRJ CMJM W H XWZJM B KWKBJM MWD<JM L XRDJM M >CR JBW> <LJHMH,0 000 00000 000000 00 0 00000000 00000 0000 0 0 00000 0 000000 000000 0 00000 0 000 0000 0000000 00,qal,impf,M >CR JBW> <LJHMH,,<LJHMH,no complement,,0,,,,,,,,<L,,,,
1923499,BW>[,1Q8,Isaiah,47,13,JB>W,NL>JT B RB <YTJK J<MDW N> W JWCJ<K HBRJ H CMJM H XZJM B KWKBJM MWDJ<M L XDCJM M >CR JB>W <LJK,00000 0 00 000000 00000 00 0 0000000 0000 0 0000 0 0000 0 000000 000000 0 00000 0 000 0000 00000 00,qal,impf,M >CR JB>W <LJK,,<LJK,no complement,,0,,,,,,,,<L,,,,
228788,T<H[,MT,Isaiah,47,15,T<W,KN HJW LK >CR JG<T SXRJK M N<WRJK >JC L <BRW T<W >JN MWCJ<K,,qal,perf,T<W,,no complement,no complement,,,,,,,,,,,,,,
1912423,T<H[,1Qisaa,Isaiah,47,15,T<W,KN HJW LK >CR JG<TJ SWXRJK M N<WRJK >JC L <BRW T<W >JN MWCJ<K,00 000 000 000 00000 0000000 0 0000000 000 0 00000 000 000 0000000 00,qal,perf,T<W,,no complement,no complement,,,,,,,,,,,,,,
228804,JY>[,MT,Isaiah,48,1,JY>W,CM<W Z>T BJT J<QB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LHJ JFR>L JZKJRW L> B >MT W L> B YDQH,,qal,perf,W M MJ JHWDH JY>W,,M MJ JHWDH,MN MJM/ JHWDH/,,0,prep,"pers,gens,topo",,det,subs nmpr,,,MN,,,,
1912440,JY>[,1Qisaa,Isaiah,48,1,JY>W,CM<W ZW>T BJT J<QWB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LWHJ JFR>L JZKJRW LW> B >MT W LW> B YDQH,0000 0000 000 00000 0 000000 0 00 00000 0 0 00 00000 0000 0 000000 0 00 0000 0 0 00000 00000 000000 000 0 000 0 000 0 0000 00,qal,perf,W M MJ JHWDH JY>W,,M MJ JHWDH,MN MJM/ JHWDH/,,0,prep,"pers,gens,topo",,det,subs nmpr,,,MN,,,,
228844,JY>[,MT,Isaiah,48,3,JY>W,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,,qal,perf,W M PJ JY>W,,M PJ,MN PH/,,0,prep,,,det,subs,,,MN,,,,
228850,BW>[,MT,Isaiah,48,3,TB>NH,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,,qal,wayq,W TB>NH,,no complement,no complement,,,,,,,,,,,,,,
1912482,JY>[,1Qisaa,Isaiah,48,3,JY>H,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,0 0000000 0 00 00000 0 0 000 0000 0 0000000 00000 00000 0 0000000 00,qal,perf,W M PJ JY>H,,M PJ,MN PH/,,0,prep,,,det,subs,,,MN,,,,
1912488,BW>[,1Qisaa,Isaiah,48,3,TBW>JNH,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,0 0000000 0 00 00000 0 0 000 0000 0 0000000 00000 00000 0 0000000 00,qal,wayy,W TBW>JNH,,no complement,no complement,,,,,,,,,,,,,,
228870,BW>[,MT,Isaiah,48,5,TBW>,W >GJD LK M >Z B VRM TBW> HCM<TJK PN T>MR <YBJ <FM W PSLJ W NSKJ YWM,,qal,impf,B VRM TBW>,,no complement,no complement,,,,,,,,,,,,,,
1912511,BW>[,1Qisaa,Isaiah,48,5,TBW>,W >GJDH LKH M >Z B VRM TBW> HCM<TJKH PN TW>MR <YBJ <FM PSLJ W NSKJ YWM,0 00000 0000 0 00 0 000 0000 000000000 00 00000 00000 0000 00000 0 00000 0000 00,qal,impf,,,no complement,no complement,,,,,,,,,,,,,,
229019,BW>[,MT,Isaiah,48,15,HBJ>TJW,>NJ >NJ DBRTJ >P QR>TJW HBJ>TJW W HYLJX DRKW,,hif,perf,HBJ>TJW,,no complement,no complement,,,,,,,,,,,,,,
1912672,BW>[,1Qisaa,Isaiah,48,15,HBJ>WTJHW,>NJ >NJ DBRTJ >P QR>TJ W HBJ>WTJHW W HYLJXH DRKWHJ,000 000 00000 00 00000 0 0000000000 0 000000 0000000 00,hifil,perf,,,no complement,no complement,,,,,,,,,,,,,,
229023,QRB[,MT,Isaiah,48,16,QRBW,QRBW >LJ CM<W Z>T L> M R>C B STR DBRTJ M <T HJWTH CM >NJ W <TH >DNJ JHWH CLXNJ W RWXW,,qal,impv,QRBW >LJ,,>LJ,>L,,0,prep,,,det,,,,>L,,,,
1912677,QRB[,1Qisaa,Isaiah,48,16,QRWBW,QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW,00000 0000 01111 0 0000 0000 000 0 000 0 000 00000 0 00 000000 0000 000 0 000 00000 0000 000000 0 00000 00,qal,impv,QRWBW >LJ,,>LJ,no complement,,0,,,,,,,,>L,,,,
229061,HLK[,MT,Isaiah,48,17,TLK,KH >MR JHWH G>LK QDWC JFR>L >NJ JHWH >LHJK MLMDK L HW<JL MDRJKK B DRK TLK,,qal,impf,TLK,,no complement,no complement,,,,,,,,,,,,,,
1912718,HLK[,1Qisaa,Isaiah,48,17,TLK,KWH >MR JHWH GW>LKH QDWC JFR>L >NJ JHWH >LWHJKH MLMDKH L HW<JL HDRJKH B DRK >CR TLK BH,000 000 0000 0000000 0000 00000 000 0000 00000000 0000000 0 00000 0000000 0 000 000 000 000 00,qal,impf,TLK BH,,BH,no complement,,0,,,,,,,,B,,,,
1923548,HLK[,1Q8,Isaiah,48,17,TLK,KH >MR JHWH G>LK QDWC JFR>L >NJ JHWH >LHJK MLMDK L HW<JL MDRKJK B DRK TLK,01 00 000 0000 00000 0000 00000 000 0000 000000 000000 0 00000 0000000 0 000 000 00,qal,impf,,,no complement,no complement,,,,,,,,,,,,,,
229098,JY>[,MT,Isaiah,48,20,Y>W,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,,qal,impv,Y>W M BBL,,M BBL,MN BBL/,,0,prep,topo,inanim,det,nmpr,,,MN,,,,
229101,BRX[,MT,Isaiah,48,20,BRXW,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,,qal,impv,BRXW M KFDJM,,M KFDJM,MN KFDJM/,,0,prep,topo,inanim,det,nmpr,,,MN,,,,
229110,JY>[,MT,Isaiah,48,20,HWYJ>WH,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,,hif,impv,HWYJ>WH <D QYH H >RY,,<D QYH H >RY,<D QYH=/ H >RY/,,0,prep,,,det,subs subs,,,<D,,,,
1912757,JY>[,1Qisaa,Isaiah,48,20,Y>W,Y>W M BBL BRXW M KFDJJM B QWL RWNH HGJDW W HCMJ<W ZW>T <D QYWJ H >RY >MRW G>L JHWH >T <BDW J<QWB,000 0 000 0000 0 000000 0 000 0000 00000 0 000000 0000 00 0000 0 000 0000 000 0000 00 00000 00000 00,qal,impv,Y>W M BBL,,M BBL,no complement,,0,,,,,,,,MN,,,,
1912760,BRX[,1Qisaa,Isaiah,48,20,BRXW,Y>W M BBL BRXW M KFDJJM B QWL RWNH HGJDW W HCMJ<W ZW>T <D QYWJ H >RY >MRW G>L JHWH >T <BDW J<QWB,000 0 000 0000 0 000000 0 000 0000 00000 0 000000 0000 00 0000 0 000 0000 000 0000 00 00000 00000 00,qal,impv,BRXW M KFDJJM,,M KFDJJM,no complement,,0,,,,,,,,MN,,,,
1923587,JY>[,1Q8,Isaiah,48,20,Y>W,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWY>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,000 0 000 0000 0 00000 0 000 000 00000 000000 000 0000000 00 000 0 000 0000 000 0000 00000 0000 00,qal,impv,Y>W M BBL,,M BBL,no complement,,0,,,,,,,,MN,,,,
1923590,BRX[,1Q8,Isaiah,48,20,BRXW,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWY>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,000 0 000 0000 0 00000 0 000 000 00000 000000 000 0000000 00 000 0 000 0000 000 0000 00000 0000 00,qal,impv,BRXW M KFDJM,,M KFDJM,MN KFDJM/,,0,prep,topo,inanim,det,nmpr,,,MN,,,,
1923599,JY>[,1Q8,Isaiah,48,20,HWY>WH,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWY>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,000 0 000 0000 0 00000 0 000 000 00000 000000 000 0000000 00 000 0 000 0000 000 0000 00000 0000 00,hifil,impv,HWY>WH <D QYH H >RY,,<D QYH H >RY,no complement,,0,,,,,,,,<D,,,,
229125,HLK[,MT,Isaiah,48,21,HWLJKM,W L> YM>W B XRBWT HWLJKM MJM M YWR HZJL LMW W JBQ< YWR W JZBW MJM,,hif,perf,HWLJKM,,no complement,no complement,,,,,,,,,,,,,,
1912786,HLK[,1Qisaa,Isaiah,48,21,HWLJKW,W LW> YM>W B XRBWT HWLJKW MJM M YWR HZJB LMW W JBQ< YWR W JZWBW MJM,0 000 0000 0 00000 0000000 000 0 000 0000 0000 0 0000 000 0 00000 000 00,hifil,perf,,,no complement,no complement,,,,,,,,,,,,,,
1923615,HLK[,1Q8,Isaiah,48,21,HWLJKM,W L> YM>W B XRBWT HWLJKM MJM M YWR HZJL LMW W JBQ< YR W JZBW MJM,0 00 0000 0 00000 0000000 000 0 000 0000 0000 0 0000 00 0 0000 000 00,hifil,perf,,,no complement,no complement,,,,,,,,,,,,,,
229219,CWB[,MT,Isaiah,49,5,CWBB,W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,,piel,infc,L CWBB J<QB >LJW,,>LJW,>L,,0,prep,,,det,,,,>L,,,,
1912889,CWB[,1Qisaa,Isaiah,49,5,CWBB,W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ,0 000 000 0000 000000 0 000 0 000 000 0 0000 00000 00000 0 00000 000 0000 0 00000 0 0000 0000 0 000000 000 00000 00,polel,infc,L CWBB J<QWB >LJW,,>LJW,no complement,,0,,,,,,,,>L,,,,
1923715,CWB[,1Q8,Isaiah,49,5,CWBB,W <TH KH >MR JHWH JWYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L LW J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,0 000 00 000 0000 000000 0 000 0 000 000 0 0000 0000 00000 0 00000 000 0000 0 0000 0 0000 0000 0 00000 000 0000 00,polel,infc,L CWBB J<QB >LJW,,>LJW,no complement,,0,,,,,,,,>L,,,,
229251,CWB[,MT,Isaiah,49,6,HCJB,W J>MR NQL M HJWTK LJ <BD L HQJM >T CBVJ J<QB W NYJRJ JFR>L L HCJB W NTTJK L >WR GWJM L HJWT JCW<TJ <D QYH H >RY,,hif,infc,W L HCJB,,no complement,no complement,,,,,,,,,,,,,,
1912922,CWB[,1Qisaa,Isaiah,49,6,HCJB,W JW>MR NQL M HJWTKH LJ <BD L HQJM >T CBVJ JFR>L W NYJRJ J<QWB L HCJB W NTTJK L >WR GW>JM L HJWT JCW<TJ <D QYWJ H >RY,0 00000 000 0 0000000 000 000 0 0000 00 0000 00000 0 00000 00000 0 0000 0 000000 0 000 00000 0 0000 0000000 00 0000 0 000 00,hifil,infc,,,no complement,no complement,,,,,,,,,,,,,,
1923741,CWB[,1Q8,Isaiah,49,6,HCJB,W J>MR H NQL M HJWTK LJ <BD L HCJB >T CBVJ J<QB W NYWRJ JFR>L L HCJB W NTTJK L >WR GWJM L HJWT CW<TJ <D QYH >RY,0 0000 0 000 0 000000 000 000 0 0000 00 0000 0000 0 00000 00000 0 0000 0 000000 0 000 0000 0 0000 11000000 00 000 000 00,hifil,infc,,,no complement,no complement,,,,,,,,,,,,,,
1923749,CWB[,1Q8,Isaiah,49,6,HCJB,W J>MR H NQL M HJWTK LJ <BD L HCJB >T CBVJ J<QB W NYWRJ JFR>L L HCJB W NTTJK L >WR GWJM L HJWT CW<TJ <D QYH >RY,0 0000 0 000 0 000000 000 000 0 0000 00 0000 0000 0 00000 00000 0 0000 0 000000 0 000 0000 0 0000 11000000 00 000 000 00,hifil,infc,,,no complement,no complement,,,,,,,,,,,,,,
229324,JY>[,MT,Isaiah,49,9,Y>W,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,,qal,impv,Y>W,,no complement,no complement,,,,,,,,,,,,,,
229330,GLH[,MT,Isaiah,49,9,HGLW,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,,nif,impv,HGLW,,no complement,no complement,,,,,,,,,,,,,,
1912998,JY>[,1Qisaa,Isaiah,49,9,Y>W,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,0 0000 0 000000 000 0 0 000 0 0000 0000 00 000 0000 0000 0 0 000 00000 0000000 00,qal,impv,,,no complement,no complement,,,,,,,,,,,,,,
1913004,GLH[,1Qisaa,Isaiah,49,9,HGLW,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,0 0000 0 000000 000 0 0 000 0 0000 0000 00 000 0000 0000 0 0 000 00000 0000000 00,nifal,impv,,,no complement,no complement,,,,,,,,,,,,,,
1923824,JY>[,1Q8,Isaiah,49,9,Y>W,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,0 000 0 000000 000 0 000 0 000 0000 00 00000 0000 0 0 00 00000 0000000 00,qal,impv,,,no complement,no complement,,,,,,,,,,,,,,
1923829,GLH[,1Q8,Isaiah,49,9,HGLW,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,0 000 0 000000 000 0 000 0 000 0000 00 00000 0000 0 0 00 00000 0000000 00,nifal,impv,,,no complement,no complement,,,,,,,,,,,,,,
229372,BW>[,MT,Isaiah,49,12,JB>W,HNH >LH M RXWQ JB>W W HNH >LH M YPWN W M JM W >LH M >RY SJNJM,,qal,impf,HNH >LH M RXWQ JB>W,>LH,M RXWQ,MN RXWQ/,,0,prep,,,und,,,,MN,,,,
1913051,BW>[,1Qisaa,Isaiah,49,12,JBW>W,HNH >LH M RXWQ JBW>W W HNH >LH M YPWN W M JM W >LH M >RY SWNJJM,000 000 0 0000 00000 0 000 000 0 0000 0 0 00 0 000 0 000 000000 00,qal,impf,HNH >LH M RXWQ JBW>W,>LH,M RXWQ,MN RXWQ/,,0,prep,,,und,,,,MN,,,,
1923873,BW>[,1Q8,Isaiah,49,12,JB>W,HNH >LH M RXWQ JB>W W HNH >LH M YPWN W M JM W >LH M >RY SJNJM,000 000 0 0000 0000 0 000 000 0 0000 0 0 00 0 000 0 000 00000 00,qal,impf,HNH >LH M RXWQ JBW>W,>LH,M RXWQ,MN RXWQ/,,0,prep,,,und,,,,MN,,,,
229438,JY>[,MT,Isaiah,49,17,JY>W,MHRW BNJK MHRSJK W MXRBJK MMK JY>W,,qal,impf,MHRSJK W MXRBJK MMK JY>W,MHRSJK W MXRBJK,MMK,MN,,0,prep,,,det,,,,MN,,,,
229432,MHR[,MT,Isaiah,49,17,MHRW,MHRW BNJK MHRSJK W MXRBJK MMK JY>W,,piel,perf,MHRW BNJK,BNJK,no complement,no complement,,,,,,,,,,,,,,
1913118,MHR[,1Qisaa,Isaiah,49,17,MHRW,MHRW BWNJK MHWRSJK W MXRJBJK MMK JY>W,0000 000000 00000000 0 00000000 0000 0000 00,piel,perf,,,no complement,no complement,,,,,,,,,,,,,,
1913124,JY>[,1Qisaa,Isaiah,49,17,JY>W,MHRW BWNJK MHWRSJK W MXRJBJK MMK JY>W,0000 000000 00000000 0 00000000 0000 0000 00,qal,impf,MHWRSJK W MXRJBJK MMK JY>W,MHWRSJK W MXRJBJK,MMK,no complement,,0,,,,,,,,MN,,,,
229446,BW>[,MT,Isaiah,49,18,B>W,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK XJ >NJ N>M JHWH KJ KLM K <DJ TLBCJ W TQCRJM K KLH,,qal,perf,B>W LK,,LK,L,,0,prep,,,det,,,,L,,,,
1913133,BW>[,1Qisaa,Isaiah,49,18,B>W,S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH,000 0000 000000 0 000 00000 00000 000 0000 00 000 0000 0000 000 00000 0 000 00000 0 0000000 0 000 00,qal,perf,B>W LKJ,,LKJ,no complement,,0,,,,,,,,L,,,,
229488,NGC[,MT,Isaiah,49,20,GCH,<WD J>MRW B >ZNJK BNJ CKLJK YR LJ H MQWM GCH LJ W >CBH,,qal,impv,GCH LJ,,no complement,no complement,,,,,,,,,,,,,,
1913175,NGC[,1Qisaa,Isaiah,49,20,GCH,<WD JW>MRW B >WZNJK BNJ CKWLJK YR LJ H MQWM GCH LJ W >CBH,000 000000 0 0000000 000 0000000 00 000 0 0000 0000 000 0 0000 00,qal,impv,GCH LJ,,no complement,no complement,,,,,,,,,,,,,,
229506,GLH[,MT,Isaiah,49,21,GLH,W >MRT B LBBK MJ JLD LJ >T >LH W >NJ CKWLH W GLMWDH GLH W SWRH W >LH MJ GDL HN >NJ NC>RTJ L BDJ >LH >JPH HM,,qal,ptca,GLH,,no complement,no complement,,,,,,,,,,,,,,
1913195,GLH[,1Qisaa,Isaiah,49,21,GWLH,W >MRT B LBBK MJ> JLD LJ >T >LH W >NJ CKWLH W GLMWDH W GWLH W SRH >LH MJ> GDL HNH >NJ NC>RTJ L BDJ >LH >JPW HMH,0 0000 0 00000 000 000 000 00 000 0 000 00000 0 000000 0 0000 0 000 000 000 000 000 000 000000 0 0000 000 0000 000 00,qal,ptca,,,no complement,no complement,,,,,,,,,,,,,,
229536,BW>[,MT,Isaiah,49,22,HBJ>W,KH >MR >DNJ JHWH HNH >F> >L GWJM JDJ W >L <MJM >RJM NSJ W HBJ>W BNJK B XYN W BNTJK <L KTP TNF>NH,,hif,perf,W HBJ>W BNJK B XYN,,no complement,no complement,,,,,,,,,,,,,,
1913226,BW>[,1Qisaa,Isaiah,49,22,HBJ>W,KJ> KWH >MR JHWH HNH >F> >L GW>JM JDJ W >L H <MJM >RJM NSJ W HBJ>W BNJK B XWYN W BNWTJK <L KTP TNFNH,000 000 000 0000 000 000 00 00000 0000 0 00 0 0000 0000 0000 0 00000 00000 0 0000 0 0000000 00 000 00000 00,hifil,perf,,,no complement,no complement,,,,,,,,,,,,,,
229653,BW>[,MT,Isaiah,50,2,B>TJ,MDW< B>TJ W >JN >JC QR>TJ W >JN <WNH H QYWR QYRH JDJ M PDWT W >M >JN BJ KX L HYJL HN B G<RTJ >XRJB JM >FJM NHRWT MDBR TB>C DGTM M >JN MJM W TMT B YM>,,qal,perf,MDW< B>TJ,,no complement,no complement,,,,,,,,,,,,,,
1913347,BW>[,1Qisaa,Isaiah,50,2,B>TJ,MDW< B>TJ W >JN >JC QR>TJ W >JN <WNH H QYWR QYRH JDJ M PDWT >M >JN BJ KWX L HYJL HNH B G<RTJ >XRJB JM >FJM NHRWT MDBR TJBC DGTM M >JN MJM W TMWT B YM>,0000 0000 0 000 000 00000 0 000 0000 0 0000 0000 0000 0 0000 00 000 000 000 0 0000 000 0 000000 00000 00 0000 00000 0000 0000 00000 0 000 000 0 0000 0 000 00,qal,perf,,,no complement,no complement,,,,,,,,,,,,,,
229785,NGC[,MT,Isaiah,50,8,JGC,QRWB MYDJQJ MJ JRJB >TJ N<MDH JXD MJ B<L MCPVJ JGC >LJ,,qal,impf,JGC >LJ,,>LJ,>L,,0,prep,,,det,,,,>L,,,,
1913481,NGC[,1Qisaa,Isaiah,50,8,JGC,QRWB MYDJQJ MJ JRJB >TJ N<MWDH JXDJW MJ B<L MCPVJ JGC >LJ,0000 0000000 00 0000 0000 000000 00000 00 000 000000 000 0000 00,qal,impf,JGC >LJ,,>LJ,no complement,,0,,,,,,,,>L,,,,
1923957,NGC[,1Q8,Isaiah,50,8,JGC,QRWB MYDJQJ MJ JRJB >TJ N<MDH JXD MJ B<L MCPVJ JGC >LJ,0000 0000000 00 0000 0000 00000 000 00 000 000000 000 0000 00,qal,impf,JGC >LJ,,>LJ,>L,,0,prep,,,det,,,,>L,,,,
229812,HLK[,MT,Isaiah,50,10,HLK,MJ BKM JR> JHWH CM< B QWL <BDW >CR HLK XCKJM W >JN NGH LW JBVX B CM JHWH W JC<N B >LHJW,,qal,perf,>CR HLK XCKJM,,no complement,no complement,,,,,,,,,,,,,,
1913509,HLK[,1Qisaa,Isaiah,50,10,HLKW,MJ BKMH JR>J JHWH CWM< B QWL <BDW >CR HLKW XCWKJM W >JN NWGH LW JBVX B CM JHWH W JC<N B >LWHJW,00 00000 0000 0000 0000 0 000 00000 000 0000 000000 0 000 0000 000 0000 0 00 0000 0 0000 0 0000000 00,qal,perf,>CR HLKW XCWKJM,,no complement,no complement,,,,,,,,,,,,,,
1923985,HLK[,1Q8,Isaiah,50,10,HLK,MJ BKM JR> JHWH CM< B QWL <BDW >CR HLK XCKJM W >JN NGH LW JBVX B CM JHWH W JC<N B >LHJW,00 0000 000 0000 000 0 000 00000 000 000 00000 0 000 000 000 0000 0 00 0000 0 0000 0 000000 00,qal,perf,>CR HLK XCKJM,,no complement,no complement,,,,,,,,,,,,,,
229832,HLK[,MT,Isaiah,50,11,LKW,HN KLKM QDXJ >C M>ZRJ ZJQWT LKW B >WR >CKM W B ZJQWT B<RTM M JDJ HJTH Z>T LKM L M<YBH TCKBWN,,qal,impv,LKW B >WR >CKM,,no complement,no complement,,,,,,,,,,,,,,
1913530,HLK[,1Qisaa,Isaiah,50,11,LKW,HNH KWLM QWDXJ >C M>ZRJ ZJQWT LKW B >WR >CKMH W B ZJQWT B<RTMH M JDJ HJJTH ZW>T LKMH L M<YBH TCKBW,000 00000 00000 00 00000 00000 000 0 000 000000 0 0 00000 000000 0 0000 00000 0000 00000 0 00000 00000 00,qal,impv,,,no complement,no complement,,,,,,,,,,,,,,
1924007,HLK[,1Q8,Isaiah,50,11,LKW,HN KLKM QDXJ >C W M>ZRJ ZJQWT LKW B >WR >CKM W B ZJQWT B<RTM M JDJ HJTH Z>T LKM L M<YBH TCKBWN,00 00000 0000 00 0 00000 00000 000 0 000 00000 0 0 00000 00000 0 0000 0000 000 0000 0 00000 0000000 00,qal,impv,,,no complement,no complement,,,,,,,,,,,,,,
229915,JY>[,MT,Isaiah,51,4,TY>,HQCJBW >LJ <MJ W L>WMJ >LJ H>ZJNW KJ TWRH M >TJ TY> W MCPVJ L >WR <MJM >RGJ<,,qal,impf,KJ TWRH M >TJ TY>,TWRH,M >TJ,MN >T==,,0,prep,,,det,,,,MN,>T==,,,
1913621,JY>[,1Qisaa,Isaiah,51,4,TY>,>QCJBW >LJ <MJ W L>WMJ >LJ H>ZJNW KJ> TWRH M >TJ TY> W MCPVJ L >WR <MJM >RGJ<,000000 0000 0000 0 000000 0000 000000 000 0000 0 0000 000 0 000000 0 000 0000 00000 00,qal,impf,KJ> TWRH M >TJ TY>,TWRH,M >TJ,MN >T==,,0,prep,,,det,,,,MN,>T==,,,
1924094,JY>[,1Q8,Isaiah,51,4,TY>,HQCJBW >LJ <MJ W L>MJ >LJ H>ZJNW KJ TWRH M >TJ TY> W MCPVJ L >WR <MJM >RGJ<,000000 0000 0000 0 00000 0000 000000 00 0000 0 0000 000 0 000000 0 000 0000 00000 00,qal,impf,KJ> TWRH M >TJ TY>,TWRH,M >TJ,MN >T==,,0,prep,,,det,,,,MN,>T==,,,
229924,JY>[,MT,Isaiah,51,5,JY>,QRWB YDQJ JY> JC<J W ZR<J <MJM JCPVW >LJ >JJM JQWW W >L ZR<J JJXLWN,,qal,perf,JY> JC<J,JC<J,no complement,no complement,,,,,,,,,,,,,,
1913631,JY>[,1Qisaa,Isaiah,51,5,JY>,QRWB YDQJ JY> JC<J W ZRW<W <MJM JCPWVW >LJW >JJM JQWW W >L ZRW<W JWXJLWN,0000 00000 000 00000 0 000000 0000 000000 00000 0000 0000 0 00 000000 00000000 00,qal,perf,JY> JC<J,JC<J,no complement,no complement,,,,,,,,,,,,,,
1924104,JY>[,1Q8,Isaiah,51,5,JY>,QRWB YDQJ JY> JC<J W ZRW<J <MJM JCPVW >LJ >JJM JQWW W >L ZR<J JJXLWN,0000 00000 000 00000 0 000000 0000 00000 0000 0000 0000 0 00 00000 0000000 00,qal,perf,JY> JC<J,JC<J,no complement,no complement,,,,,,,,,,,,,,
230052,<BR[,MT,Isaiah,51,10,<BR,H LW> >T HJ> H MXRBT JM MJ THWM RBH H FMH M<MQJ JM DRK L <BR G>WLJM,,qal,infc,L <BR G>WLJM,G>WLJM,no complement,no complement,,,,,,,,,,,,,,
1913754,<BR[,1Qisaa,Isaiah,51,10,<BWR,H LW> >TJ HJ>H H MXRBT JM MJ THWM RB> H FMH B M<MQJ JM DRK L <BWR G>WLJM,0 000 000 0000 0 00000 00 00 0000 000 0 000 0 00000 00 000 0 0000 000000 00,qal,infc,,,no complement,no complement,,,,,,,,,,,,,,
1924232,<BR[,1Q8,Isaiah,51,10,<BR,H LW> >T HJ> H MXRBT JM MJ THWM RBH H FMH M<MQJ JM DRK L <BR G>WLJM,0 000 00 000 0 00000 00 00 0000 000 0 000 00000 00 000 0 000 000000 00,qal,infc,,,no complement,no complement,,,,,,,,,,,,,,
230059,BW>[,MT,Isaiah,51,11,B>W,W PDWJJ JHWH JCWBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGWN NSW JGWN W >NXH,,qal,perf,W B>W YJWN B RNH,,YJWN,YJWN==/,,0,vc,topo,inanim,det,nmpr,,,,,,,
230057,CWB[,MT,Isaiah,51,11,JCWBWN,W PDWJJ JHWH JCWBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGWN NSW JGWN W >NXH,,qal,impf,W PDWJJ JHWH JCWBWN,PDWJJ JHWH,no complement,no complement,,,,,,,,,,,,,,
230072,NWS[,MT,Isaiah,51,11,NSW,W PDWJJ JHWH JCWBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGWN NSW JGWN W >NXH,,qal,perf,NSW JGWN W >NXH,JGWN W >NXH,no complement,no complement,,,,,,,,,,,,,,
