verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
2043584,NPL[,4Q82,Joel,2,8,JPLW,W >JC W >XJW L> JDXQWN GBR B MSLTW JLKWN W B<D H CLX JPLW,None,None,,,,,,,,,,0,0 000 0 0000 00 000000 000 0 00000 00000 0 000 0 000 0000 1,qal,impf,,,,,,,
2038778,CQQ[,4Q78,Joel,2,9,JCQW,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JBW>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 00000 0 000,qal,impf,,,,,,,
2038781,RWY[,4Q78,Joel,2,9,JRYWN,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JBW>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 00000 0 000,qal,impf,,,,,,,
2038784,<LH[,4Q78,Joel,2,9,J<LW,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JBW>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 00000 0 000,qal,impf,,,,,,,
2038788,BW>[,4Q78,Joel,2,9,JBW>W,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JBW>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 00000 0 000,qal,impf,,,,,,,
2043589,CQQ[,4Q82,Joel,2,9,JCQW,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JB>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 0000 0 000,qal,impf,,,,,,,
2043592,RWY[,4Q82,Joel,2,9,JRYWN,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JB>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 0000 0 000,qal,impf,,,,,,,
2043595,<LH[,4Q82,Joel,2,9,J<LW,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JB>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 0000 0 000,qal,impf,,,,,,,
2043599,BW>[,4Q82,Joel,2,9,JB>W,B <JR JCQW B XWMH JRYWN B BTJM J<LW B<D H XLWNJM JB>W K GNB,None,None,,,,,,,,,,0,0 000 0000 0 0000 00000 0 0000 0000 000 0 000000 0000 0 000,qal,impf,,,,,,,
2038832,CWB[,4Q78,Joel,2,12,CBW,W GM <TH N>M JHWH CBW <DJ B KL LBBKM W B YWM W B BKJ W B MSPD,CBW <DJ B KL LBBKM,,<DJ,,0.0,,,,,,,0,0 00 000 000 0000 000 000 0 00 00000 0 0 000 0 0 000 0 0 0000,qal,impv,<DJ,,,,,,
2043648,CWB[,4Q82,Joel,2,12,CBW,W GM <TH N>M JHWH CBW <DJ B KL LBBKM W B YWM W B BKJ W B MSPD,CBW <DJ B KL LBBKM,,<DJ,,0.0,,,,,,,0,0 00 000 000 0000 000 000 0 00 00000 0 0 000 0 0 000 0 0 0000,qal,impv,<DJ,,,,,,
2038854,CWB[,4Q78,Joel,2,13,CWBW,W QR<W LBBKMH W >L GDJKMH W CWBW >L JHWH >LHJKM KJ XNWN W RXWM HW> >RK >PJM W RB XSD W NXM <L H R<H,None,None,,,,,,,,,,0,0 0000 000000 0 00 000000 0 0000 00 0000 000000 00 0000 0 0000 000 000 0000 0 00 000 0 000 00 0 000,qal,impv,,,,,,,
2043670,CWB[,4Q82,Joel,2,13,CWBW,W QR<W LBBKM W >L BGDJKM W CWBW >L JHWH >LWHJKM,None,None,,,,,,,,,,0,0 0000 00000 0 00 000000 0 0000 00 0000 0000000,qal,impv,,,,,,,
2038910,JY>[,4Q78,Joel,2,16,JY>,>SWPW <M QDCW QHL QBYW ZQNJM >SPW <WLLJM W JNQJ CDJM JY> XTN M XDRW W KLH M XWPTH,JY> XTN M XDRW,XTN,M XDRW,,0.0,,,,,,,0,00000 00 0000 000 0000 00000 0000 000000 0 0000 0000 000 000 0 0000 0 000 0 00000,qal,impf,M,,,,,,
2039025,<LH[,4Q78,Joel,2,20,<LH,W >T H YPWNJ >RXJQ M <LJKM W HDXTJW >L >RY YJH W CMMH >T PNJW >L H JM H QDMNJ W SPW >L H JM H >XRWN W <LH B>CW W T<L YXNTW KJ HGDJL L <FWT,None,None,,,,,,,,,,0,0 00 0 00000 00000 0 00000 0 000000 00 000 000 0 0000 00 0000 00 0 00 0 00000 0 000 00 0 00 0 00000 0 000 0000 0 000 00000 00 00000 0 0000,qal,perf,,,,,,,
2039028,<LH[,4Q78,Joel,2,20,T<L,W >T H YPWNJ >RXJQ M <LJKM W HDXTJW >L >RY YJH W CMMH >T PNJW >L H JM H QDMNJ W SPW >L H JM H >XRWN W <LH B>CW W T<L YXNTW KJ HGDJL L <FWT,None,None,,,,,,,,,,0,0 00 0 00000 00000 0 00000 0 000000 00 000 000 0 0000 00 0000 00 0 00 0 00000 0 000 00 0 00 0 00000 0 000 0000 0 000 00000 00 00000 0 0000,qal,impf,,,,,,,
2091626,<LH[,Mur88,Joel,2,20,<LH,W >T H YPWNJ >RXJQ M <LJKM W HDXTJW >L >RY YJH W CMMH >T PNJW >L H JM H QDMNJ W SPW >L H JM H >XRWN W <LH B>CW W T<L YXNTW KJ HGDJL L <FWT,None,None,,,,,,,,,,0,0 00 0 00000 00000 0 00000 0 000000 00 000 000 0 0000 00 0000 00 0 00 0 00000 0 000 00 0 00 0 00000 0 000 0000 0 000 00000 00 00000 0 0000,qal,perf,,,,,,,
2091629,<LH[,Mur88,Joel,2,20,T<L,W >T H YPWNJ >RXJQ M <LJKM W HDXTJW >L >RY YJH W CMMH >T PNJW >L H JM H QDMNJ W SPW >L H JM H >XRWN W <LH B>CW W T<L YXNTW KJ HGDJL L <FWT,None,None,,,,,,,,,,0,0 00 0 00000 00000 0 00000 0 000000 00 000 000 0 0000 00 0000 00 0 00 0 00000 0 000 00 0 00 0 00000 0 000 0000 0 000 00000 00 00000 0 0000,qal,impf,,,,,,,
2039083,JRD[,4Q78,Joel,2,23,JWRD,W BNJ YJWN GJLW W FMXW B JHWH >LWHJKMH KJ NTN LKM >T H MWRH L YDQH W JWRD LKM GCM MWRH W MLQWC B R>CWN,None,None,,,,,,,,,,0,0 000 0000 0000 0 0000 0 0000 00000000 00 000 000 00 0 0000 0 0000 0 0000 000 000 0000 0 00000 0 00000,hif,wayq,,,,,,,
2091797,CWB[,Mur88,Joel,4,1,>CWB,KJ HNH B JMJM H HJ> W B <T H HJ> >CR >CWB >T CBWT JHWDH W JRWCLM,None,None,,,,,,,,,,0,00 000 0 0000 0 000 0 0 00 0 000 000 0000 00 0000 00000 0 000000,qal,impf,,,,,,,
2091811,JRD[,Mur88,Joel,4,2,HWRDTJM,W QBYTJ >T KL H GWJM W HWRDTJM >L <MQ JHWCPV W NCPVTJ <MM CM <L <MJ W NXLTJ JFR>L >CR PZRW B GWJM W >T >RYJ XLQW,None,None,,,,,,,,,,0,0 00000 00 00 0 0000 0 0000000 00 000 000000 0 000000 000 00 00 000 0 00000 00000 000 0000 0 0000 0 00 0000 0000,hif,perf,,,,,,,
2043698,MHR[,4Q82,Joel,4,4,MHR,W GM MH >TM LJ YR W YJDWN W KWL GLJLT PLCT H GMWL >TM MCLMJM <LJ W >M GMLJM >TM <LJ QL MHR >CJB GMWLKM B R>CKM,None,None,,,,,,,,,,0,0 00 00 000 00 00 0 00000 0 000 00000 0000 0 0000 000 000000 000 0 00 00000 000 000 00 000 0000 000000 0 00000,piel,infa,,,,,,,
2043699,CWB[,4Q82,Joel,4,4,>CJB,W GM MH >TM LJ YR W YJDWN W KWL GLJLT PLCT H GMWL >TM MCLMJM <LJ W >M GMLJM >TM <LJ QL MHR >CJB GMWLKM B R>CKM,None,None,,,,,,,,,,0,0 00 00 000 00 00 0 00000 0 000 00000 0000 0 0000 000 000000 000 0 00 00000 000 000 00 000 0000 000000 0 00000,hif,impf,,,,,,,
2091877,CWB[,Mur88,Joel,4,4,>CJB,W GM MH >TM LJ YR W YJDWN W KL GLJLWT PLCT H GMWL >TM MCLMJM <LJ W >M GMLJM >TM <LJ QL MHRH >CJB GMLKM B R>CKM,QL MHRH >CJB GMLKM B R>CKM,,B R>CKM,,0.0,,,,,,,0,0 00 00 000 00 00 0 00000 0 00 000000 0000 0 0000 000 000000 000 0 00 00000 000 000 00 0000 0000 00000 0 00000,hif,impf,B,,,,,,
2043713,BW>[,4Q82,Joel,4,5,HB>TM,>CR KSPJ W ZHBJ LQXTM W MXMDJ H VBJM HB>TM L HJKLJKM,W MXMDJ H VBJM HB>TM L HJKLJKM,,L HJKLJKM,,0.0,,,,,,,0,000 0000 0 0000 00000 0 00000 0 0000 00000 0 0000000,hif,perf,L,,,,,,
2091891,BW>[,Mur88,Joel,4,5,HB>TM,>CR KSPJ W ZHBJ LQXTM W MXMDJ H VWBJM HB>TM L HJKLKM,W MXMDJ H VWBJM HB>TM L HJKLKM,,L HJKLKM,,0.0,,,,,,,0,000 0000 0 0000 00000 0 00000 0 00000 00000 0 000000,hif,perf,L,,,,,,
2043744,CWB[,4Q82,Joel,4,7,HCBTJ,HNNJ M<JRM MN H MQWM >CR MKRTM >WTM CMH W HCBTJ GMLKM B R>CKM,W HCBTJ GMLKM B R>CKM,,B R>CKM,,0.0,,,,,,,1,0000 00000 00 0 0000 000 00000 0000 000 0 00000 00000 0 00000,hif,perf,B,,,,,,
2091922,CWB[,Mur88,Joel,4,7,HCBTJ,HNNJ M<JRM MN H MQWM >CR MKRTM >TM CMH W HCBTJ GMLKM B R>CKM,W HCBTJ GMLKM B R>CKM,,B R>CKM,,0.0,,,,,,,1,0000 00000 00 0 0000 000 00000 000 000 0 00000 00000 0 00000,hif,perf,B,,,,,,
2039119,NGC[,4Q78,Joel,4,9,JGCW,QR>W ZW>T B GWJJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,0,0000 0000 0 00000 0000 00000 00000 0 000000 0000 0000 00 0000 0 00000,qal,impf,,,,,,,
2039120,<LH[,4Q78,Joel,4,9,J<LW,QR>W ZW>T B GWJJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,0,0000 0000 0 00000 0000 00000 00000 0 000000 0000 0000 00 0000 0 00000,qal,impf,,,,,,,
2043780,NGC[,4Q82,Joel,4,9,JGCW,QJR>W Z>T B GWJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,0,00000 000 0 0000 0000 00000 00000 0 000000 0000 0000 00 0000 0 00000,qal,impf,,,,,,,
2043781,<LH[,4Q82,Joel,4,9,J<LW,QJR>W Z>T B GWJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,0,00000 000 0 0000 0000 00000 00000 0 000000 0000 0000 00 0000 0 00000,qal,impf,,,,,,,
2091958,NGC[,Mur88,Joel,4,9,JGCW,QR>W Z>T B GWJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,0,0000 000 0 0000 0000 00000 00000 0 000000 0000 0000 00 0000 0 00000,qal,impf,,,,,,,
2091959,<LH[,Mur88,Joel,4,9,J<LW,QR>W Z>T B GWJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,0,0000 000 0 0000 0000 00000 00000 0 000000 0000 0000 00 0000 0 00000,qal,impf,,,,,,,
2039146,<LH[,4Q78,Joel,4,12,J<LW,J<WRW W J<LW H GWJJM >L <MQ JWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJJM >L <MQ JWCPV,H GWJJM,>L <MQ JWCPV,,0.0,,,,,,,0,00000 0 0000 0 00000 00 000 00000 00 00 000 0 000 00 00 0 0000 0 0000,qal,impf,>L,,,,,,
2043818,<LH[,4Q82,Joel,4,12,J<LW,J<WRW W J<LW H GWJM >L <MQ JHWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJM >L <MQ JHWCPV,H GWJM,>L <MQ JHWCPV,,0.0,,,,,,,0,00000 0 0000 0 0000 00 000 000000 00 00 000 0 000 00 00 0 0000 0 0000,qal,impf,>L,,,,,,
2091996,<LH[,Mur88,Joel,4,12,J<LW,J<WRW W J<LW H GWJM >L <MQ JHWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJM >L <MQ JHWCPV,H GWJM,>L <MQ JHWCPV,,0.0,,,,,,,0,00000 0 0000 0 0000 00 000 000000 00 00 000 0 000 00 00 0 0000 0 0000,qal,impf,>L,,,,,,
2039251,<BR[,4Q78,Joel,4,17,J<BRW,W JD<TM KJ >NJ JHWH >LWHJKMH H CWKN B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM LW> J<BRW BH <WD,None,None,,,,,,,,,,0,0 00000 00 000 0000 00000000 0 0000 0 0000 00 0000 0 0000 000000 000 0 0000 000 00000 00 000,qal,impf,,,,,,,
2043914,<BR[,4Q82,Joel,4,17,J<BRW,W JD<TM KJ >NJ JHWH >LHJKM CKN B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM L> J<BRW BH <WD,W ZRJM L> J<BRW BH <WD,ZRJM,BH,,0.0,,,,,,,0,0 00000 00 000 0000 000000 000 0 0000 00 0000 0 0000 000000 000 0 0000 00 00000 00 000,qal,impf,BH,,,,,,
2039261,NVP[,4Q78,Joel,4,18,JVJPW,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 00000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 000 0 0000,hif,impf,,,,,,,
2039268,HLK[,4Q78,Joel,4,18,TLKNH,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 00000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 000 0 0000,qal,impf,,,,,,,
2039274,HLK[,4Q78,Joel,4,18,JLKW,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 00000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 000 0 0000,qal,impf,,,,,,,
2039281,JY>[,4Q78,Joel,4,18,JY>,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 00000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 000 0 0000,qal,impf,,,,,,,
2043924,NVP[,4Q82,Joel,4,18,JVPW,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 0000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 0 0000,qal,impf,,,,,,,
2043931,HLK[,4Q82,Joel,4,18,TLKNH,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 0000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 0 0000,qal,impf,,,,,,,
2043937,HLK[,4Q82,Joel,4,18,JLKW,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 0000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 0 0000,qal,impf,,,,,,,
2043944,JY>[,4Q82,Joel,4,18,JY>,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,0,0 000 0 000 0 000 0000 0 0000 0000 0 0 00000 00000 000 0 00 00000 00000 0000 000 0 0000 0 000 0000 000 0 0000 00 000 0 0000,qal,impf,,,,,,,
298569,HLK[,MT,Jonah,1,2,LK,QWM LK >L NJNWH H <JR H GDWLH W QR> <LJH KJ <LTH R<TM L PNJ,LK >L NJNWH H <JR H GDWLH,,>L NJNWH H <JR H GDWLH,>L NJNWH/ H <JR/ H GDWL/,0.0,prep,topo,inanim,det,nmpr,complex,,,qal,impv,>L,,,,,,
298580,<LH[,MT,Jonah,1,2,<LTH,QWM LK >L NJNWH H <JR H GDWLH W QR> <LJH KJ <LTH R<TM L PNJ,KJ <LTH R<TM L PNJ,R<TM,L PNJ,L PNH/,0.0,prep,,,det,subs,simple,,,qal,perf,L,,,,,,
298588,BRX[,MT,Jonah,1,3,BRX,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,L BRX TRCJCH M L PNJ JHWH,,TRCJCH,TRCJC=/,1.0,dir-he,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,
298595,JRD[,MT,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,W JRD JPW,,JPW,JPW/,0.0,vc,topo,inanim,det,nmpr,simple,,,qal,wayq,,,,,,,
298600,BW>[,MT,Jonah,1,3,B>H,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,B>H TRCJC,,TRCJC,TRCJC=/,0.0,vc,topo,inanim,det,nmpr,simple,,,qal,ptca,,,,,,,
298606,JRD[,MT,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,W JRD BH,,BH,B,0.0,prep,,,det,,simple,,,qal,wayq,B,,,,,,
298609,BW>[,MT,Jonah,1,3,BW>,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,L BW> <MHM TRCJCH M L PNJ JHWH,,TRCJCH,TRCJC=/,1.0,dir-he,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,
298664,JRD[,MT,Jonah,1,5,JRD,W JJR>W H MLXJM W JZ<QW >JC >L >LHJW W JVLW >T H KLJM >CR B >NJH >L H JM L HQL M <LJHM W JWNH JRD >L JRKTJ H SPJNH W JCKB W JRDM,W JWNH JRD >L JRKTJ H SPJNH,JWNH,>L JRKTJ H SPJNH,>L JRKH/ H SPJNH/,0.0,prep,,,det,subs,complex,,,qal,perf,>L,,,,,,
298674,QRB[,MT,Jonah,1,6,JQRB,W JQRB >LJW RB H XBL W J>MR LW MH LK NRDM QWM QR> >L >LHJK >WLJ JT<CT H >LHJM LNW W L> N>BD,W JQRB >LJW RB H XBL,RB H XBL,>LJW,>L,0.0,prep,,,det,,simple,,,qal,wayq,>L,,,,,,
298702,HLK[,MT,Jonah,1,7,LKW,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,LKW,,no complement,no complement,,,,,,,,,,qal,impv,,,,,,,
298704,NPL[,MT,Jonah,1,7,NPJLH,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,W NPJLH GWRLWT,,no complement,no complement,,,,,,,,,,hif,impf,,,,,,,
298718,NPL[,MT,Jonah,1,7,JPLW,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,W JPLW GWRLWT,,no complement,no complement,,,,,,,,,,hif,wayq,,,,,,,
298721,NPL[,MT,Jonah,1,7,JPL,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,W JPL H GWRL <L JWNH,H GWRL,<L JWNH,<L JWNH=/,0.0,prep,pers,anim,det,nmpr,simple,,,qal,wayq,<L,,,,,,
298746,BW>[,MT,Jonah,1,8,TBW>,W J>MRW >LJW HGJDH N> LNW B >CR L MJ H R<H H Z>T LNW MH ML>KTK W M >JN TBW> MH >RYK W >J M ZH <M >TH,W M >JN TBW>,,M >JN,MN >JN,0.0,prep,,,det,,simple,,,qal,impf,MN,,,,,,
298799,BRX[,MT,Jonah,1,10,BRX,W JJR>W H >NCJM JR>H GDWLH W J>MRW >LJW MH Z>T <FJT KJ JD<W H >NCJM KJ M L PNJ JHWH HW> BRX KJ HGJD LHM,KJ M L PNJ JHWH HW> BRX,HW>,M L PNJ JHWH,MN L PNH/ JHWH/,0.0,prep + prep,pers,anim,det,subs,complex,,,qal,ptca,MN,L,,,,,
298818,HLK[,MT,Jonah,1,11,HWLK,W J>MRW >LJW MH N<FH LK W JCTQ H JM M <LJNW KJ H JM HWLK W S<R,KJ H JM HWLK,H JM,no complement,no complement,,,,,,,,,,qal,ptca,,,,,,,
298855,CWB[,MT,Jonah,1,13,HCJB,W JXTRW H >NCJM L HCJB >L H JBCH W L> JKLW KJ H JM HWLK W S<R <LJHM,L HCJB >L H JBCH,,>L H JBCH,>L H JBCH/,0.0,prep,,,det,subs,simple,,,hif,infc,>L,,,,,,
298865,HLK[,MT,Jonah,1,13,HWLK,W JXTRW H >NCJM L HCJB >L H JBCH W L> JKLW KJ H JM HWLK W S<R <LJHM,KJ H JM HWLK,H JM,no complement,no complement,,,,,,,,,,qal,ptca,,,,,,,
298985,SBB[,MT,Jonah,2,4,JSBBNJ,W TCLJKNJ MYWLH B LBB JMJM W NHR JSBBNJ KL MCBRJK W GLJK <LJ <BRW,W NHR JSBBNJ,NHR,no complement,no complement,,,,,,,,,,piel,impf,,,,,,,
298991,<BR[,MT,Jonah,2,4,<BRW,W TCLJKNJ MYWLH B LBB JMJM W NHR JSBBNJ KL MCBRJK W GLJK <LJ <BRW,KL MCBRJK W GLJK <LJ <BRW,KL MCBRJK W GLJK,<LJ,<L,0.0,prep,,,det,,simple,,,qal,perf,<L,,,,,,
299011,SBB[,MT,Jonah,2,6,JSBBNJ,>PPWNJ MJM <D NPC THWM JSBBNJ SWP XBWC L R>CJ,THWM JSBBNJ,THWM,no complement,no complement,,,,,,,,,,piel,impf,,,,,,,
299019,JRD[,MT,Jonah,2,7,JRDTJ,L QYBJ HRJM JRDTJ H >RY BRXJH B<DJ L <WLM W T<L M CXT XJJ JHWH >LHJ,L QYBJ HRJM JRDTJ,,L QYBJ HRJM,L QYB/ HR/,0.0,prep,,,det,subs,complex,,,qal,perf,L,,,,,,
299027,<LH[,MT,Jonah,2,7,T<L,L QYBJ HRJM JRDTJ H >RY BRXJH B<DJ L <WLM W T<L M CXT XJJ JHWH >LHJ,W T<L M CXT XJJ,,M CXT,MN CXT/,0.0,prep,,,det,subs,simple,,,hif,wayq,MN,,,,,,
299041,BW>[,MT,Jonah,2,8,TBW>,B HT<VP <LJ NPCJ >T JHWH ZKRTJ W TBW> >LJK TPLTJ >L HJKL QDCK,W TBW> >LJK TPLTJ >L HJKL QDCK,TPLTJ,>LJK >L HJKL QDCK,>L >L HJKL/ QDC/,0.0,prep + prep,,,det,subs,complex,,,qal,wayq,>L,>L,,,,,
299088,HLK[,MT,Jonah,3,2,LK,QWM LK >L NJNWH H <JR H GDWLH W QR> >LJH >T H QRJ>H >CR >NKJ DBR >LJK,LK >L NJNWH H <JR H GDWLH,,>L NJNWH H <JR H GDWLH,>L NJNWH/ H <JR/ H GDWL/,0.0,prep,topo,inanim,det,nmpr,complex,,,qal,impv,>L,,,,,,
299109,HLK[,MT,Jonah,3,3,JLK,W JQM JWNH W JLK >L NJNWH K DBR JHWH W NJNWH HJTH <JR GDWLH L >LHJM MHLK CLCT JMJM,W JLK >L NJNWH K DBR JHWH,,>L NJNWH,>L NJNWH/,0.0,prep,topo,inanim,det,nmpr,simple,,,qal,wayq,>L,,,,,,
299129,BW>[,MT,Jonah,3,4,BW>,W JXL JWNH L BW> B <JR MHLK JWM >XD W JQR> W J>MR <WD >RB<JM JWM W NJNWH NHPKT,L BW> B <JR MHLK JWM >XD,,B <JR,B H <JR/,0.0,prep,,,det,subs,simple,,,qal,infc,B,,,,,,
299175,<BR[,MT,Jonah,3,6,J<BR,W JG< H DBR >L MLK NJNWH W JQM M KS>W W J<BR >DRTW M <LJW W JKS FQ W JCB <L H >PR,W J<BR >DRTW M <LJW,,M <LJW,MN <L,0.0,prep + prep,,,det,,simple,,,hif,wayq,MN,<L,,,,,
299235,CWB[,MT,Jonah,3,8,JCBW,W JTKSW FQJM H >DM W H BHMH W JQR>W >L >LHJM B XZQH W JCBW >JC M DRKW H R<H W MN H XMS >CR B KPJHM,W JCBW,,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,
299250,CWB[,MT,Jonah,3,9,JCWB,MJ JWD< JCWB W NXM H >LHJM W CB M XRWN >PW W L> N>BD,JCWB,,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,
299256,CWB[,MT,Jonah,3,9,CB,MJ JWD< JCWB W NXM H >LHJM W CB M XRWN >PW W L> N>BD,W CB M XRWN >PW,,M XRWN >PW,MN XRWN/ >P/,0.0,prep,,,det,subs,complex,,,qal,perf,MN,,,,,,
299270,CWB[,MT,Jonah,3,10,CBW,W JR> H >LHJM >T M<FJHM KJ CBW M DRKM H R<H W JNXM H >LHJM <L H R<H >CR DBR L <FWT LHM W L> <FH,KJ CBW M DRKM H R<H,,M DRKM H R<H,MN DRK/ H R</,0.0,prep,,,det,subs,complex,,,qal,perf,MN,,,,,,
